Deuterium exports,Deuterium inventory,Fixed plant power,Fusion Fleet Gross Electric,Imports,Fusion Fleet Net Electric,Fusion Fleet Thermal Power,Fusion Fleet Magnet & station power,Salt Heating,Tritium exports,Fusion Fleet Tritium Inventory,Var plant power,,Fusion Fleet Fusion Power
-4283.119859,0,654.4367108,1699.847767,7.23E-16,1.46E-09,4279.804878,1699.847767,33.66950192,-9.03E-12,348153.2503,356.6504065,,3292.157598
-4283.094951,0,654.4367108,1699.832969,7.26E-16,1.46E-09,4279.779969,1699.832969,33.65677996,7.12E-12,348577.9133,356.6483308,,3292.138438
-4281.046002,0,654.4367108,1698.61573,7.26E-16,1.51E-09,4277.731042,1698.61573,32.61028461,-1.61E-11,349002.3714,356.4775868,,3290.56234
-4280.207399,0,654.4367108,1698.117532,8.20E-16,1.45E-09,4276.892447,1698.117532,32.18196997,7.34E-12,349426.7457,356.4077039,,3289.917267
-4283.212825,0,654.4367108,1699.902996,8.20E-16,1.46E-09,4279.897842,1699.902996,33.71698398,-1.90E-11,349851.4205,356.6581535,,3292.22911
-4283.844046,0,654.4367108,1700.277992,7.28E-16,1.52E-09,4280.529057,1700.277992,34.03937849,-8.42E-13,350276.1584,356.7107547,,3292.714659
-4283.518915,0,654.4367108,1700.084838,7.28E-16,1.51E-09,4280.203929,1700.084838,33.87331859,-3.63E-11,350700.8638,356.6836608,,3292.464561
-4281.132487,0,654.4367108,1698.667108,7.27E-16,1.51E-09,4277.817525,1698.667108,32.65445624,-1.49E-11,351125.3306,356.4847937,,3290.628865
-4280.911973,0,654.4367108,1698.536105,7.26E-16,1.52E-09,4277.597013,1698.536105,32.54182917,-1.41E-11,351549.7754,356.4664178,,3290.459241
-4280.921173,0,654.4367108,1698.541571,7.24E-16,1.52E-09,4277.606214,1698.541571,32.54652842,-3.31E-11,351974.221,356.4671845,,3290.466318
-4281.700312,0,654.4367108,1699.004442,7.23E-16,1.52E-09,4278.385344,1699.004442,32.94447155,-3.13E-11,352398.7446,356.532112,,3291.06565
-4283.192927,0,654.4367108,1699.891175,8.14E-16,1.44E-09,4279.877945,1699.891175,33.70682112,6.49E-12,352823.4174,356.6564954,,3292.213804
-4284.300423,0,654.4367108,1700.549116,7.21E-16,1.49E-09,4280.985429,1700.549116,34.27247178,3.14E-12,353248.201,356.7487858,,3293.065715
-4281.513362,0,654.4367108,1698.893379,7.21E-16,1.46E-09,4278.198396,1698.893379,32.84898732,-3.18E-11,353672.7058,356.516533,,3290.921843
-4281.048376,0,654.4367108,1698.61714,8.12E-16,1.37E-09,4277.733415,1698.61714,32.61149701,7.40E-12,354097.1642,356.4777846,,3290.564166
-4281.76752,0,654.4367108,1699.044369,8.06E-16,1.36E-09,4278.452552,1699.044369,32.9787979,9.11E-12,354521.6945,356.5377127,,3291.117348
-4284.220327,0,654.4367108,1700.501533,8.04E-16,1.34E-09,4280.905334,1700.501533,34.23156316,-2.28E-11,354946.47,356.7421112,,3293.004103
-4281.605226,0,654.4367108,1698.947953,8.07E-16,1.33E-09,4278.29026,1698.947953,32.89590672,-2.08E-11,355370.9841,356.5241883,,3290.992507
-4281.824093,0,654.4367108,1699.077978,7.17E-16,1.38E-09,4278.509124,1699.077978,33.00769232,-2.90E-11,355795.5201,356.542427,,3291.160865
-4281.809161,0,654.4367108,1699.069107,7.17E-16,1.35E-09,4278.494193,1699.069107,33.00006606,-3.81E-11,356220.0545,356.5411827,,3291.149379
-4281.306245,0,654.4367108,1698.770335,7.17E-16,1.36E-09,4277.991282,1698.770335,32.74320297,-3.86E-11,356644.5387,356.4992735,,3290.762524
-4281.437024,0,654.4367108,1698.848028,7.17E-16,1.38E-09,4278.12206,1698.848028,32.80999815,-9.88E-12,357069.0359,356.5101716,,3290.863123
-4282.732594,0,654.4367108,1699.6177,7.20E-16,1.39E-09,4279.417616,1699.6177,33.47170717,-3.37E-11,357493.6627,356.6181347,,3291.859705
-4283.31439,0,654.4367108,1699.963334,8.13E-16,1.33E-09,4279.999407,1699.963334,33.76885822,4.66E-13,357918.3476,356.6666172,,3292.307236
-4985.812793,0,654.4367108,1980.872932,7.21E-16,222.5974737,4982.490785,1758.275458,33.54003438,-1.85E-11,358413.2747,415.2075654,,3832.685219
-6451.276979,0,654.4367108,2566.730206,7.23E-16,687.182739,6447.940316,1879.547467,32.69124881,-3.24E-11,359054.7321,537.3283596,,4959.954089
-7801.284663,0,654.4367108,3106.768692,7.27E-16,1114.614309,7797.934501,1992.154382,32.79864896,-3.38E-11,359831.1754,649.827875,,5998.411154
-8005.235062,0,654.4367108,3188.251034,7.28E-16,1179.356222,8001.882859,2008.894812,32.54338227,-2.91E-11,360628.0115,666.8235716,,6155.294507
-8024.453078,0,654.4367108,3195.857653,7.28E-16,1185.573225,8021.100684,2010.284428,32.33151241,-1.04E-11,361426.7691,668.425057,,6170.077449
-6887.189438,0,654.4367108,2741.344435,7.28E-16,824.8107956,6883.848416,1916.533639,33.35174634,6.95E-12,362111.813,573.6540347,,5295.268012
-6129.594153,0,654.4367108,2437.900328,7.28E-16,585.5753744,6126.260707,1852.324954,32.27536994,1.08E-11,362721.1056,510.5217256,,4712.508236
-4784.033792,0,654.4367108,1900.377153,8.18E-16,158.3506165,4780.713802,1742.026536,34.10586126,-3.76E-11,363195.857,398.3928168,,3677.472155
-4281.812999,0,654.4367108,1699.071387,7.26E-16,1.07E-08,4278.498031,1699.071387,33.00202642,1.19E-11,363620.3918,356.5415026,,3291.152331
-4283.7517,0,654.4367108,1700.223131,7.25E-16,1.08E-08,4280.436712,1700.223131,33.99221296,1.08E-11,364045.1205,356.7030593,,3292.643625
-4282.017451,0,654.4367108,1699.192848,7.25E-16,1.10E-08,4278.70248,1699.192848,33.10644952,-1.60E-11,364469.6758,356.55854,,3291.3096
-8470.731886,0,654.4367108,3374.760839,7.24E-16,1326.251494,8467.375028,2048.509344,33.3669004,-3.99E-11,365313.0564,705.6145857,,6513.365407
-10825.70911,0,654.4367108,4316.726986,8.15E-16,2072.011828,10822.32871,2244.715159,33.32657469,-1.14E-11,366391.9089,901.8607256,,8324.868236
-13319.74021,0,654.4367108,5314.086771,7.22E-16,2862.176394,13316.33487,2451.910376,32.68794585,1.15E-12,367720.137,1109.694572,,10243.33451
-13900.67746,0,654.4367108,5546.419542,7.21E-16,3046.202958,13897.2663,2500.216584,32.58320029,-2.04E-12,369106.4525,1158.105525,,10690.20485
-14863.42015,0,654.4367108,5931.823025,7.21E-16,3350.562217,14859.99937,2581.260808,33.39966929,-6.58E-12,370589.0316,1238.33328,,11430.76874
-14715.70476,0,654.4367108,5872.319091,7.18E-16,3304.468746,14712.28545,2567.850345,32.29869868,1.68E-11,372056.8409,1226.023788,,11317.14265
-12448.10995,0,654.4367108,4965.629014,7.17E-16,2585.851499,12444.71332,2379.777515,33.19021335,-9.31E-12,373297.9156,1037.059443,,9572.856401
-10833.78318,0,654.4367108,4319.96795,7.16E-16,2074.550041,10830.40269,2245.417909,33.35649248,-2.82E-11,374377.5754,902.5335578,,8331.078995
-4281.19633,0,654.4367108,1698.705037,7.16E-16,1.06E-08,4277.881368,1698.705037,32.68706416,-1.70E-11,374802.0485,356.490114,,3290.677975
-4281.877282,0,654.4367108,1699.109577,7.16E-16,1.03E-08,4278.562313,1699.109577,33.03485873,3.65E-12,375226.5898,356.5468594,,3291.201779
-4279.880824,0,654.4367108,1697.92352,8.11E-16,9.97E-09,4276.565875,1697.92352,32.01517246,-3.29E-11,375650.9314,356.3804896,,3289.666057
-4282.908194,0,654.4367108,1699.72202,7.17E-16,1.02E-08,4279.593214,1699.72202,33.56139418,6.04E-12,376075.5758,356.6327678,,3291.99478
-4280.235804,0,654.4367108,1698.134407,7.19E-16,1.03E-08,4276.920851,1698.134407,32.19647781,-2.64E-11,376499.9529,356.410071,,3289.939117
-4942.128435,0,654.4367108,1963.330818,7.20E-16,208.8760692,4938.806863,1754.454749,33.35965164,-6.75E-12,376990.512,411.5672386,,3799.082202
-11157.62207,0,654.4367108,4449.247481,7.21E-16,2177.513608,11154.23834,2271.733873,32.6861521,-3.91E-11,378102.5521,929.519862,,8580.183342
-12626.63487,0,654.4367108,5036.652262,8.16E-16,2643.013624,12623.23645,2393.638637,32.17440787,-1.20E-11,379361.4774,1051.936371,,9710.181888
-13726.10495,0,654.4367108,5476.854848,8.18E-16,2990.492109,13722.69553,2486.362739,33.27691983,-3.40E-12,380730.3375,1143.557961,,10555.91964
-13959.29419,0,654.4367108,5570.074612,7.26E-16,3064.424368,13955.88244,2505.650243,33.13218108,8.42E-12,382122.514,1162.990204,,10735.29419
-11412.63628,0,654.4367108,4551.476557,7.26E-16,2257.901148,11409.25,2293.575409,33.27671761,8.88E-12,383260.0527,950.7708333,,8776.346153
-6667.249892,0,654.4367108,2653.574482,7.26E-16,754.829518,6663.911069,1898.744964,33.89118356,-3.53E-11,383923.105,555.3259224,,5126.085438
-7117.072572,0,654.4367108,2833.586195,7.25E-16,897.1341722,7113.729251,1936.452023,34.1133936,1.49E-12,384631.1346,592.810771,,5472.099424
-4280.456732,0,654.4367108,1698.265656,8.17E-16,1.02E-08,4277.141777,1698.265656,32.3093161,-2.10E-11,385055.5338,356.4284814,,3290.109059
-4283.218646,0,654.4367108,1699.906454,7.24E-16,1.20E-08,4279.903663,1699.906454,33.71995706,-2.26E-11,385480.2092,356.6586386,,3292.233587
-4282.939471,0,654.4367108,1699.740602,7.23E-16,1.19E-08,4279.624491,1699.740602,33.57736905,-2.15E-11,385904.8567,356.6353743,,3292.018839
-5743.547013,0,654.4367108,2283.905185,7.23E-16,462.6395346,5740.217428,1821.265651,33.38634004,-1.06E-11,386475.5489,478.3514523,,4415.551867
-7709.159355,0,654.4367108,3070.201371,8.14E-16,1084.980774,7705.810114,1985.220597,33.54189541,-2.88E-11,387242.7806,642.1508428,,5927.546241
-7118.025559,0,654.4367108,2833.712049,8.14E-16,897.8525505,7114.682229,1935.859499,33.4414546,4.66E-13,387950.9055,592.8901857,,5472.832484
-14069.84783,0,654.4367108,5614.291566,7.21E-16,3099.439294,14066.43498,2514.852272,33.12149912,-2.20E-11,389354.1362,1172.202915,,10820.3346
-17831.27958,0,654.4367108,7118.916437,8.12E-16,4290.437767,17827.82911,2828.478671,33.29838604,-9.08E-12,391133.4686,1485.652426,,13713.7147
-22932.10709,0,654.4367108,9158.983482,7.22E-16,5906.081042,22928.60562,3252.90244,32.65744646,-3.36E-11,393422.8277,1910.717135,,17637.38894
-22592.57477,0,654.4367108,9023.501789,7.18E-16,5798.025334,22589.0767,3225.476455,33.52553827,-9.08E-12,395678.2373,1882.423058,,17376.21285
-19796.1239,0,654.4367108,7904.515058,8.06E-16,4913.17271,19792.65379,2991.342348,32.42667367,1.07E-11,397654.0326,1649.387816,,15225.1183
-6656.471032,0,654.4367108,2649.044474,7.15E-16,751.7727589,6653.132317,1897.271715,33.31616352,-3.55E-11,398316.0071,554.4276931,,5117.79409
-4281.649072,0,654.4367108,1698.974001,7.15E-16,1.07E-08,4278.334105,1698.974001,32.91830079,-2.27E-11,398740.5255,356.5278421,,3291.026235
-4281.101702,0,654.4367108,1698.64882,7.15E-16,1.09E-08,4277.78674,1698.64882,32.63873291,-2.11E-11,399164.9892,356.4822284,,3290.605185
-4284.435305,0,654.4367108,1700.629247,7.14E-16,1.09E-08,4281.12031,1700.629247,34.34136249,1.66E-11,399589.7863,356.7600258,,3293.169469
-5844.088708,0,654.4367108,2324.107825,8.07E-16,494.4996671,5840.758117,1829.608158,33.35045668,-9.20E-12,400170.5315,486.7298431,,4492.890859
-11604.3915,0,654.4367108,4628.057356,7.19E-16,2318.819674,11601.00331,2309.237681,32.95954755,-3.30E-11,401327.2436,966.7502755,,8923.848697
-18819.01272,0,654.4367108,7513.715356,7.14E-16,4603.690588,18815.55238,2910.024768,32.53421151,-2.95E-11,403205.3385,1567.962698,,14473.50183
-27750.60388,0,654.4367108,11086.61039,7.18E-16,7431.519345,27747.05422,3655.091043,33.30866586,-3.63E-12,405976.4943,2312.254519,,21343.88786
-31116.3275,0,654.4367108,12425.36622,7.21E-16,8509.590894,31112.74419,3915.775323,13.5187822,-1.86E-11,409084.1854,2592.728682,,23932.88014
-26086.30596,0,654.4367108,10420.93542,7.20E-16,6904.435688,26082.77295,3516.499734,33.40746283,-2.68E-11,411688.9297,2173.564413,,20063.6715
-26354.44926,0,654.4367108,10528.65024,7.20E-16,6988.598675,26350.91356,3540.05157,34.61424796,-4.08E-12,414320.4854,2195.909464,,20269.93351
-25048.61118,0,654.4367108,10005.80561,7.28E-16,6575.927074,25045.08855,3429.878538,33.25996715,2.74E-12,416821.4716,2087.090712,,19265.45273
-16603.40483,0,654.4367108,6627.279752,8.18E-16,3902.416896,16599.96665,2724.862856,32.00444386,-3.39E-11,418478.0301,1383.330554,,12769.20511
-11622.45743,0,654.4367108,4635.297069,7.34E-16,2324.518605,11619.06905,2310.778464,32.99485106,-2.09E-11,419636.5486,968.2557543,,8937.745425
-15415.30894,0,654.4367108,6152.339928,8.19E-16,3525.710969,15411.88264,2626.628959,32.77754736,-3.05E-11,421174.3106,1284.323553,,11855.29434
-17709.96994,0,654.4367108,7070.273,7.42E-16,4252.219336,17706.52069,2818.053664,32.98241398,-1.50E-11,422941.5134,1475.543391,,13620.40053
-15282.01562,0,654.4367108,6098.952556,8.30E-16,3483.616987,15278.59065,2615.335569,32.59182311,1.16E-11,424465.9475,1273.215887,,11752.76204
-23029.41451,0,654.4367108,9198.115472,7.47E-16,5936.553078,23025.91206,3261.562394,33.20853007,9.56E-12,426765.0362,1918.826005,,17712.24005
-28544.41087,0,654.4367108,11404.31036,7.43E-16,7682.594785,28540.85328,3721.71558,33.78328177,-2.09E-11,429615.564,2378.40444,,21954.50252
-31167.23672,0,654.4367108,12440.59256,7.26E-16,8534.093631,31163.6529,3906.498933,1.68E-11,-4.44E-13,432728.3454,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.10E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.32E-11,435841.1269,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.25E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.77E-11,438953.9084,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.25E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.23E-11,442066.6898,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.12E-16,8534.093631,31163.6529,3906.498933,1.57E-11,-2.73E-11,445179.4713,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.34E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.36E-11,448292.2528,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.39E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.36E-11,451405.0343,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.18E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.36E-11,454517.8157,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.14E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.36E-11,457630.5972,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.32E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.36E-11,460743.3787,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.36E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.36E-11,463856.1601,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.40E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-3.82E-11,466968.9416,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.42E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.41E-11,470081.7231,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.22E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-2.23E-11,473194.5045,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.22E-16,8534.093631,31163.6529,3906.498933,1.58E-11,1.38E-12,476307.286,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.39E-16,8534.093631,31163.6529,3906.498933,1.59E-11,-2.26E-12,479420.0675,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.19E-16,8534.093631,31163.6529,3906.498933,1.67E-11,-1.82E-11,482532.849,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.19E-16,8534.093631,31163.6529,3906.498933,1.70E-11,-1.50E-11,485645.6304,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.32E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.56E-12,488758.4119,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.29E-16,8534.093631,31163.6529,3906.498933,1.87E-11,-2.45E-11,491871.1934,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.28E-16,8534.093631,31163.6529,3906.498933,1.87E-11,-2.45E-11,494983.9748,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.31E-16,8534.093631,31163.6529,3906.498933,1.87E-11,-1.50E-11,498096.7563,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.29E-16,8534.093631,31163.6529,3906.498933,1.87E-11,-1.55E-11,501209.5378,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.28E-16,8534.093631,31163.6529,3906.498933,1.67E-11,-3.23E-11,504322.3192,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.23E-16,8534.093631,31163.6529,3906.498933,1.68E-11,1.55E-11,507435.1007,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.17E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.23E-11,510547.8822,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.88E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.91E-11,513660.6636,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.08E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-1.59E-11,516773.4451,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.06E-16,8534.093631,31163.6529,3906.498933,1.54E-11,-1.77E-11,519886.2266,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.20E-16,8534.093631,31163.6529,3906.498933,1.87E-11,-3.91E-11,522999.0081,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.24E-16,8534.093631,31163.6529,3906.498933,1.87E-11,3.59E-11,526111.7895,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.05E-16,8534.093631,31163.6529,3906.498933,1.87E-11,2.27E-11,529224.571,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.20E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.37E-11,532337.3525,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.17E-16,8534.093631,31163.6529,3906.498933,1.87E-11,2.55E-11,535450.1339,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.08E-16,8534.093631,31163.6529,3906.498933,1.55E-11,3.68E-11,538562.9154,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.38E-16,8534.093631,31163.6529,3906.498933,1.58E-11,4.09E-11,541675.6969,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.39E-16,8534.093631,31163.6529,3906.498933,1.58E-11,4.55E-11,544788.4783,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.46E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-7.00E-11,547901.2598,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.49E-16,8534.093631,31163.6529,3906.498933,1.68E-11,4.37E-11,551014.0413,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.26E-16,8534.093631,31163.6529,3906.498933,1.70E-11,4.64E-11,554126.8228,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.39E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.46E-11,557239.6042,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.41E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.28E-11,560352.3857,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.34E-16,8534.093631,31163.6529,3906.498933,1.87E-11,3.46E-11,563465.1672,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.23E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.32E-11,566577.9486,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.86E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.41E-11,569690.7301,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.49E-16,8534.093631,31163.6529,3906.498933,1.68E-11,2.73E-11,572803.5116,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.50E-16,8534.093631,31163.6529,3906.498933,1.68E-11,1.23E-11,575916.293,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.74E-16,8534.093631,31163.6529,3906.498933,1.68E-11,4.28E-11,579029.0745,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.01E-16,8534.093631,31163.6529,3906.498933,1.54E-11,3.91E-11,582141.856,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.58E-16,8534.093631,31163.6529,3906.498933,1.58E-11,-7.00E-11,585254.6374,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.39E-16,8534.093631,31163.6529,3906.498933,1.58E-11,3.78E-11,588367.4189,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.22E-16,8534.093631,31163.6529,3906.498933,1.58E-11,4.32E-11,591480.2004,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.18E-16,8534.093631,31163.6529,3906.498933,1.67E-11,1.50E-11,594592.9819,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.39E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.32E-11,597705.7633,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.15E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.32E-11,600818.5448,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.30E-16,8534.093631,31163.6529,3906.498933,1.87E-11,3.18E-11,603931.3263,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.28E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.41E-11,607044.1077,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.11E-16,8534.093631,31163.6529,3906.498933,1.86E-11,-4.64E-11,610156.8892,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.28E-16,8534.093631,31163.6529,3906.498933,1.70E-11,-4.27E-11,613269.6707,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.18E-16,8534.093631,31163.6529,3906.498933,1.57E-11,-1.18E-11,616382.4521,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.35E-16,8534.093631,31163.6529,3906.498933,1.58E-11,4.50E-11,619495.2336,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.21E-16,8534.093631,31163.6529,3906.498933,1.53E-11,-2.77E-11,622608.0151,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.37E-16,8534.093631,31163.6529,3906.498933,1.58E-11,4.50E-11,625720.7966,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.37E-16,8534.093631,31163.6529,3906.498933,1.68E-11,4.46E-11,628833.578,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.31E-16,8534.093631,31163.6529,3906.498933,1.87E-11,-5.18E-11,631946.3595,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.33E-16,8534.093631,31163.6529,3906.498933,1.68E-11,4.23E-11,635059.141,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.30E-16,8534.093631,31163.6529,3906.498933,1.70E-11,3.18E-11,638171.9224,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.23E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.37E-11,641284.7039,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.20E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.37E-11,644397.4854,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,8.03E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.41E-11,647510.2668,2596.971075,,23972.04069
-31167.23672,0,654.4367108,12440.59256,7.15E-16,8534.093631,31163.6529,3906.498933,1.87E-11,4.37E-11,650623.0483,2596.971075,,23972.04069
