Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,commercial_pv_2,residential_pv_2
6305,0.614111851,1,0.103419375,0.381410788,1,0.773172441,1,1,0.368258695,1,1,0.773172441,0.06057420535714284,0.055033881696428553
6306,0.614111851,1,0.004119244,0.275774103,1,0.80291044,1,1,0.368258695,1,1,0.80291044,0.002412700057142857,0.002192026271428571
6307,0.614111851,1,0.0,0.311163543,1,0.802291979,1,1,0.368258695,1,1,0.802291979,0.0,0.0
6308,0.614111851,1,0.0,0.226263518,1,0.531914611,1,1,0.368258695,1,1,0.531914611,0.0,0.0
6309,0.614111851,1,0.0,0.204121665,1,0.533139931,1,1,0.368258695,1,1,0.533139931,0.0,0.0
6310,0.614111851,1,0.0,0.188564311,1,0.396184133,1,1,0.368258695,1,1,0.396184133,0.0,0.0
6311,0.614111851,1,0.0,0.123731972,1,0.372748211,1,1,0.368258695,1,1,0.372748211,0.0,0.0
6312,0.614111851,1,0.0,0.240075671,1,0.365038415,1,1,0.368258695,1,1,0.365038415,0.0,0.0
6313,0.614111851,1,0.0,0.211137946,1,0.462190365,1,1,0.368258695,1,1,0.462190365,0.0,0.0
6314,0.614111851,1,0.0,0.248852008,1,0.713513091,1,1,0.368258695,1,1,0.713513091,0.0,0.0
6315,0.614111851,1,0.0,0.280652514,1,0.754799975,1,1,0.368258695,1,1,0.754799975,0.0,0.0
6316,0.614111851,1,0.0,0.309489099,1,0.755795791,1,1,0.368258695,1,1,0.755795791,0.0,0.0
6317,0.614111851,1,0.0,0.331879306,1,0.808688647,1,1,0.368258695,1,1,0.808688647,0.0,0.0
6318,0.614111851,1,0.0,0.457890049,1,0.806317954,1,1,0.368258695,1,1,0.806317954,0.0,0.0
6319,0.614111851,1,0.000796946,0.410882973,1,0.794433874,1,1,0.368258695,1,1,0.794433874,0.00046678265714285706,0.00042408912142857135
6320,0.614111851,1,0.020779012,0.296656808,1,0.708930441,1,1,0.368258695,1,1,0.708930441,0.01217056417142857,0.011057402814285711
6321,0.614111851,1,0.082666775,0.386528539,1,0.584255867,1,1,0.368258695,1,1,0.584255867,0.048419111071428565,0.0439905338392857
6322,0.614111851,1,0.097579059,0.320261723,1,0.607127496,1,1,0.368258695,1,1,0.607127496,0.057153448842857134,0.051925999253571414
6323,0.614111851,1,0.427296806,0.25373184,1,0.62886633,1,1,0.368258695,1,1,0.62886633,0.25027384351428567,0.22738294319285707
6324,0.614111851,1,0.353650819,0.192818791,1,0.478689849,1,1,0.368258695,1,1,0.478689849,0.20713833684285712,0.1881927572535714
6325,0.614111851,1,0.468427946,0.246758732,1,0.301434766,1,1,0.368258695,1,1,0.301434766,0.27436493979999993,0.24927058554999995
6326,0.614111851,1,0.338124785,0.359539832,1,0.327665394,1,1,0.368258695,1,1,0.327665394,0.1980445169285714,0.17993068916071422
6327,0.614111851,1,0.163463147,0.377693772,1,0.321951355,1,1,0.368258695,1,1,0.321951355,0.09574270038571428,0.08698574608214284
6328,0.614111851,1,0.204957914,0.308681826,1,0.459751868,1,1,0.368258695,1,1,0.459751868,0.12004677819999998,0.10906688994999997
6329,0.614111851,1,0.150808213,0.301350345,1,0.652659056,1,1,0.368258695,1,1,0.652659056,0.08833052475714284,0.08025151334642855
6330,0.614111851,1,0.008484966,0.258135274,1,0.719812433,1,1,0.368258695,1,1,0.719812433,0.0049697657999999995,0.004515214049999999
6331,0.614111851,1,0.0,0.254461582,1,0.728943841,1,1,0.368258695,1,1,0.728943841,0.0,0.0
6332,0.614111851,1,0.0,0.220967802,1,0.707065177,1,1,0.368258695,1,1,0.707065177,0.0,0.0
6333,0.614111851,1,0.0,0.265516208,1,0.728397065,1,1,0.368258695,1,1,0.728397065,0.0,0.0
6334,0.614111851,1,0.0,0.276741026,1,0.698377419,1,1,0.368258695,1,1,0.698377419,0.0,0.0
6335,0.614111851,1,0.0,0.271258948,1,0.71826371,1,1,0.368258695,1,1,0.71826371,0.0,0.0
6336,0.614111851,1,0.0,0.315861554,1,0.591596564,1,1,0.368258695,1,1,0.591596564,0.0,0.0
6337,0.614111851,1,0.0,0.215646585,1,0.59925872,1,1,0.368258695,1,1,0.59925872,0.0,0.0
6338,0.614111851,1,0.0,0.232192612,1,0.527770131,1,1,0.368258695,1,1,0.527770131,0.0,0.0
6339,0.614111851,1,0.0,0.257551479,1,0.368725084,1,1,0.368258695,1,1,0.368725084,0.0,0.0
6340,0.614111851,1,0.0,0.200806826,1,0.380176916,1,1,0.368258695,1,1,0.380176916,0.0,0.0
6341,0.614111851,1,0.0,0.220197552,1,0.264805552,1,1,0.368258695,1,1,0.264805552,0.0,0.0
6342,0.614111851,1,0.0,0.254996612,1,0.278975082,1,1,0.368258695,1,1,0.278975082,0.0,0.0
6343,0.614111851,1,0.068853287,0.175271857,1,0.237575836,1,1,0.368258695,1,1,0.237575836,0.040328353814285706,0.036639784867857135
6344,0.614111851,1,0.175430515,0.157133669,1,0.177736673,1,1,0.368258695,1,1,0.177736673,0.10275215878571428,0.09335409548214284
6345,0.614111851,1,0.386392312,0.153261582,1,0.152593558,1,1,0.368258695,1,1,0.152593558,0.2263154970285714,0.20561590888571424
6346,0.614111851,1,0.515682469,0.171331961,1,0.149824485,1,1,0.368258695,1,1,0.149824485,0.3020425889857143,0.2744167424321428
6347,0.614111851,1,0.67387258,0.131701111,1,0.149883297,1,1,0.368258695,1,1,0.149883297,0.3946967968571428,0.3585964800714285
6348,0.614111851,1,0.8256,0.169806594,1,0.202413399,1,1,0.368258695,1,1,0.202413399,0.4835657142857142,0.43933714285714276
6349,0.614111851,1,0.8256,0.282041555,1,0.14696351,1,1,0.368258695,1,1,0.14696351,0.4835657142857142,0.43933714285714276
6350,0.614111851,1,0.744323954,0.414362285,1,0.195462851,1,1,0.368258695,1,1,0.195462851,0.43596117305714277,0.39608667552142846
6351,0.614111851,1,0.55819467,0.356641754,1,0.187480111,1,1,0.368258695,1,1,0.187480111,0.3269425924285714,0.2970393065357142
6352,0.614111851,1,0.173460025,0.349483089,1,0.241273012,1,1,0.368258695,1,1,0.241273012,0.10159801464285713,0.09230551330357141
6353,0.614111851,1,0.140105699,0.262263795,1,0.317974129,1,1,0.368258695,1,1,0.317974129,0.0820619094142857,0.07455624696785712
6354,0.614111851,1,0.001863653,0.240733564,1,0.438293312,1,1,0.368258695,1,1,0.438293312,0.0010915681857142855,0.000991729632142857
6355,0.614111851,1,0.0,0.25310071,1,0.42445028,1,1,0.368258695,1,1,0.42445028,0.0,0.0
6356,0.614111851,1,0.0,0.242763846,1,0.273438731,1,1,0.368258695,1,1,0.273438731,0.0,0.0
6357,0.614111851,1,0.0,0.24694321,1,0.299999221,1,1,0.368258695,1,1,0.299999221,0.0,0.0
6358,0.614111851,1,0.0,0.250540767,1,0.255552052,1,1,0.368258695,1,1,0.255552052,0.0,0.0
6359,0.614111851,1,0.0,0.310621519,1,0.251165502,1,1,0.368258695,1,1,0.251165502,0.0,0.0
6360,0.614111851,1,0.0,0.293768817,1,0.212755516,1,1,0.368258695,1,1,0.212755516,0.0,0.0
6361,0.614111851,1,0.0,0.304137734,1,0.177054262,1,1,0.368258695,1,1,0.177054262,0.0,0.0
6362,0.614111851,1,0.0,0.253017024,1,0.176644672,1,1,0.368258695,1,1,0.176644672,0.0,0.0
6363,0.614111851,1,0.0,0.264654194,1,0.096921024,1,1,0.368258695,1,1,0.096921024,0.0,0.0
6364,0.614111851,1,0.0,0.230510177,1,0.089113159,1,1,0.368258695,1,1,0.089113159,0.0,0.0
6365,0.614111851,1,0.0,0.268777017,1,0.112034985,1,1,0.368258695,1,1,0.112034985,0.0,0.0
6366,0.614111851,1,0.0,0.359275565,1,0.070661263,1,1,0.368258695,1,1,0.070661263,0.0,0.0
6367,0.614111851,1,0.066840202,0.294481677,1,0.069378172,1,1,0.368258695,1,1,0.069378172,0.039149261171428563,0.035568536064285707
6368,0.614111851,1,0.166322235,0.091205482,1,0.063045576,1,1,0.368258695,1,1,0.063045576,0.09741730907142856,0.0885071893392857
6369,0.614111851,1,0.297251853,0.082902542,1,0.056262605,1,1,0.368258695,1,1,0.056262605,0.17410465675714284,0.15818045034642855
6370,0.614111851,1,0.262182812,0.053337822,1,0.037577719,1,1,0.368258695,1,1,0.037577719,0.15356421845714283,0.13951871067142854
6371,0.614111851,1,0.371356681,0.0,1,0.025497776,1,1,0.368258695,1,1,0.025497776,0.21750891315714285,0.19761480524642855
6372,0.614111851,1,0.73065926,0.021789,1,0.024970608,1,1,0.368258695,1,1,0.024970608,0.4279575665714285,0.38881510621428567
6373,0.614111851,1,0.657694129,0.03369276,1,0.070873476,1,1,0.368258695,1,1,0.070873476,0.38522084698571424,0.3499872329321428
6374,0.614111851,1,0.803112964,0.029782448,1,0.108213989,1,1,0.368258695,1,1,0.108213989,0.47039473605714277,0.42737082727142844
6375,0.614111851,1,0.487976103,0.08166715,1,0.137489674,1,1,0.368258695,1,1,0.137489674,0.28581457461428567,0.25967299766785706
6376,0.614111851,1,0.311753036,0.034777387,1,0.169073552,1,1,0.368258695,1,1,0.169073552,0.18259820679999997,0.16589715129999996
6377,0.614111851,1,0.149104453,0.064564668,1,0.042437044,1,1,0.368258695,1,1,0.042437044,0.08733260818571427,0.07934486963214284
6378,0.614111851,1,0.0,0.083189132,1,0.074665128,1,1,0.368258695,1,1,0.074665128,0.0,0.0
6379,0.614111851,1,0.0,0.115756301,1,0.111494445,1,1,0.368258695,1,1,0.111494445,0.0,0.0
6380,0.614111851,1,0.0,0.138709559,1,0.138658928,1,1,0.368258695,1,1,0.138658928,0.0,0.0
6381,0.614111851,1,0.0,0.207317982,1,0.095264857,1,1,0.368258695,1,1,0.095264857,0.0,0.0
6382,0.614111851,1,0.0,0.160133899,1,0.069247784,1,1,0.368258695,1,1,0.069247784,0.0,0.0
6383,0.614111851,1,0.0,0.148039002,1,0.068562345,1,1,0.368258695,1,1,0.068562345,0.0,0.0
6384,0.614111851,1,0.0,0.09792646,1,0.131406648,1,1,0.368258695,1,1,0.131406648,0.0,0.0
6385,0.614111851,1,0.0,0.07921476,1,0.104713052,1,1,0.368258695,1,1,0.104713052,0.0,0.0
6386,0.614111851,1,0.0,0.07418628,1,0.089172834,1,1,0.368258695,1,1,0.089172834,0.0,0.0
6387,0.614111851,1,0.0,0.06642324,1,0.101501375,1,1,0.368258695,1,1,0.101501375,0.0,0.0
6388,0.614111851,1,0.0,0.07605252,1,0.092986346,1,1,0.368258695,1,1,0.092986346,0.0,0.0
6389,0.614111851,1,0.0,0.03357369,1,0.168152599,1,1,0.368258695,1,1,0.168152599,0.0,0.0
6390,0.614111851,1,0.0,0.020007,1,0.197927138,1,1,0.368258695,1,1,0.197927138,0.0,0.0
6391,0.614111851,1,0.027398914,0.01029105,1,0.258966529,1,1,0.368258695,1,1,0.258966529,0.01604793534285714,0.014580136378571425
6392,0.614111851,1,0.10333489,0.001513204,1,0.27684643,1,1,0.368258695,1,1,0.27684643,0.060524721285714275,0.054988923607142845
6393,0.614111851,1,0.249162109,0.0,1,0.212100392,1,1,0.368258695,1,1,0.212100392,0.14593780669999998,0.13258983657499998
6394,0.614111851,1,0.35470849,0.0,1,0.089262087,1,1,0.368258695,1,1,0.089262087,0.20775782985714283,0.18875558932142852
6395,0.614111851,1,0.556734266,0.0,1,0.110978036,1,1,0.368258695,1,1,0.110978036,0.3260872129428571,0.29626216297857133
6396,0.614111851,1,0.31862091,0.0158274,1,0.089048635,1,1,0.368258695,1,1,0.089048635,0.18662081871428568,0.1695518413928571
6397,0.614111851,1,0.403256714,0.078743027,1,0.13970131,1,1,0.368258695,1,1,0.13970131,0.23619321819999997,0.21459017994999996
6398,0.614111851,1,0.400567032,0.044644763,1,0.108148666,1,1,0.368258695,1,1,0.108148666,0.2346178330285714,0.21315888488571424
6399,0.614111851,1,0.491854535,0.139212446,1,0.119963699,1,1,0.368258695,1,1,0.119963699,0.2880862276428571,0.2617368775535714
6400,0.614111851,1,0.234158956,0.21383695,1,0.134203257,1,1,0.368258695,1,1,0.134203257,0.13715024565714284,0.12460601587142854
6401,0.614111851,1,0.126248683,0.159064788,1,0.133000275,1,1,0.368258695,1,1,0.133000275,0.07394565718571428,0.06718233488214284
6402,0.614111851,1,0.0,0.155645767,1,0.204520566,1,1,0.368258695,1,1,0.204520566,0.0,0.0
6403,0.614111851,1,0.0,0.131793606,1,0.222105442,1,1,0.368258695,1,1,0.222105442,0.0,0.0
6404,0.614111851,1,0.0,0.091194587,1,0.543343264,1,1,0.368258695,1,1,0.543343264,0.0,0.0
6405,0.614111851,1,0.0,0.118584244,1,0.639159385,1,1,0.368258695,1,1,0.639159385,0.0,0.0
6406,0.614111851,1,0.0,0.147580413,1,0.710644842,1,1,0.368258695,1,1,0.710644842,0.0,0.0
6407,0.614111851,1,0.0,0.17902782,1,0.792378038,1,1,0.368258695,1,1,0.792378038,0.0,0.0
6408,0.614111851,1,0.0,0.31937725,1,0.803970312,1,1,0.368258695,1,1,0.803970312,0.0,0.0
6409,0.614111851,1,0.0,0.222465451,1,0.804548082,1,1,0.368258695,1,1,0.804548082,0.0,0.0
6410,0.614111851,1,0.0,0.228092525,1,0.806300313,1,1,0.368258695,1,1,0.806300313,0.0,0.0
6411,0.614111851,1,0.0,0.281276572,1,0.804769352,1,1,0.368258695,1,1,0.804769352,0.0,0.0
6412,0.614111851,1,0.0,0.310512915,1,0.808889029,1,1,0.368258695,1,1,0.808889029,0.0,0.0
6413,0.614111851,1,0.0,0.430075716,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6414,0.614111851,1,0.0,0.527177475,1,0.807534361,1,1,0.368258695,1,1,0.807534361,0.0,0.0
6415,0.614111851,1,0.036405849,0.563922676,1,0.81,1,1,0.368258695,1,1,0.81,0.02132342584285714,0.019373112503571422
6416,0.614111851,1,0.164697576,0.600797153,1,0.809983898,1,1,0.368258695,1,1,0.809983898,0.09646572308571429,0.08764263865714285
6417,0.614111851,1,0.194527926,0.618444581,1,0.81,1,1,0.368258695,1,1,0.81,0.11393778522857141,0.10351664633571425
6418,0.614111851,1,0.209739921,0.603413779,1,0.81,1,1,0.368258695,1,1,0.81,0.12284766801428569,0.11161160081785712
6419,0.614111851,1,0.147353405,0.651373612,1,0.81,1,1,0.368258695,1,1,0.81,0.08630699435714284,0.07841306194642855
6420,0.614111851,1,0.270282769,0.753612199,1,0.81,1,1,0.368258695,1,1,0.81,0.15830847898571426,0.14382904493214282
6421,0.614111851,1,0.223177772,0.737281447,1,0.81,1,1,0.368258695,1,1,0.81,0.1307184093142857,0.11876245724285711
6422,0.614111851,1,0.211292142,0.73919687,1,0.81,1,1,0.368258695,1,1,0.81,0.12375682602857141,0.11243760413571426
6423,0.614111851,1,0.298008216,0.665278307,1,0.81,1,1,0.368258695,1,1,0.81,0.17454766937142854,0.15858294351428567
6424,0.614111851,1,0.200863525,0.611206284,1,0.797424218,1,1,0.368258695,1,1,0.797424218,0.11764863607142854,0.10688809008928568
6425,0.614111851,1,0.081390347,0.548556107,1,0.796692538,1,1,0.368258695,1,1,0.796692538,0.04767148895714285,0.043311291796428564
6426,0.614111851,1,0.0,0.536396128,1,0.80055689,1,1,0.368258695,1,1,0.80055689,0.0,0.0
6427,0.614111851,1,0.0,0.545916292,1,0.515560137,1,1,0.368258695,1,1,0.515560137,0.0,0.0
6428,0.614111851,1,0.0,0.51278835,1,0.778049899,1,1,0.368258695,1,1,0.778049899,0.0,0.0
6429,0.614111851,1,0.0,0.327655884,1,0.658087142,1,1,0.368258695,1,1,0.658087142,0.0,0.0
6430,0.614111851,1,0.0,0.3349226,1,0.599871669,1,1,0.368258695,1,1,0.599871669,0.0,0.0
6431,0.614111851,1,0.0,0.336588447,1,0.499033736,1,1,0.368258695,1,1,0.499033736,0.0,0.0
6432,0.614111851,1,0.0,0.302655619,1,0.60050165,1,1,0.368258695,1,1,0.60050165,0.0,0.0
6433,0.614111851,1,0.0,0.249875511,1,0.665864173,1,1,0.368258695,1,1,0.665864173,0.0,0.0
6434,0.614111851,1,0.0,0.277667574,1,0.4697349,1,1,0.368258695,1,1,0.4697349,0.0,0.0
6435,0.614111851,1,0.0,0.276368069,1,0.46145031,1,1,0.368258695,1,1,0.46145031,0.0,0.0
6436,0.614111851,1,0.0,0.244614244,1,0.358454667,1,1,0.368258695,1,1,0.358454667,0.0,0.0
6437,0.614111851,1,0.0,0.298028642,1,0.394886699,1,1,0.368258695,1,1,0.394886699,0.0,0.0
6438,0.614111851,1,0.0,0.306057023,1,0.319057548,1,1,0.368258695,1,1,0.319057548,0.0,0.0
6439,0.614111851,1,0.061073805,0.264918011,1,0.288066201,1,1,0.368258695,1,1,0.288066201,0.03577180007142857,0.03249998908928571
6440,0.614111851,1,0.194061028,0.26909409,1,0.347879626,1,1,0.368258695,1,1,0.347879626,0.11366431639999998,0.10326818989999997
6441,0.614111851,1,0.415494351,0.172646908,1,0.353887732,1,1,0.368258695,1,1,0.353887732,0.24336097701428566,0.22110235106785708
6442,0.614111851,1,0.667765042,0.060601125,1,0.437198735,1,1,0.368258695,1,1,0.437198735,0.39111952459999993,0.3553463973499999
6443,0.614111851,1,0.8256,0.169466281,1,0.513457276,1,1,0.368258695,1,1,0.513457276,0.4835657142857142,0.43933714285714276
6444,0.614111851,1,0.8256,0.162959548,1,0.5770443,1,1,0.368258695,1,1,0.5770443,0.4835657142857142,0.43933714285714276
6445,0.614111851,1,0.8256,0.21455544,1,0.626030276,1,1,0.368258695,1,1,0.626030276,0.4835657142857142,0.43933714285714276
6446,0.614111851,1,0.8256,0.366017213,1,0.604556943,1,1,0.368258695,1,1,0.604556943,0.4835657142857142,0.43933714285714276
6447,0.614111851,1,0.663984412,0.404399571,1,0.617281344,1,1,0.368258695,1,1,0.617281344,0.38890515559999994,0.3533345620999999
6448,0.614111851,1,0.399329467,0.312529043,1,0.640808903,1,1,0.368258695,1,1,0.640808903,0.23389297352857139,0.21250032351071424
6449,0.614111851,1,0.157119951,0.320493675,1,0.6778543,1,1,0.368258695,1,1,0.6778543,0.09202739987142856,0.0836102596392857
6450,0.614111851,1,0.0,0.296251843,1,0.728541501,1,1,0.368258695,1,1,0.728541501,0.0,0.0
6451,0.614111851,1,0.0,0.345826641,1,0.717751968,1,1,0.368258695,1,1,0.717751968,0.0,0.0
6452,0.614111851,1,0.0,0.392086066,1,0.611058311,1,1,0.368258695,1,1,0.611058311,0.0,0.0
6453,0.614111851,1,0.0,0.298826542,1,0.640691881,1,1,0.368258695,1,1,0.640691881,0.0,0.0
6454,0.614111851,1,0.0,0.330078781,1,0.647285017,1,1,0.368258695,1,1,0.647285017,0.0,0.0
6455,0.614111851,1,0.0,0.546520661,1,0.744552948,1,1,0.368258695,1,1,0.744552948,0.0,0.0
6456,0.614111851,1,0.0,0.608014139,1,0.487606668,1,1,0.368258695,1,1,0.487606668,0.0,0.0
6457,0.614111851,1,0.0,0.463341251,1,0.489843687,1,1,0.368258695,1,1,0.489843687,0.0,0.0
6458,0.614111851,1,0.0,0.479310198,1,0.336768763,1,1,0.368258695,1,1,0.336768763,0.0,0.0
6459,0.614111851,1,0.0,0.424011715,1,0.230213169,1,1,0.368258695,1,1,0.230213169,0.0,0.0
6460,0.614111851,1,0.0,0.337168039,1,0.188606262,1,1,0.368258695,1,1,0.188606262,0.0,0.0
6461,0.614111851,1,0.0,0.177903685,1,0.140880056,1,1,0.368258695,1,1,0.140880056,0.0,0.0
6462,0.614111851,1,0.0,0.11608374,1,0.054802829,1,1,0.368258695,1,1,0.054802829,0.0,0.0
6463,0.614111851,1,0.068736047,0.152920414,1,0.063470477,1,1,0.368258695,1,1,0.063470477,0.04025968467142856,0.0365773964392857
6464,0.614111851,1,0.200397248,0.0513216,1,0.090696784,1,1,0.368258695,1,1,0.090696784,0.11737553097142855,0.1066399641142857
6465,0.614111851,1,0.410021697,0.00012725,1,0.228049712,1,1,0.368258695,1,1,0.228049712,0.24015556538571425,0.21819011733214283
6466,0.614111851,1,0.648468556,0.0234414,1,0.307980423,1,1,0.368258695,1,1,0.307980423,0.3798172970857142,0.3450779101571428
6467,0.614111851,1,0.8256,0.096218723,1,0.373084336,1,1,0.368258695,1,1,0.373084336,0.4835657142857142,0.43933714285714276
6468,0.614111851,1,0.8256,0.135234615,1,0.422158478,1,1,0.368258695,1,1,0.422158478,0.4835657142857142,0.43933714285714276
6469,0.614111851,1,0.8256,0.277749648,1,0.484781004,1,1,0.368258695,1,1,0.484781004,0.4835657142857142,0.43933714285714276
6470,0.614111851,1,0.465378135,0.396578814,1,0.470335608,1,1,0.368258695,1,1,0.470335608,0.2725786219285714,0.24764765041071424
6471,0.614111851,1,0.467006224,0.399231424,1,0.507215946,1,1,0.368258695,1,1,0.507215946,0.2735322169142857,0.2485140263428571
6472,0.614111851,1,0.186184391,0.330519741,1,0.52833976,1,1,0.368258695,1,1,0.52833976,0.10905085758571427,0.09907669378214284
6473,0.614111851,1,0.08258183,0.206250933,1,0.50560625,1,1,0.368258695,1,1,0.50560625,0.04836935757142856,0.043945330964285705
6474,0.614111851,1,0.0,0.204008991,1,0.537466217,1,1,0.368258695,1,1,0.537466217,0.0,0.0
6475,0.614111851,1,0.0,0.12836027,1,0.620075528,1,1,0.368258695,1,1,0.620075528,0.0,0.0
6476,0.614111851,1,0.0,0.235948731,1,0.392176562,1,1,0.368258695,1,1,0.392176562,0.0,0.0
6477,0.614111851,1,0.0,0.149049434,1,0.2573511,1,1,0.368258695,1,1,0.2573511,0.0,0.0
6478,0.614111851,1,0.0,0.154330115,1,0.376682456,1,1,0.368258695,1,1,0.376682456,0.0,0.0
6479,0.614111851,1,0.0,0.127121372,1,0.335074408,1,1,0.368258695,1,1,0.335074408,0.0,0.0
6480,0.614111851,1,0.0,0.054656888,1,0.111551206,1,1,0.368258695,1,1,0.111551206,0.0,0.0
6481,0.614111851,1,0.0,0.03885246,1,0.132363718,1,1,0.368258695,1,1,0.132363718,0.0,0.0
6482,0.614111851,1,0.0,0.06427269,1,0.139988565,1,1,0.368258695,1,1,0.139988565,0.0,0.0
6483,0.614111851,1,0.0,0.052490993,1,0.104855031,1,1,0.368258695,1,1,0.104855031,0.0,0.0
6484,0.614111851,1,0.0,0.114510035,1,0.056173923,1,1,0.368258695,1,1,0.056173923,0.0,0.0
6485,0.614111851,1,0.0,0.194278816,1,0.051284264,1,1,0.368258695,1,1,0.051284264,0.0,0.0
6486,0.614111851,1,0.0,0.204485136,1,0.038784857,1,1,0.368258695,1,1,0.038784857,0.0,0.0
6487,0.614111851,1,0.036565512,0.093896557,1,0.069576974,1,1,0.368258695,1,1,0.069576974,0.02141694274285714,0.019458076028571424
6488,0.614111851,1,0.106291444,0.105391502,1,0.035104028,1,1,0.368258695,1,1,0.035104028,0.06225641719999999,0.056562232699999986
6489,0.614111851,1,0.1557752,0.076399596,1,0.049572856,1,1,0.368258695,1,1,0.049572856,0.09123975999999999,0.08289465999999998
6490,0.614111851,1,0.192627767,0.227670432,1,0.036665785,1,1,0.368258695,1,1,0.036665785,0.11282483495714285,0.10250549029642855
6491,0.614111851,1,0.178624287,0.215487151,1,0.051680318,1,1,0.368258695,1,1,0.051680318,0.10462279667142856,0.09505363843928569
6492,0.614111851,1,0.321243673,0.174754608,1,0.044437149,1,1,0.368258695,1,1,0.044437149,0.18815700847142855,0.17094752598928567
6493,0.614111851,1,0.290771996,0.155000345,1,0.081223669,1,1,0.368258695,1,1,0.081223669,0.17030931194285712,0.1547322407285714
6494,0.614111851,1,0.338336612,0.156425848,1,0.107834993,1,1,0.368258695,1,1,0.107834993,0.1981685870285714,0.18004341138571422
6495,0.614111851,1,0.274096808,0.206799197,1,0.089507893,1,1,0.368258695,1,1,0.089507893,0.1605424161142857,0.14585865854285712
6496,0.614111851,1,0.103378128,0.24693362,1,0.125944333,1,1,0.368258695,1,1,0.125944333,0.060550046399999995,0.05501193239999999
6497,0.614111851,1,0.016733712,0.415187341,1,0.285414399,1,1,0.368258695,1,1,0.285414399,0.00980117417142857,0.008904725314285713
6498,0.614111851,1,0.0,0.34873559,1,0.472731053,1,1,0.368258695,1,1,0.472731053,0.0,0.0
6499,0.614111851,1,0.0,0.463174363,1,0.686589108,1,1,0.368258695,1,1,0.686589108,0.0,0.0
6500,0.614111851,1,0.0,0.601294174,1,0.759409262,1,1,0.368258695,1,1,0.759409262,0.0,0.0
6501,0.614111851,1,0.0,0.629537402,1,0.795694495,1,1,0.368258695,1,1,0.795694495,0.0,0.0
6502,0.614111851,1,0.0,0.622751417,1,0.809774112,1,1,0.368258695,1,1,0.809774112,0.0,0.0
6503,0.614111851,1,0.0,0.673084474,1,0.788357748,1,1,0.368258695,1,1,0.788357748,0.0,0.0
6504,0.614111851,1,0.0,0.693072144,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6505,0.614111851,1,0.0,0.683529217,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6506,0.614111851,1,0.0,0.64612466,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6507,0.614111851,1,0.0,0.707662475,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6508,0.614111851,1,0.0,0.718917956,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6509,0.614111851,1,0.0,0.679581225,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6510,0.614111851,1,0.0,0.693480903,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6511,0.614111851,1,0.058518468,0.712826711,1,0.81,1,1,0.368258695,1,1,0.81,0.03427510268571428,0.03114018475714285
6512,0.614111851,1,0.200726606,0.639544922,1,0.81,1,1,0.368258695,1,1,0.81,0.11756844065714284,0.10681522962142855
6513,0.614111851,1,0.41861629,0.751119028,1,0.81,1,1,0.368258695,1,1,0.81,0.24518954128571424,0.2227636686071428
6514,0.614111851,1,0.672475302,0.703273349,1,0.81,1,1,0.368258695,1,1,0.81,0.39387839117142853,0.3578529285642857
6515,0.614111851,1,0.8256,0.756134319,1,0.81,1,1,0.368258695,1,1,0.81,0.4835657142857142,0.43933714285714276
6516,0.614111851,1,0.787643313,0.73047149,1,0.81,1,1,0.368258695,1,1,0.81,0.4613339404714285,0.41913876298928565
6517,0.614111851,1,0.660766297,0.794889235,1,0.81,1,1,0.368258695,1,1,0.81,0.3870202596714285,0.3516220651892856
6518,0.614111851,1,0.746975088,0.793275519,1,0.81,1,1,0.368258695,1,1,0.81,0.43751398011428566,0.39749745754285704
6519,0.614111851,1,0.671941986,0.796197653,1,0.81,1,1,0.368258695,1,1,0.81,0.3935660203714285,0.3575691282642856
6520,0.614111851,1,0.40047788,0.79715716,1,0.81,1,1,0.368258695,1,1,0.81,0.2345656154285714,0.21311144328571424
6521,0.614111851,1,0.151649921,0.786935165,1,0.81,1,1,0.368258695,1,1,0.81,0.08882352515714284,0.08069942224642855
6522,0.614111851,1,0.0,0.783966994,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6523,0.614111851,1,0.0,0.791073015,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6524,0.614111851,1,0.0,0.785069457,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6525,0.614111851,1,0.0,0.77045839,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6526,0.614111851,1,0.0,0.744316556,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6527,0.614111851,1,0.0,0.747652215,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
6528,0.614111851,1,0.0,0.782666652,1,0.81,1,1,0.368258695,1,1,0.81,0.0,0.0
