Time_Index,natural_gas,solar_pv,onshore_wind,battery,offshore_wind,natural_gas_ccs,nuclear,fusion,ROR_NY,Res_QC
2286,1,0,0.4521,1,0.653,1,1,1,0.473936497,7.97E-05
2287,1,0,0.4372,1,0.5873,1,1,1,0.473936497,7.97E-05
2288,1,0,0.4335,1,0.5607,1,1,1,0.473936497,7.97E-05
2289,1,0,0.3487,1,0.5493,1,1,1,0.473936497,7.97E-05
2290,1,0,0.3331,1,0.5243,1,1,1,0.473936497,7.97E-05
2291,1,0,0.3535,1,0.4516,1,1,1,0.473936497,7.97E-05
2292,1,0.0052,0.3299,1,0.3786,1,1,1,0.473936497,7.97E-05
2293,1,0.063842,0.3298,1,0.3377,1,1,1,0.473936497,7.97E-05
2294,1,0.19295,0.3572,1,0.2976,1,1,1,0.473936497,7.97E-05
2295,1,0.353857,0.3652,1,0.2549,1,1,1,0.473936497,7.97E-05
2296,1,0.620816,0.3896,1,0.2532,1,1,1,0.473936497,7.97E-05
2297,1,0.713028,0.3594,1,0.2232,1,1,1,0.473936497,7.97E-05
2298,1,0.757102,0.3789,1,0.2154,1,1,1,0.473936497,7.97E-05
2299,1,0.718099,0.3567,1,0.2206,1,1,1,0.473936497,7.97E-05
2300,1,0.69608,0.3936,1,0.2427,1,1,1,0.473936497,7.97E-05
2301,1,0.552837,0.4866,1,0.2531,1,1,1,0.473936497,7.97E-05
2302,1,0.401864,0.4315,1,0.2232,1,1,1,0.473936497,7.97E-05
2303,1,0.209228,0.3981,1,0.2141,1,1,1,0.473936497,7.97E-05
2304,1,0.047,0.4052,1,0.2169,1,1,1,0.473936497,7.97E-05
2305,1,0.0018,0.2914,1,0.2081,1,1,1,0.473936497,7.97E-05
2306,1,0,0.3273,1,0.191,1,1,1,0.473936497,7.97E-05
2307,1,0,0.4157,1,0.2138,1,1,1,0.473936497,7.97E-05
2308,1,0,0.4811,1,0.2572,1,1,1,0.473936497,7.97E-05
2309,1,0,0.473,1,0.2656,1,1,1,0.473936497,7.97E-05
2310,1,0,0.5144,1,0.2709,1,1,1,0.473936497,7.97E-05
2311,1,0,0.4873,1,0.2421,1,1,1,0.473936497,7.97E-05
2312,1,0,0.4736,1,0.2438,1,1,1,0.473936497,7.97E-05
2313,1,0,0.3985,1,0.2693,1,1,1,0.473936497,7.97E-05
2314,1,0,0.3287,1,0.2761,1,1,1,0.473936497,7.97E-05
2315,1,0,0.2794,1,0.3091,1,1,1,0.473936497,7.97E-05
2316,1,0.0068,0.2598,1,0.3188,1,1,1,0.473936497,7.97E-05
2317,1,0.095195,0.1647,1,0.3006,1,1,1,0.473936497,7.97E-05
2318,1,0.253277,0.1648,1,0.316,1,1,1,0.473936497,7.97E-05
2319,1,0.43259,0.1719,1,0.3115,1,1,1,0.473936497,7.97E-05
2320,1,0.606127,0.1937,1,0.2864,1,1,1,0.473936497,7.97E-05
2321,1,0.634627,0.1883,1,0.3096,1,1,1,0.473936497,7.97E-05
2322,1,0.592297,0.2233,1,0.3938,1,1,1,0.473936497,7.97E-05
2323,1,0.586396,0.1926,1,0.4698,1,1,1,0.473936497,7.97E-05
2324,1,0.543709,0.2476,1,0.5026,1,1,1,0.473936497,7.97E-05
2325,1,0.440343,0.3106,1,0.5185,1,1,1,0.473936497,7.97E-05
2326,1,0.372604,0.3573,1,0.4915,1,1,1,0.473936497,7.97E-05
2327,1,0.212678,0.2586,1,0.4935,1,1,1,0.473936497,7.97E-05
2328,1,0.065211,0.205,1,0.4931,1,1,1,0.473936497,7.97E-05
2329,1,0.0018,0.1941,1,0.4329,1,1,1,0.473936497,7.97E-05
2330,1,0,0.2076,1,0.3376,1,1,1,0.473936497,7.97E-05
2331,1,0,0.1894,1,0.2894,1,1,1,0.473936497,7.97E-05
2332,1,0,0.1988,1,0.2691,1,1,1,0.473936497,7.97E-05
2333,1,0,0.2547,1,0.2687,1,1,1,0.473936497,7.97E-05
2334,1,0,0.2591,1,0.2839,1,1,1,0.473936497,7.97E-05
2335,1,0,0.2326,1,0.2817,1,1,1,0.473936497,7.97E-05
2336,1,0,0.1662,1,0.3199,1,1,1,0.473936497,7.97E-05
2337,1,0,0.1337,1,0.2992,1,1,1,0.473936497,7.97E-05
2338,1,0,0.0866,1,0.3091,1,1,1,0.473936497,7.97E-05
2339,1,0,0.0691,1,0.3065,1,1,1,0.473936497,7.97E-05
2340,1,0.0064,0.067,1,0.2927,1,1,1,0.473936497,7.97E-05
2341,1,0.101076,0.0558,1,0.2903,1,1,1,0.473936497,7.97E-05
2342,1,0.284638,0.0289,1,0.3002,1,1,1,0.473936497,7.97E-05
2343,1,0.524492,0.0267,1,0.2666,1,1,1,0.473936497,7.97E-05
2344,1,0.719904,0.0179,1,0.2469,1,1,1,0.473936497,7.97E-05
2345,1,0.760976,0.0239,1,0.2401,1,1,1,0.473936497,7.97E-05
2346,1,0.821776,0.0316,1,0.2324,1,1,1,0.473936497,7.97E-05
2347,1,0.837625,0.0422,1,0.2293,1,1,1,0.473936497,7.97E-05
2348,1,0.762706,0.1004,1,0.2308,1,1,1,0.473936497,7.97E-05
2349,1,0.626869,0.1173,1,0.2361,1,1,1,0.473936497,7.97E-05
2350,1,0.468908,0.1084,1,0.2327,1,1,1,0.473936497,7.97E-05
2351,1,0.24859,0.0845,1,0.2,1,1,1,0.473936497,7.97E-05
2352,1,0.069606,0.1038,1,0.179,1,1,1,0.473936497,7.97E-05
2353,1,0.0024,0.1349,1,0.1458,1,1,1,0.473936497,7.97E-05
2354,1,0,0.1015,1,0.1295,1,1,1,0.473936497,7.97E-05
2355,1,0,0.1007,1,0.1121,1,1,1,0.473936497,7.97E-05
2356,1,0,0.0753,1,0.0973,1,1,1,0.473936497,7.97E-05
2357,1,0,0.0727,1,0.1094,1,1,1,0.473936497,7.97E-05
2358,1,0,0.1002,1,0.1152,1,1,1,0.473936497,7.97E-05
2359,1,0,0.0701,1,0.0851,1,1,1,0.473936497,7.97E-05
2360,1,0,0.0664,1,0.071,1,1,1,0.473936497,7.97E-05
2361,1,0,0.037,1,0.0501,1,1,1,0.473936497,7.97E-05
2362,1,0,0.0308,1,0.0441,1,1,1,0.473936497,7.97E-05
2363,1,0,0.0367,1,0.0362,1,1,1,0.473936497,7.97E-05
2364,1,0.008801,0.0313,1,0.032,1,1,1,0.473936497,7.97E-05
2365,1,0.106161,0.0326,1,0.0329,1,1,1,0.473936497,7.97E-05
2366,1,0.250354,0.0237,1,0.0229,1,1,1,0.473936497,7.97E-05
2367,1,0.535669,0.03,1,0.0163,1,1,1,0.473936497,7.97E-05
2368,1,0.607805,0.0342,1,0.0228,1,1,1,0.473936497,7.97E-05
2369,1,0.752203,0.0327,1,0.0275,1,1,1,0.473936497,7.97E-05
2370,1,0.79671,0.0443,1,0.0277,1,1,1,0.473936497,7.97E-05
2371,1,0.843275,0.0543,1,0.0345,1,1,1,0.473936497,7.97E-05
2372,1,0.809187,0.0836,1,0.0406,1,1,1,0.473936497,7.97E-05
2373,1,0.646753,0.1473,1,0.0325,1,1,1,0.473936497,7.97E-05
2374,1,0.434129,0.1879,1,0.0479,1,1,1,0.473936497,7.97E-05
2375,1,0.216643,0.1874,1,0.0533,1,1,1,0.473936497,7.97E-05
2376,1,0.0618,0.186,1,0.0585,1,1,1,0.473936497,7.97E-05
2377,1,0.0022,0.1406,1,0.0549,1,1,1,0.473936497,7.97E-05
2378,1,0,0.1403,1,0.0511,1,1,1,0.473936497,7.97E-05
2379,1,0,0.1414,1,0.0434,1,1,1,0.473936497,7.97E-05
2380,1,0,0.0957,1,0.0379,1,1,1,0.473936497,7.97E-05
2381,1,0,0.137,1,0.0459,1,1,1,0.473936497,7.97E-05
2382,1,0,0.1599,1,0.0532,1,1,1,0.473936497,7.97E-05
2383,1,0,0.1601,1,0.0583,1,1,1,0.473936497,7.97E-05
2384,1,0,0.1417,1,0.0562,1,1,1,0.473936497,7.97E-05
2385,1,0,0.0805,1,0.0556,1,1,1,0.473936497,7.97E-05
2386,1,0,0.0521,1,0.0535,1,1,1,0.473936497,7.97E-05
2387,1,0,0.0437,1,0.0436,1,1,1,0.473936497,7.97E-05
2388,1,0.0114,0.0234,1,0.0487,1,1,1,0.473936497,7.97E-05
2389,1,0.08767,0.0236,1,0.0443,1,1,1,0.473936497,7.97E-05
2390,1,0.230224,0.0395,1,0.0584,1,1,1,0.473936497,7.97E-05
2391,1,0.377587,0.0368,1,0.0563,1,1,1,0.473936497,7.97E-05
2392,1,0.664752,0.0301,1,0.0622,1,1,1,0.473936497,7.97E-05
2393,1,0.778483,0.0447,1,0.0832,1,1,1,0.473936497,7.97E-05
2394,1,0.785178,0.0396,1,0.1052,1,1,1,0.473936497,7.97E-05
2395,1,0.774854,0.0743,1,0.1228,1,1,1,0.473936497,7.97E-05
2396,1,0.774695,0.0873,1,0.1418,1,1,1,0.473936497,7.97E-05
2397,1,0.583013,0.1103,1,0.1435,1,1,1,0.473936497,7.97E-05
2398,1,0.408986,0.1731,1,0.1371,1,1,1,0.473936497,7.97E-05
2399,1,0.227983,0.1351,1,0.179,1,1,1,0.473936497,7.97E-05
2400,1,0.062036,0.1296,1,0.1831,1,1,1,0.473936497,7.97E-05
2401,1,0.0026,0.1356,1,0.1809,1,1,1,0.473936497,7.97E-05
2402,1,0,0.1253,1,0.1919,1,1,1,0.473936497,7.97E-05
2403,1,0,0.1018,1,0.1725,1,1,1,0.473936497,7.97E-05
2404,1,0,0.0952,1,0.1451,1,1,1,0.473936497,7.97E-05
2405,1,0,0.0851,1,0.1276,1,1,1,0.473936497,7.97E-05
2406,1,0,0.0949,1,0.1087,1,1,1,0.473936497,7.97E-05
2407,1,0,0.0701,1,0.1084,1,1,1,0.473936497,7.97E-05
2408,1,0,0.0673,1,0.1202,1,1,1,0.473936497,7.97E-05
2409,1,0,0.0541,1,0.1527,1,1,1,0.473936497,7.97E-05
2410,1,0,0.0805,1,0.1787,1,1,1,0.473936497,7.97E-05
2411,1,0,0.0979,1,0.2035,1,1,1,0.473936497,7.97E-05
2412,1,0.003399,0.1016,1,0.2473,1,1,1,0.473936497,7.97E-05
2413,1,0.035023,0.1183,1,0.3483,1,1,1,0.473936497,7.97E-05
2414,1,0.093512,0.1525,1,0.3987,1,1,1,0.473936497,7.97E-05
2415,1,0.13843,0.1475,1,0.4008,1,1,1,0.473936497,7.97E-05
2416,1,0.266961,0.2134,1,0.5033,1,1,1,0.473936497,7.97E-05
2417,1,0.294227,0.2013,1,0.5617,1,1,1,0.473936497,7.97E-05
2418,1,0.357366,0.2158,1,0.5553,1,1,1,0.473936497,7.97E-05
2419,1,0.276883,0.2474,1,0.4919,1,1,1,0.473936497,7.97E-05
2420,1,0.241529,0.2989,1,0.5225,1,1,1,0.473936497,7.97E-05
2421,1,0.244173,0.3193,1,0.5823,1,1,1,0.473936497,7.97E-05
2422,1,0.159168,0.3414,1,0.686,1,1,1,0.473936497,7.97E-05
2423,1,0.063646,0.3903,1,0.7213,1,1,1,0.473936497,7.97E-05
2424,1,0.022797,0.4036,1,0.7521,1,1,1,0.473936497,7.97E-05
2425,1,0.0022,0.4995,1,0.7553,1,1,1,0.473936497,7.97E-05
2426,1,0,0.4784,1,0.7216,1,1,1,0.473936497,7.97E-05
2427,1,0,0.4932,1,0.7506,1,1,1,0.473936497,7.97E-05
2428,1,0,0.482,1,0.7455,1,1,1,0.473936497,7.97E-05
2429,1,0,0.5209,1,0.7603,1,1,1,0.473936497,7.97E-05
2430,1,0,0.5942,1,0.7397,1,1,1,0.473936497,7.97E-05
2431,1,0,0.5337,1,0.723,1,1,1,0.473936497,7.97E-05
2432,1,0,0.5417,1,0.7191,1,1,1,0.473936497,7.97E-05
2433,1,0,0.5417,1,0.7383,1,1,1,0.473936497,7.97E-05
2434,1,0,0.4952,1,0.7293,1,1,1,0.473936497,7.97E-05
2435,1,0,0.4608,1,0.7168,1,1,1,0.473936497,7.97E-05
2436,1,0.0066,0.3936,1,0.6787,1,1,1,0.473936497,7.97E-05
2437,1,0.069726,0.3511,1,0.6605,1,1,1,0.473936497,7.97E-05
2438,1,0.114037,0.3026,1,0.6435,1,1,1,0.473936497,7.97E-05
2439,1,0.097391,0.3483,1,0.5908,1,1,1,0.473936497,7.97E-05
2440,1,0.139562,0.3056,1,0.6263,1,1,1,0.473936497,7.97E-05
2441,1,0.185631,0.3263,1,0.6468,1,1,1,0.473936497,7.97E-05
2442,1,0.272341,0.3048,1,0.6853,1,1,1,0.473936497,7.97E-05
2443,1,0.250948,0.3338,1,0.7521,1,1,1,0.473936497,7.97E-05
2444,1,0.230844,0.3503,1,0.7793,1,1,1,0.473936497,7.97E-05
2445,1,0.174609,0.3946,1,0.776,1,1,1,0.473936497,7.97E-05
2446,1,0.187556,0.4135,1,0.7659,1,1,1,0.473936497,7.97E-05
2447,1,0.110146,0.4014,1,0.7732,1,1,1,0.473936497,7.97E-05
2448,1,0.040177,0.3772,1,0.7512,1,1,1,0.473936497,7.97E-05
2449,1,0.0032,0.4402,1,0.7077,1,1,1,0.473936497,7.97E-05
2450,1,0,0.404,1,0.6992,1,1,1,0.473936497,7.97E-05
2451,1,0,0.4015,1,0.6145,1,1,1,0.473936497,7.97E-05
2452,1,0,0.3925,1,0.6343,1,1,1,0.473936497,7.97E-05
2453,1,0,0.3916,1,0.6873,1,1,1,0.473936497,7.97E-05
2454,1,0,0.4151,1,0.7112,1,1,1,0.473936497,7.97E-05
2455,1,0,0.3776,1,0.7509,1,1,1,0.473936497,7.97E-05
2456,1,0,0.3369,1,0.734,1,1,1,0.473936497,7.97E-05
2457,1,0,0.313,1,0.7316,1,1,1,0.473936497,7.97E-05
2458,1,0,0.2761,1,0.7913,1,1,1,0.473936497,7.97E-05
2459,1,0,0.2807,1,0.782,1,1,1,0.473936497,7.97E-05
2460,1,0.014001,0.2436,1,0.7715,1,1,1,0.473936497,7.97E-05
2461,1,0.097395,0.237,1,0.7583,1,1,1,0.473936497,7.97E-05
2462,1,0.249966,0.1815,1,0.7172,1,1,1,0.473936497,7.97E-05
2463,1,0.310943,0.1609,1,0.7106,1,1,1,0.473936497,7.97E-05
2464,1,0.37154,0.1634,1,0.7201,1,1,1,0.473936497,7.97E-05
2465,1,0.4868,0.1567,1,0.6604,1,1,1,0.473936497,7.97E-05
2466,1,0.517426,0.1448,1,0.6252,1,1,1,0.473936497,7.97E-05
2467,1,0.715355,0.1039,1,0.6189,1,1,1,0.473936497,7.97E-05
2468,1,0.659804,0.152,1,0.5887,1,1,1,0.473936497,7.97E-05
2469,1,0.541545,0.1704,1,0.5008,1,1,1,0.473936497,7.97E-05
2470,1,0.378995,0.1879,1,0.4742,1,1,1,0.473936497,7.97E-05
2471,1,0.212354,0.2142,1,0.4496,1,1,1,0.473936497,7.97E-05
2472,1,0.072597,0.2013,1,0.4663,1,1,1,0.473936497,7.97E-05
2473,1,0.003,0.2109,1,0.5022,1,1,1,0.473936497,7.97E-05
2474,1,0,0.208,1,0.4852,1,1,1,0.473936497,7.97E-05
2475,1,0,0.1707,1,0.4815,1,1,1,0.473936497,7.97E-05
2476,1,0,0.1599,1,0.4574,1,1,1,0.473936497,7.97E-05
2477,1,0,0.1681,1,0.3948,1,1,1,0.473936497,7.97E-05
2478,1,0,0.1624,1,0.3628,1,1,1,0.473936497,7.97E-05
2479,1,0,0.1701,1,0.3093,1,1,1,0.473936497,7.97E-05
2480,1,0,0.0745,1,0.3226,1,1,1,0.473936497,7.97E-05
2481,1,0,0.0783,1,0.2747,1,1,1,0.473936497,7.97E-05
2482,1,0,0.066,1,0.2362,1,1,1,0.473936497,7.97E-05
2483,1,0,0.0477,1,0.1951,1,1,1,0.473936497,7.97E-05
2484,1,0.012992,0.0428,1,0.1809,1,1,1,0.473936497,7.97E-05
2485,1,0.094173,0.0335,1,0.1488,1,1,1,0.473936497,7.97E-05
2486,1,0.22944,0.0343,1,0.1138,1,1,1,0.473936497,7.97E-05
2487,1,0.428307,0.0278,1,0.1019,1,1,1,0.473936497,7.97E-05
2488,1,0.654453,0.0262,1,0.08,1,1,1,0.473936497,7.97E-05
2489,1,0.84582,0.0326,1,0.0612,1,1,1,0.473936497,7.97E-05
2490,1,0.894662,0.0343,1,0.0562,1,1,1,0.473936497,7.97E-05
2491,1,0.834587,0.0512,1,0.0583,1,1,1,0.473936497,7.97E-05
2492,1,0.68952,0.0552,1,0.0619,1,1,1,0.473936497,7.97E-05
2493,1,0.564421,0.082,1,0.0691,1,1,1,0.473936497,7.97E-05
2494,1,0.401639,0.1194,1,0.0654,1,1,1,0.473936497,7.97E-05
2495,1,0.223819,0.1112,1,0.0584,1,1,1,0.473936497,7.97E-05
2496,1,0.067805,0.1172,1,0.0568,1,1,1,0.473936497,7.97E-05
2497,1,0.004,0.1665,1,0.055,1,1,1,0.473936497,7.97E-05
2498,1,0,0.2697,1,0.0418,1,1,1,0.473936497,7.97E-05
2499,1,0,0.2891,1,0.042,1,1,1,0.473936497,7.97E-05
2500,1,0,0.1983,1,0.0443,1,1,1,0.473936497,7.97E-05
2501,1,0,0.2869,1,0.0511,1,1,1,0.473936497,7.97E-05
2502,1,0,0.4011,1,0.0572,1,1,1,0.473936497,7.97E-05
2503,1,0,0.2129,1,0.0593,1,1,1,0.473936497,7.97E-05
2504,1,0,0.0829,1,0.0713,1,1,1,0.473936497,7.97E-05
2505,1,0,0.0751,1,0.0764,1,1,1,0.473936497,7.97E-05
2506,1,0,0.0609,1,0.0773,1,1,1,0.473936497,7.97E-05
2507,1,0,0.1097,1,0.0926,1,1,1,0.473936497,7.97E-05
2508,1,0.011601,0.1572,1,0.1256,1,1,1,0.473936497,7.97E-05
2509,1,0.072574,0.1637,1,0.1726,1,1,1,0.473936497,7.97E-05
2510,1,0.107439,0.2145,1,0.2499,1,1,1,0.473936497,7.97E-05
2511,1,0.125247,0.2337,1,0.3322,1,1,1,0.473936497,7.97E-05
2512,1,0.181706,0.2083,1,0.4229,1,1,1,0.473936497,7.97E-05
2513,1,0.171173,0.2123,1,0.5054,1,1,1,0.473936497,7.97E-05
2514,1,0.178966,0.2896,1,0.5819,1,1,1,0.473936497,7.97E-05
2515,1,0.168094,0.3143,1,0.6056,1,1,1,0.473936497,7.97E-05
2516,1,0.200705,0.4084,1,0.6578,1,1,1,0.473936497,7.97E-05
2517,1,0.32923,0.4094,1,0.6743,1,1,1,0.473936497,7.97E-05
2518,1,0.183449,0.4444,1,0.6891,1,1,1,0.473936497,7.97E-05
2519,1,0.072021,0.4004,1,0.7026,1,1,1,0.473936497,7.97E-05
2520,1,0.035202,0.3629,1,0.7226,1,1,1,0.473936497,7.97E-05
2521,1,0.0032,0.4072,1,0.7385,1,1,1,0.473936497,7.97E-05
2522,1,0,0.378,1,0.8003,1,1,1,0.473936497,7.97E-05
2523,1,0,0.3671,1,0.8437,1,1,1,0.473936497,7.97E-05
2524,1,0,0.3664,1,0.879,1,1,1,0.473936497,7.97E-05
2525,1,0,0.3965,1,0.8699,1,1,1,0.473936497,7.97E-05
2526,1,0,0.3732,1,0.8465,1,1,1,0.473936497,7.97E-05
2527,1,0,0.3522,1,0.7512,1,1,1,0.473936497,7.97E-05
2528,1,0,0.357,1,0.7089,1,1,1,0.473936497,7.97E-05
2529,1,0,0.3753,1,0.7668,1,1,1,0.473936497,7.97E-05
2530,1,0,0.3997,1,0.8561,1,1,1,0.473936497,7.97E-05
2531,1,0,0.411,1,0.9003,1,1,1,0.473936497,7.97E-05
2532,1,0.007803,0.5006,1,0.9004,1,1,1,0.473936497,7.97E-05
2533,1,0.028976,0.5875,1,0.9044,1,1,1,0.473936497,7.97E-05
2534,1,0.048828,0.6935,1,0.9065,1,1,1,0.473936497,7.97E-05
2535,1,0.120335,0.7151,1,0.9066,1,1,1,0.473936497,7.97E-05
2536,1,0.14168,0.7585,1,0.8985,1,1,1,0.473936497,7.97E-05
2537,1,0.15553,0.7776,1,0.8589,1,1,1,0.473936497,7.97E-05
2538,1,0.199751,0.7773,1,0.8588,1,1,1,0.473936497,7.97E-05
2539,1,0.164356,0.7609,1,0.8715,1,1,1,0.473936497,7.97E-05
2540,1,0.178017,0.725,1,0.9092,1,1,1,0.473936497,7.97E-05
2541,1,0.159136,0.6731,1,0.9079,1,1,1,0.473936497,7.97E-05
2542,1,0.125527,0.6187,1,0.9044,1,1,1,0.473936497,7.97E-05
2543,1,0.095175,0.5894,1,0.9028,1,1,1,0.473936497,7.97E-05
2544,1,0.035979,0.5727,1,0.8863,1,1,1,0.473936497,7.97E-05
2545,1,0.0036,0.5965,1,0.8701,1,1,1,0.473936497,7.97E-05
2546,1,0,0.5571,1,0.8684,1,1,1,0.473936497,7.97E-05
2547,1,0,0.5942,1,0.8632,1,1,1,0.473936497,7.97E-05
2548,1,0,0.5424,1,0.8709,1,1,1,0.473936497,7.97E-05
2549,1,0,0.5056,1,0.8909,1,1,1,0.473936497,7.97E-05
2550,1,0,0.5378,1,0.8944,1,1,1,0.473936497,7.97E-05
2551,1,0,0.5401,1,0.8907,1,1,1,0.473936497,7.97E-05
2552,1,0,0.5157,1,0.8769,1,1,1,0.473936497,7.97E-05
2553,1,0,0.4578,1,0.8782,1,1,1,0.473936497,7.97E-05
2554,1,0,0.4456,1,0.8814,1,1,1,0.473936497,7.97E-05
2555,1,0,0.427,1,0.8551,1,1,1,0.473936497,7.97E-05
2556,1,0.0102,0.3943,1,0.8179,1,1,1,0.473936497,7.97E-05
2557,1,0.057785,0.3091,1,0.7901,1,1,1,0.473936497,7.97E-05
2558,1,0.119785,0.3376,1,0.7838,1,1,1,0.473936497,7.97E-05
2559,1,0.207272,0.3106,1,0.7339,1,1,1,0.473936497,7.97E-05
2560,1,0.166736,0.2821,1,0.7266,1,1,1,0.473936497,7.97E-05
2561,1,0.281396,0.2637,1,0.6739,1,1,1,0.473936497,7.97E-05
2562,1,0.420971,0.3194,1,0.6026,1,1,1,0.473936497,7.97E-05
2563,1,0.459394,0.3535,1,0.5326,1,1,1,0.473936497,7.97E-05
2564,1,0.441793,0.2969,1,0.4854,1,1,1,0.473936497,7.97E-05
2565,1,0.308017,0.3088,1,0.4645,1,1,1,0.473936497,7.97E-05
2566,1,0.183653,0.2606,1,0.4671,1,1,1,0.473936497,7.97E-05
2567,1,0.104957,0.3099,1,0.4401,1,1,1,0.473936497,7.97E-05
2568,1,0.046401,0.2648,1,0.4128,1,1,1,0.473936497,7.97E-05
2569,1,0.004,0.2743,1,0.4205,1,1,1,0.473936497,7.97E-05
2570,1,0,0.2814,1,0.3968,1,1,1,0.473936497,7.97E-05
2571,1,0,0.2572,1,0.3711,1,1,1,0.473936497,7.97E-05
2572,1,0,0.2634,1,0.379,1,1,1,0.473936497,7.97E-05
2573,1,0,0.2893,1,0.3829,1,1,1,0.473936497,7.97E-05
2574,1,0,0.3448,1,0.3733,1,1,1,0.473936497,7.97E-05
2575,1,0,0.385,1,0.3622,1,1,1,0.473936497,7.97E-05
2576,1,0,0.3074,1,0.3296,1,1,1,0.473936497,7.97E-05
2577,1,0,0.2732,1,0.3104,1,1,1,0.473936497,7.97E-05
2578,1,0,0.2384,1,0.2825,1,1,1,0.473936497,7.97E-05
2579,1,0,0.2321,1,0.2678,1,1,1,0.473936497,7.97E-05
2580,1,0.014798,0.2671,1,0.2472,1,1,1,0.473936497,7.97E-05
2581,1,0.0941,0.3093,1,0.241,1,1,1,0.473936497,7.97E-05
2582,1,0.27224,0.2963,1,0.2123,1,1,1,0.473936497,7.97E-05
2583,1,0.445558,0.2841,1,0.2139,1,1,1,0.473936497,7.97E-05
2584,1,0.648113,0.2929,1,0.2072,1,1,1,0.473936497,7.97E-05
2585,1,0.653789,0.3116,1,0.2117,1,1,1,0.473936497,7.97E-05
2586,1,0.532974,0.4197,1,0.2079,1,1,1,0.473936497,7.97E-05
2587,1,0.556461,0.3269,1,0.2303,1,1,1,0.473936497,7.97E-05
2588,1,0.430802,0.2789,1,0.3609,1,1,1,0.473936497,7.97E-05
2589,1,0.34988,0.2056,1,0.5079,1,1,1,0.473936497,7.97E-05
2590,1,0.277303,0.2434,1,0.5967,1,1,1,0.473936497,7.97E-05
2591,1,0.171158,0.2526,1,0.6052,1,1,1,0.473936497,7.97E-05
2592,1,0.065801,0.2973,1,0.6142,1,1,1,0.473936497,7.97E-05
2593,1,0.0046,0.309,1,0.6272,1,1,1,0.473936497,7.97E-05
2594,1,0,0.3001,1,0.5789,1,1,1,0.473936497,7.97E-05
2595,1,0,0.2464,1,0.4864,1,1,1,0.473936497,7.97E-05
2596,1,0,0.2824,1,0.4311,1,1,1,0.473936497,7.97E-05
2597,1,0,0.3059,1,0.3365,1,1,1,0.473936497,7.97E-05
2598,1,0,0.2664,1,0.2459,1,1,1,0.473936497,7.97E-05
2599,1,0,0.2283,1,0.1771,1,1,1,0.473936497,7.97E-05
2600,1,0,0.2346,1,0.13,1,1,1,0.473936497,7.97E-05
2601,1,0,0.1418,1,0.1079,1,1,1,0.473936497,7.97E-05
2602,1,0,0.126,1,0.0948,1,1,1,0.473936497,7.97E-05
2603,1,0,0.1491,1,0.0917,1,1,1,0.473936497,7.97E-05
2604,1,0.021605,0.1895,1,0.0703,1,1,1,0.473936497,7.97E-05
2605,1,0.135156,0.1699,1,0.0423,1,1,1,0.473936497,7.97E-05
2606,1,0.329172,0.1497,1,0.0523,1,1,1,0.473936497,7.97E-05
2607,1,0.565342,0.1478,1,0.0919,1,1,1,0.473936497,7.97E-05
2608,1,0.740794,0.1646,1,0.1405,1,1,1,0.473936497,7.97E-05
2609,1,0.766403,0.1309,1,0.1976,1,1,1,0.473936497,7.97E-05
2610,1,0.518325,0.1405,1,0.2506,1,1,1,0.473936497,7.97E-05
2611,1,0.553803,0.1322,1,0.3009,1,1,1,0.473936497,7.97E-05
2612,1,0.510016,0.165,1,0.3274,1,1,1,0.473936497,7.97E-05
2613,1,0.413035,0.2647,1,0.3711,1,1,1,0.473936497,7.97E-05
2614,1,0.322261,0.2279,1,0.403,1,1,1,0.473936497,7.97E-05
2615,1,0.16362,0.3122,1,0.3855,1,1,1,0.473936497,7.97E-05
2616,1,0.06961,0.3048,1,0.3695,1,1,1,0.473936497,7.97E-05
2617,1,0.0066,0.2839,1,0.3729,1,1,1,0.473936497,7.97E-05
2618,1,0,0.2717,1,0.3889,1,1,1,0.473936497,7.97E-05
2619,1,0,0.2327,1,0.395,1,1,1,0.473936497,7.97E-05
2620,1,0,0.169,1,0.4007,1,1,1,0.473936497,7.97E-05
2621,1,0,0.1144,1,0.4422,1,1,1,0.473936497,7.97E-05
2622,1,0,0.0986,1,0.4185,1,1,1,0.473936497,7.97E-05
2623,1,0,0.1205,1,0.4273,1,1,1,0.473936497,7.97E-05
2624,1,0,0.1103,1,0.3925,1,1,1,0.473936497,7.97E-05
2625,1,0,0.1641,1,0.3713,1,1,1,0.473936497,7.97E-05
2626,1,0,0.1478,1,0.3642,1,1,1,0.473936497,7.97E-05
2627,1,0,0.217,1,0.431,1,1,1,0.473936497,7.97E-05
2628,1,0.019795,0.3174,1,0.4999,1,1,1,0.473936497,7.97E-05
2629,1,0.129011,0.3862,1,0.6859,1,1,1,0.473936497,7.97E-05
2630,1,0.301103,0.494,1,0.7924,1,1,1,0.473936497,7.97E-05
2631,1,0.49706,0.5333,1,0.8461,1,1,1,0.473936497,7.97E-05
2632,1,0.658311,0.5514,1,0.8773,1,1,1,0.473936497,7.97E-05
2633,1,0.71216,0.6018,1,0.8855,1,1,1,0.473936497,7.97E-05
2634,1,0.629843,0.5294,1,0.8946,1,1,1,0.473936497,7.97E-05
2635,1,0.545312,0.6138,1,0.8689,1,1,1,0.473936497,7.97E-05
2636,1,0.532247,0.468,1,0.8555,1,1,1,0.473936497,7.97E-05
