Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,natural_gas_ccs_3,solar_pv_3,onshore_wind_3,battery_3,offshore_wind_3,natural_gas_3,nuclear_3,ror_hydro_3,pumped_hydro_3,fusion_3,natural_gas_ccs_4,solar_pv_4,onshore_wind_4,battery_4,offshore_wind_4,natural_gas_4,nuclear_4,ror_hydro_4,pumped_hydro_4,fusion_4,natural_gas_ccs_5,solar_pv_5,onshore_wind_5,battery_5,offshore_wind_5,natural_gas_5,nuclear_5,ror_hydro_5,pumped_hydro_5,fusion_5,natural_gas_ccs_6,solar_pv_6,onshore_wind_6,battery_6,offshore_wind_6,natural_gas_6,nuclear_6,ror_hydro_6,pumped_hydro_6,fusion_6,natural_gas_ccs_7,solar_pv_7,onshore_wind_7,battery_7,offshore_wind_7,natural_gas_7,nuclear_7,ror_hydro_7,pumped_hydro_7,fusion_7
3308,1.147068724,1,0,0.287536339,1,0.320645508,1,1,0.464215965,1,1,1,0,0.299244074,1,0,1,1,0.464215965,1,1,1,0,0.30187404,1,0,1,1,0.464215965,1,1,1,0,0.299244074,1,0,1,1,0.464215965,1,1,1,0,0.30187404,1,0.378586111,1,1,0.464215965,1,1,1,0,0.299303738,1,0,1,1,0.464215965,1,1
3309,1.147068724,1,0,0.354544179,1,0.330672618,1,1,0.464215965,1,1,1,0,0.378772941,1,0,1,1,0.464215965,1,1,1,0,0.3447684,1,0,1,1,0.464215965,1,1,1,0,0.378772941,1,0,1,1,0.464215965,1,1,1,0,0.3447684,1,0.392349216,1,1,0.464215965,1,1,1,0,0.369230128,1,0,1,1,0.464215965,1,1
3310,1.147068724,1,0,0.413948421,1,0.328505318,1,1,0.464215965,1,1,1,0,0.347526817,1,0,1,1,0.464215965,1,1,1,0,0.35119818,1,0,1,1,0.464215965,1,1,1,0,0.347526817,1,0,1,1,0.464215965,1,1,1,0,0.35119818,1,0.369714995,1,1,0.464215965,1,1,1,0,0.408180254,1,0,1,1,0.464215965,1,1
3311,1.147068724,1,0,0.392473306,1,0.312463873,1,1,0.464215965,1,1,1,0,0.284465106,1,0,1,1,0.464215965,1,1,1,0,0.35172306,1,0,1,1,0.464215965,1,1,1,0,0.284465106,1,0,1,1,0.464215965,1,1,1,0,0.35172306,1,0.239989978,1,1,0.464215965,1,1,1,0,0.371186348,1,0,1,1,0.464215965,1,1
3312,1.147068724,1,0,0.37328524,1,0.283147967,1,1,0.464215965,1,1,1,0,0.329982068,1,0,1,1,0.464215965,1,1,1,0,0.41741082,1,0,1,1,0.464215965,1,1,1,0,0.329982068,1,0,1,1,0.464215965,1,1,1,0,0.41741082,1,0.22759118,1,1,0.464215965,1,1,1,0,0.308576475,1,0,1,1,0.464215965,1,1
3313,1.147068724,1,0,0.34207604,1,0.282280261,1,1,0.464215965,1,1,1,0,0.266919708,1,0,1,1,0.464215965,1,1,1,0,0.16983432,1,0,1,1,0.464215965,1,1,1,0,0.266919708,1,0,1,1,0.464215965,1,1,1,0,0.16983432,1,0.166037749,1,1,0.464215965,1,1,1,0,0.30460253,1,0,1,1,0.464215965,1,1
3314,1.147068724,1,0,0.371213464,1,0.257155211,1,1,0.464215965,1,1,1,0,0.271928477,1,0,1,1,0.464215965,1,1,1,0,0.17854344,1,0,1,1,0.464215965,1,1,1,0,0.271928477,1,0,1,1,0.464215965,1,1,1,0,0.17854344,1,0.171670839,1,1,0.464215965,1,1,1,0,0.322807934,1,0,1,1,0.464215965,1,1
3315,1.147068724,1,0,0.305750501,1,0.220697435,1,1,0.464215965,1,1,1,0,0.203558729,1,0,1,1,0.464215965,1,1,1,0,0.2467584,1,0,1,1,0.464215965,1,1,1,0,0.203558729,1,0,1,1,0.464215965,1,1,1,0,0.2467584,1,0.14343518,1,1,0.464215965,1,1,1,0,0.225063071,1,0,1,1,0.464215965,1,1
3316,1.147068724,1,0,0.340660988,1,0.174317213,1,1,0.464215965,1,1,1,0,0.252901332,1,0,1,1,0.464215965,1,1,1,0,0.13695642,1,0,1,1,0.464215965,1,1,1,0,0.252901332,1,0,1,1,0.464215965,1,1,1,0,0.13695642,1,0.151667953,1,1,0.464215965,1,1,1,0,0.332839407,1,0,1,1,0.464215965,1,1
3317,1.147068724,1,0.000373214,0.340630444,1,0.136260128,1,1,0.464215965,1,1,1,0,0.280859115,1,0,1,1,0.464215965,1,1,1,0,0.21236742,1,0,1,1,0.464215965,1,1,1,0,0.280859115,1,0,1,1,0.464215965,1,1,1,0,0.21236742,1,0.236725654,1,1,0.464215965,1,1,1,0.000309856,0.323020894,1,0,1,1,0.464215965,1,1
3318,1.147068724,1,0.059820521,0.331696512,1,0.137901207,1,1,0.464215965,1,1,1,0.055386638,0.26352317,1,0,1,1,0.464215965,1,1,1,0.04668394,0.23330106,1,0,1,1,0.464215965,1,1,1,0.055386638,0.26352317,1,0,1,1,0.464215965,1,1,1,0.04668394,0.23330106,1,0.241809987,1,1,0.464215965,1,1,1,0.059372958,0.2942687,1,0,1,1,0.464215965,1,1
3319,1.147068724,1,0.121254689,0.230316106,1,0.138716859,1,1,0.464215965,1,1,1,0.134968765,0.165220827,1,0,1,1,0.464215965,1,1,1,0.124909075,0.19879506,1,0,1,1,0.464215965,1,1,1,0.134968765,0.165220827,1,0,1,1,0.464215965,1,1,1,0.124909075,0.19879506,1,0.226281041,1,1,0.464215965,1,1,1,0.127328948,0.181295177,1,0,1,1,0.464215965,1,1
3320,1.147068724,1,0.20173317,0.191668367,1,0.162640885,1,1,0.464215965,1,1,1,0.20139913,0.119661762,1,0,1,1,0.464215965,1,1,1,0.207268912,0.15511176,1,0,1,1,0.464215965,1,1,1,0.20139913,0.119661762,1,0,1,1,0.464215965,1,1,1,0.207268912,0.15511176,1,0.238671083,1,1,0.464215965,1,1,1,0.210455165,0.153605037,1,0,1,1,0.464215965,1,1
3321,1.147068724,1,0.368584054,0.090995157,1,0.204670014,1,1,0.464215965,1,1,1,0.398291068,0.050269893,1,0,1,1,0.464215965,1,1,1,0.398787498,0.09159642,1,0,1,1,0.464215965,1,1,1,0.398291068,0.050269893,1,0,1,1,0.464215965,1,1,1,0.398787498,0.09159642,1,0.232650306,1,1,0.464215965,1,1,1,0.396703062,0.043744255,1,0,1,1,0.464215965,1,1
3322,1.147068724,1,0.488221303,0.066432312,1,0.260769801,1,1,0.464215965,1,1,1,0.577682341,0.07449732,1,0,1,1,0.464215965,1,1,1,0.577129159,0.14899464,1,0,1,1,0.464215965,1,1,1,0.577682341,0.07449732,1,0,1,1,0.464215965,1,1,1,0.577129159,0.14899464,1,0.267357059,1,1,0.464215965,1,1,1,0.538738634,0.03724866,1,0,1,1,0.464215965,1,1
3323,1.147068724,1,0.661498866,0.065379277,1,0.35193479,1,1,0.464215965,1,1,1,0.772850567,0.06274341,1,0,1,1,0.464215965,1,1,1,0.773590024,0.12548682,1,0,1,1,0.464215965,1,1,1,0.772850567,0.06274341,1,0,1,1,0.464215965,1,1,1,0.773590024,0.12548682,1,0.228403094,1,1,0.464215965,1,1,1,0.738198894,0.031371705,1,0,1,1,0.464215965,1,1
3324,1.147068724,1,0.624157692,0.128016803,1,0.402449865,1,1,0.464215965,1,1,1,0.626120131,0.110303988,1,0,1,1,0.464215965,1,1,1,0.682266776,0.18300168,1,0,1,1,0.464215965,1,1,1,0.626120131,0.110303988,1,0,1,1,0.464215965,1,1,1,0.682266776,0.18300168,1,0.332800195,1,1,0.464215965,1,1,1,0.643563796,0.088867845,1,0,1,1,0.464215965,1,1
3325,1.147068724,1,0.606616672,0.205288969,1,0.4849092,1,1,0.464215965,1,1,1,0.698709053,0.210626997,1,0,1,1,0.464215965,1,1,1,0.712072367,0.2352564,1,0,1,1,0.464215965,1,1,1,0.698709053,0.210626997,1,0,1,1,0.464215965,1,1,1,0.712072367,0.2352564,1,0.414725475,1,1,0.464215965,1,1,1,0.702468005,0.209788288,1,0,1,1,0.464215965,1,1
3326,1.147068724,1,0.455159642,0.208315059,1,0.549426286,1,1,0.464215965,1,1,1,0.476434289,0.209996781,1,0,1,1,0.464215965,1,1,1,0.48812797,0.26087508,1,0,1,1,0.464215965,1,1,1,0.476434289,0.209996781,1,0,1,1,0.464215965,1,1,1,0.48812797,0.26087508,1,0.521079405,1,1,0.464215965,1,1,1,0.498553028,0.189261477,1,0,1,1,0.464215965,1,1
3327,1.147068724,1,0.259416333,0.243541336,1,0.608165012,1,1,0.464215965,1,1,1,0.173592763,0.205523308,1,0,1,1,0.464215965,1,1,1,0.229221531,0.25596,1,0,1,1,0.464215965,1,1,1,0.173592763,0.205523308,1,0,1,1,0.464215965,1,1,1,0.229221531,0.25596,1,0.719198433,1,1,0.464215965,1,1,1,0.25505046,0.214576509,1,0,1,1,0.464215965,1,1
3328,1.147068724,1,0.145720255,0.361956549,1,0.65609608,1,1,0.464215965,1,1,1,0.054603468,0.340696068,1,0,1,1,0.464215965,1,1,1,0.06724091,0.41633514,1,0,1,1,0.464215965,1,1,1,0.054603468,0.340696068,1,0,1,1,0.464215965,1,1,1,0.06724091,0.41633514,1,0.693550961,1,1,0.464215965,1,1,1,0.130847874,0.332462624,1,0,1,1,0.464215965,1,1
3329,1.147068724,1,0.050547502,0.405041015,1,0.680313484,1,1,0.464215965,1,1,1,0.041547476,0.402828693,1,0,1,1,0.464215965,1,1,1,0.058327101,0.48810114,1,0,1,1,0.464215965,1,1,1,0.041547476,0.402828693,1,0,1,1,0.464215965,1,1,1,0.058327101,0.48810114,1,0.69794055,1,1,0.464215965,1,1,1,0.040494619,0.380342111,1,0,1,1,0.464215965,1,1
3330,1.147068724,1,0.037069465,0.421235581,1,0.705529314,1,1,0.464215965,1,1,1,0.059269529,0.437117651,1,0,1,1,0.464215965,1,1,1,0.039513019,0.53260416,1,0,1,1,0.464215965,1,1,1,0.059269529,0.437117651,1,0,1,1,0.464215965,1,1,1,0.039513019,0.53260416,1,0.795694495,1,1,0.464215965,1,1,1,0.048672647,0.40743057,1,0,1,1,0.464215965,1,1
3331,1.147068724,1,0.004715458,0.409863947,1,0.726328193,1,1,0.464215965,1,1,1,0.009441483,0.431548168,1,0,1,1,0.464215965,1,1,1,0.006294322,0.47699928,1,0,1,1,0.464215965,1,1,1,0.009441483,0.431548168,1,0,1,1,0.464215965,1,1,1,0.006294322,0.47699928,1,0.792378038,1,1,0.464215965,1,1,1,0.006827854,0.389141071,1,0,1,1,0.464215965,1,1
3332,1.147068724,1,0,0.364796394,1,0.743054442,1,1,0.464215965,1,1,1,0,0.352656656,1,0,1,1,0.464215965,1,1,1,0,0.421848,1,0,1,1,0.464215965,1,1,1,0,0.352656656,1,0,1,1,0.464215965,1,1,1,0,0.421848,1,0.806872212,1,1,0.464215965,1,1,1,0,0.347667267,1,0,1,1,0.464215965,1,1
3333,1.147068724,1,0,0.386851875,1,0.750343922,1,1,0.464215965,1,1,1,0,0.39143647,1,0,1,1,0.464215965,1,1,1,0,0.48781278,1,0,1,1,0.464215965,1,1,1,0,0.39143647,1,0,1,1,0.464215965,1,1,1,0,0.48781278,1,0.803970312,1,1,0.464215965,1,1,1,0,0.358617875,1,0,1,1,0.464215965,1,1
3334,1.147068724,1,0,0.468004589,1,0.747982638,1,1,0.464215965,1,1,1,0,0.436626112,1,0,1,1,0.464215965,1,1,1,0,0.598752,1,0,1,1,0.464215965,1,1,1,0,0.436626112,1,0,1,1,0.464215965,1,1,1,0,0.598752,1,0.808806812,1,1,0.464215965,1,1,1,0,0.420009259,1,0,1,1,0.464215965,1,1
3335,1.147068724,1,0,0.54525077,1,0.76195384,1,1,0.464215965,1,1,1,0,0.493135755,1,0,1,1,0.464215965,1,1,1,0,0.49112892,1,0,1,1,0.464215965,1,1,1,0,0.493135755,1,0,1,1,0.464215965,1,1,1,0,0.49112892,1,0.81,1,1,0.464215965,1,1,1,0,0.528183869,1,0,1,1,0.464215965,1,1
3336,1.147068724,1,0,0.552251631,1,0.780452551,1,1,0.464215965,1,1,1,0,0.526477157,1,0,1,1,0.464215965,1,1,1,0,0.5461668,1,0,1,1,0.464215965,1,1,1,0,0.526477157,1,0,1,1,0.464215965,1,1,1,0,0.5461668,1,0.81,1,1,0.464215965,1,1,1,0,0.530513659,1,0,1,1,0.464215965,1,1
3337,1.147068724,1,0,0.532869383,1,0.807118875,1,1,0.464215965,1,1,1,0,0.536714106,1,0,1,1,0.464215965,1,1,1,0,0.631557,1,0,1,1,0.464215965,1,1,1,0,0.536714106,1,0,1,1,0.464215965,1,1,1,0,0.631557,1,0.81,1,1,0.464215965,1,1,1,0,0.525057393,1,0,1,1,0.464215965,1,1
3338,1.147068724,1,0,0.482332236,1,0.81,1,1,0.464215965,1,1,1,0,0.508570143,1,0,1,1,0.464215965,1,1,1,0,0.65810718,1,0,1,1,0.464215965,1,1,1,0,0.508570143,1,0,1,1,0.464215965,1,1,1,0,0.65810718,1,0.81,1,1,0.464215965,1,1,1,0,0.445657693,1,0,1,1,0.464215965,1,1
3339,1.147068724,1,0,0.418263473,1,0.81,1,1,0.464215965,1,1,1,0,0.403112148,1,0,1,1,0.464215965,1,1,1,0,0.56986416,1,0,1,1,0.464215965,1,1,1,0,0.403112148,1,0,1,1,0.464215965,1,1,1,0,0.56986416,1,0.81,1,1,0.464215965,1,1,1,0,0.361511773,1,0,1,1,0.464215965,1,1
3340,1.147068724,1,0,0.329768843,1,0.81,1,1,0.464215965,1,1,1,0,0.316820002,1,0,1,1,0.464215965,1,1,1,0,0.36655092,1,0,1,1,0.464215965,1,1,1,0,0.316820002,1,0,1,1,0.464215965,1,1,1,0,0.36655092,1,0.81,1,1,0.464215965,1,1,1,0,0.298170337,1,0,1,1,0.464215965,1,1
3341,1.147068724,1,0.00073217,0.386896468,1,0.81,1,1,0.464215965,1,1,1,0.000903676,0.348573552,1,0,1,1,0.464215965,1,1,1,0.00060245,0.35119818,1,0,1,1,0.464215965,1,1,1,0.000903676,0.348573552,1,0,1,1,0.464215965,1,1,1,0.00060245,0.35119818,1,0.805864222,1,1,0.464215965,1,1,1,0.000999323,0.36740234,1,0,1,1,0.464215965,1,1
3342,1.147068724,1,0.041456094,0.424658172,1,0.81,1,1,0.464215965,1,1,1,0.039176139,0.338045488,1,0,1,1,0.464215965,1,1,1,0.039955603,0.39011544,1,0,1,1,0.464215965,1,1,1,0.039176139,0.338045488,1,0,1,1,0.464215965,1,1,1,0.039955603,0.39011544,1,0.808044681,1,1,0.464215965,1,1,1,0.046179345,0.390561677,1,0,1,1,0.464215965,1,1
3343,1.147068724,1,0.104775429,0.511724246,1,0.81,1,1,0.464215965,1,1,1,0.101920825,0.414658316,1,0,1,1,0.464215965,1,1,1,0.113028757,0.36235188,1,0,1,1,0.464215965,1,1,1,0.101920825,0.414658316,1,0,1,1,0.464215965,1,1,1,0.113028757,0.36235188,1,0.648597982,1,1,0.464215965,1,1,1,0.113378057,0.505784232,1,0,1,1,0.464215965,1,1
3344,1.147068724,1,0.214154728,0.42489074,1,0.80995275,1,1,0.464215965,1,1,1,0.225856746,0.347478901,1,0,1,1,0.464215965,1,1,1,0.216099745,0.42870546,1,0,1,1,0.464215965,1,1,1,0.225856746,0.347478901,1,0,1,1,0.464215965,1,1,1,0.216099745,0.42870546,1,0.797201533,1,1,0.464215965,1,1,1,0.22702499,0.368463884,1,0,1,1,0.464215965,1,1
3345,1.147068724,1,0.328992626,0.245510746,1,0.809622,1,1,0.464215965,1,1,1,0.35335129,0.175955001,1,0,1,1,0.464215965,1,1,1,0.361404351,0.17211528,1,0,1,1,0.464215965,1,1,1,0.35335129,0.175955001,1,0,1,1,0.464215965,1,1,1,0.361404351,0.17211528,1,0.81,1,1,0.464215965,1,1,1,0.370047433,0.210458388,1,0,1,1,0.464215965,1,1
3346,1.147068724,1,0.511238885,0.176234005,1,0.807426,1,1,0.464215965,1,1,1,0.530338972,0.094944211,1,0,1,1,0.464215965,1,1,1,0.535773181,0.12950118,1,0,1,1,0.464215965,1,1,1,0.530338972,0.094944211,1,0,1,1,0.464215965,1,1,1,0.535773181,0.12950118,1,0.777429121,1,1,0.464215965,1,1,1,0.539790201,0.100381637,1,0,1,1,0.464215965,1,1
3347,1.147068724,1,0.652356589,0.117944196,1,0.806859,1,1,0.464215965,1,1,1,0.679549095,0.097322139,1,0,1,1,0.464215965,1,1,1,0.689091113,0.16433928,1,0,1,1,0.464215965,1,1,1,0.679549095,0.097322139,1,0,1,1,0.464215965,1,1,1,0.689091113,0.16433928,1,0.802801383,1,1,0.464215965,1,1,1,0.682583911,0.070113361,1,0,1,1,0.464215965,1,1
3348,1.147068724,1,0.698955226,0.186014527,1,0.808795125,1,1,0.464215965,1,1,1,0.701773296,0.197943957,1,0,1,1,0.464215965,1,1,1,0.714795527,0.28101492,1,0,1,1,0.464215965,1,1,1,0.701773296,0.197943957,1,0,1,1,0.464215965,1,1,1,0.714795527,0.28101492,1,0.797939378,1,1,0.464215965,1,1,1,0.697851859,0.165367103,1,0,1,1,0.464215965,1,1
3349,1.147068724,1,0.759983797,0.241600347,1,0.808464375,1,1,0.464215965,1,1,1,0.787496241,0.255243666,1,0,1,1,0.464215965,1,1,1,0.788066513,0.34371864,1,0,1,1,0.464215965,1,1,1,0.787496241,0.255243666,1,0,1,1,0.464215965,1,1,1,0.788066513,0.34371864,1,0.792378038,1,1,0.464215965,1,1,1,0.778188548,0.225841381,1,0,1,1,0.464215965,1,1
3350,1.147068724,1,0.65332996,0.249471688,1,0.807426,1,1,0.464215965,1,1,1,0.588998803,0.269241495,1,0,1,1,0.464215965,1,1,1,0.627080642,0.4278987,1,0,1,1,0.464215965,1,1,1,0.588998803,0.269241495,1,0,1,1,0.464215965,1,1,1,0.627080642,0.4278987,1,0.806872212,1,1,0.464215965,1,1,1,0.640519398,0.194249249,1,0,1,1,0.464215965,1,1
3351,1.147068724,1,0.480451116,0.321696478,1,0.8044776,1,1,0.464215965,1,1,1,0.441742896,0.380349113,1,0,1,1,0.464215965,1,1,1,0.385352146,0.57552768,1,0,1,1,0.464215965,1,1,1,0.441742896,0.380349113,1,0,1,1,0.464215965,1,1,1,0.385352146,0.57552768,1,0.81,1,1,0.464215965,1,1,1,0.432054219,0.294419969,1,0,1,1,0.464215965,1,1
3352,1.147068724,1,0.345865686,0.363788874,1,0.799371,1,1,0.464215965,1,1,1,0.313688772,0.404268642,1,0,1,1,0.464215965,1,1,1,0.32827834,0.53320032,1,0,1,1,0.464215965,1,1,1,0.313688772,0.404268642,1,0,1,1,0.464215965,1,1,1,0.32827834,0.53320032,1,0.81,1,1,0.464215965,1,1,1,0.332258216,0.353489505,1,0,1,1,0.464215965,1,1
3353,1.147068724,1,0.217140429,0.303732922,1,0.7941546,1,1,0.464215965,1,1,1,0.212116192,0.358155057,1,0,1,1,0.464215965,1,1,1,0.212044863,0.53558496,1,0,1,1,0.464215965,1,1,1,0.212116192,0.358155057,1,0,1,1,0.464215965,1,1,1,0.212044863,0.53558496,1,0.777839939,1,1,0.464215965,1,1,1,0.2113181,0.286419531,1,0,1,1,0.464215965,1,1
3354,1.147068724,1,0.100084867,0.410207447,1,0.78761475,1,1,0.464215965,1,1,1,0.103360361,0.431207069,1,0,1,1,0.464215965,1,1,1,0.09842021,0.43421832,1,0,1,1,0.464215965,1,1,1,0.103360361,0.431207069,1,0,1,1,0.464215965,1,1,1,0.09842021,0.43421832,1,0.706781859,1,1,0.464215965,1,1,1,0.102570671,0.436405069,1,0,1,1,0.464215965,1,1
3355,1.147068724,1,0.022965504,0.336226271,1,0.8019828,1,1,0.464215965,1,1,1,0.021294366,0.314103348,1,0,1,1,0.464215965,1,1,1,0.018575808,0.20926188,1,0,1,1,0.464215965,1,1,1,0.021294366,0.314103348,1,0,1,1,0.464215965,1,1,1,0.018575808,0.20926188,1,0.737219749,1,1,0.464215965,1,1,1,0.021465161,0.365786684,1,0,1,1,0.464215965,1,1
3356,1.147068724,1,0,0.351808704,1,0.7924158,1,1,0.464215965,1,1,1,0,0.313010752,1,0,1,1,0.464215965,1,1,1,0,0.24997896,1,0,1,1,0.464215965,1,1,1,0,0.313010752,1,0,1,1,0.464215965,1,1,1,0,0.24997896,1,0.795161301,1,1,0.464215965,1,1,1,0,0.35552013,1,0,1,1,0.464215965,1,1
3357,1.147068724,1,0,0.371666861,1,0.789185813,1,1,0.464215965,1,1,1,0,0.318001216,1,0,1,1,0.464215965,1,1,1,0,0.25943652,1,0,1,1,0.464215965,1,1,1,0,0.318001216,1,0,1,1,0.464215965,1,1,1,0,0.25943652,1,0.794831295,1,1,0.464215965,1,1,1,0,0.35553502,1,0,1,1,0.464215965,1,1
3358,1.147068724,1,0,0.384544203,1,0.790709625,1,1,0.464215965,1,1,1,0,0.308463474,1,0,1,1,0.464215965,1,1,1,0,0.23284098,1,0,1,1,0.464215965,1,1,1,0,0.308463474,1,0,1,1,0.464215965,1,1,1,0,0.23284098,1,0.688669248,1,1,0.464215965,1,1,1,0,0.377111395,1,0,1,1,0.464215965,1,1
3359,1.147068724,1,0,0.482307414,1,0.773640225,1,1,0.464215965,1,1,1,0,0.388670062,1,0,1,1,0.464215965,1,1,1,0,0.35316648,1,0,1,1,0.464215965,1,1,1,0,0.388670062,1,0,1,1,0.464215965,1,1,1,0,0.35316648,1,0.69819086,1,1,0.464215965,1,1,1,0,0.480706558,1,0,1,1,0.464215965,1,1
3360,1.147068724,1,0,0.471720016,1,0.750010527,1,1,0.464215965,1,1,1,0,0.378366877,1,0,1,1,0.464215965,1,1,1,0,0.38998098,1,0,1,1,0.464215965,1,1,1,0,0.378366877,1,0,1,1,0.464215965,1,1,1,0,0.38998098,1,0.659459408,1,1,0.464215965,1,1,1,0,0.468421663,1,0,1,1,0.464215965,1,1
3361,1.147068724,1,0,0.373455609,1,0.75733437,1,1,0.464215965,1,1,1,0,0.371110158,1,0,1,1,0.464215965,1,1,1,0,0.31362228,1,0,1,1,0.464215965,1,1,1,0,0.371110158,1,0,1,1,0.464215965,1,1,1,0,0.31362228,1,0.51684415,1,1,0.464215965,1,1,1,0,0.413574405,1,0,1,1,0.464215965,1,1
3362,1.147068724,1,0,0.247306159,1,0.757571091,1,1,0.464215965,1,1,1,0,0.179927418,1,0,1,1,0.464215965,1,1,1,0,0.09826434,1,0,1,1,0.464215965,1,1,1,0,0.179927418,1,0,1,1,0.464215965,1,1,1,0,0.09826434,1,0.396617839,1,1,0.464215965,1,1,1,0,0.263984905,1,0,1,1,0.464215965,1,1
3363,1.147068724,1,0,0.266042964,1,0.682950142,1,1,0.464215965,1,1,1,0,0.180406844,1,0,1,1,0.464215965,1,1,1,0,0.20293578,1,0,1,1,0.464215965,1,1,1,0,0.180406844,1,0,1,1,0.464215965,1,1,1,0,0.20293578,1,0.437692042,1,1,0.464215965,1,1,1,0,0.290760009,1,0,1,1,0.464215965,1,1
3364,1.147068724,1,0,0.17981931,1,0.580542301,1,1,0.464215965,1,1,1,0,0.115982966,1,0,1,1,0.464215965,1,1,1,0,0.21811842,1,0,1,1,0.464215965,1,1,1,0,0.115982966,1,0,1,1,0.464215965,1,1,1,0,0.21811842,1,0.332165051,1,1,0.464215965,1,1,1,0,0.13010488,1,0,1,1,0.464215965,1,1
3365,1.147068724,1,0.000778336,0.055414929,1,0.500652121,1,1,0.464215965,1,1,1,0.001427195,0.06403374,1,0,1,1,0.464215965,1,1,1,0.001675468,0.12806748,1,0,1,1,0.464215965,1,1,1,0.001427195,0.06403374,1,0,1,1,0.464215965,1,1,1,0.001675468,0.12806748,1,0.370225859,1,1,0.464215965,1,1,1,0.001018142,0.03313028,1,0,1,1,0.464215965,1,1
3366,1.147068724,1,0.052939622,0.090075388,1,0.459503665,1,1,0.464215965,1,1,1,0.046178348,0.0766258,1,0,1,1,0.464215965,1,1,1,0.046954729,0.09826434,1,0,1,1,0.464215965,1,1,1,0.046178348,0.0766258,1,0,1,1,0.464215965,1,1,1,0.046954729,0.09826434,1,0.239325064,1,1,0.464215965,1,1,1,0.050316355,0.063545067,1,0,1,1,0.464215965,1,1
3367,1.147068724,1,0.093240521,0.095006998,1,0.431310374,1,1,0.464215965,1,1,1,0.065485361,0.114732872,1,0,1,1,0.464215965,1,1,1,0.077840102,0.19845,1,0,1,1,0.464215965,1,1,1,0.065485361,0.114732872,1,0,1,1,0.464215965,1,1,1,0.077840102,0.19845,1,0.162302236,1,1,0.464215965,1,1,1,0.082471199,0.069407562,1,0,1,1,0.464215965,1,1
3368,1.147068724,1,0.186021746,0.045617508,1,0.4000266,1,1,0.464215965,1,1,1,0.132078154,0.00769824,1,0,1,1,0.464215965,1,1,1,0.140745541,0.01539648,1,0,1,1,0.464215965,1,1,1,0.132078154,0.00769824,1,0,1,1,0.464215965,1,1,1,0.140745541,0.01539648,1,0.183162825,1,1,0.464215965,1,1,1,0.165657682,0.01215883,1,0,1,1,0.464215965,1,1
3369,1.147068724,1,0.322627502,0.028102828,1,0.349951541,1,1,0.464215965,1,1,1,0.22007616,0,1,0,1,1,0.464215965,1,1,1,0.234295996,0,1,0,1,1,0.464215965,1,1,1,0.22007616,0,1,0,1,1,0.464215965,1,1,1,0.234295996,0,1,0.161661411,1,1,0.464215965,1,1,1,0.28903248,0.007963222,1,0,1,1,0.464215965,1,1
3370,1.147068724,1,0.51617969,0.0883556,1,0.344004881,1,1,0.464215965,1,1,1,0.474941093,0.069345696,1,0,1,1,0.464215965,1,1,1,0.473318801,0.0558252,1,0,1,1,0.464215965,1,1,1,0.474941093,0.069345696,1,0,1,1,0.464215965,1,1,1,0.473318801,0.0558252,1,0.15494408,1,1,0.464215965,1,1,1,0.518344156,0.07903454,1,0,1,1,0.464215965,1,1
3371,1.147068724,1,0.662021925,0.143883514,1,0.288825893,1,1,0.464215965,1,1,1,0.602722555,0.122198656,1,0,1,1,0.464215965,1,1,1,0.567930507,0.1375299,1,0,1,1,0.464215965,1,1,1,0.602722555,0.122198656,1,0,1,1,0.464215965,1,1,1,0.567930507,0.1375299,1,0.186048964,1,1,0.464215965,1,1,1,0.645447268,0.120870787,1,0,1,1,0.464215965,1,1
3372,1.147068724,1,0.772673827,0.236123024,1,0.267020062,1,1,0.464215965,1,1,1,0.698657551,0.224517705,1,0,1,1,0.464215965,1,1,1,0.740971701,0.2961198,1,0,1,1,0.464215965,1,1,1,0.698657551,0.224517705,1,0,1,1,0.464215965,1,1,1,0.740971701,0.2961198,1,0.250117205,1,1,0.464215965,1,1,1,0.761221702,0.217421773,1,0,1,1,0.464215965,1,1
3373,1.147068724,1,0.692571895,0.168237454,1,0.282761858,1,1,0.464215965,1,1,1,0.508036022,0.139729597,1,0,1,1,0.464215965,1,1,1,0.482919196,0.13399344,1,0,1,1,0.464215965,1,1,1,0.508036022,0.139729597,1,0,1,1,0.464215965,1,1,1,0.482919196,0.13399344,1,0.216602654,1,1,0.464215965,1,1,1,0.666818011,0.155368459,1,0,1,1,0.464215965,1,1
3374,1.147068724,1,0.599151607,0.230858438,1,0.292183437,1,1,0.464215965,1,1,1,0.509733063,0.212298195,1,0,1,1,0.464215965,1,1,1,0.481944655,0.27178416,1,0,1,1,0.464215965,1,1,1,0.509733063,0.212298195,1,0,1,1,0.464215965,1,1,1,0.481944655,0.27178416,1,0.260006173,1,1,0.464215965,1,1,1,0.572333938,0.198889442,1,0,1,1,0.464215965,1,1
3375,1.147068724,1,0.432969883,0.382061032,1,0.352068687,1,1,0.464215965,1,1,1,0.330699178,0.401394849,1,0,1,1,0.464215965,1,1,1,0.299776006,0.55346976,1,0,1,1,0.464215965,1,1,1,0.330699178,0.401394849,1,0,1,1,0.464215965,1,1,1,0.299776006,0.55346976,1,0.507967758,1,1,0.464215965,1,1,1,0.413873296,0.362419489,1,0,1,1,0.464215965,1,1
