Time_Index,None,TEXAS_reference_naturalgas,TEXAS_reference_naturalgas_ccs90,TEXAS_reference_naturalgas_ccs100,TEXAS_uranium
2993,0,4.01,4.49,4.54,0.69
2994,0,4.01,4.49,4.54,0.69
2995,0,4.01,4.49,4.54,0.69
2996,0,4.01,4.49,4.54,0.69
2997,0,4.01,4.49,4.54,0.69
2998,0,4.01,4.49,4.54,0.69
2999,0,4.01,4.49,4.54,0.69
3000,0,4.01,4.49,4.54,0.69
3001,0,4.01,4.49,4.54,0.69
3002,0,4.01,4.49,4.54,0.69
3003,0,4.01,4.49,4.54,0.69
3004,0,4.01,4.49,4.54,0.69
3005,0,4.01,4.49,4.54,0.69
3006,0,4.01,4.49,4.54,0.69
3007,0,4.01,4.49,4.54,0.69
3008,0,4.01,4.49,4.54,0.69
3009,0,4.01,4.49,4.54,0.69
3010,0,4.01,4.49,4.54,0.69
3011,0,4.01,4.49,4.54,0.69
3012,0,4.01,4.49,4.54,0.69
3013,0,4.01,4.49,4.54,0.69
3014,0,4.01,4.49,4.54,0.69
3015,0,4.01,4.49,4.54,0.69
3016,0,4.01,4.49,4.54,0.69
3017,0,4.01,4.49,4.54,0.69
3018,0,4.01,4.49,4.54,0.69
3019,0,4.01,4.49,4.54,0.69
3020,0,4.01,4.49,4.54,0.69
3021,0,4.01,4.49,4.54,0.69
3022,0,4.01,4.49,4.54,0.69
3023,0,4.01,4.49,4.54,0.69
3024,0,4.01,4.49,4.54,0.69
3025,0,4.01,4.49,4.54,0.69
3026,0,4.01,4.49,4.54,0.69
3027,0,4.01,4.49,4.54,0.69
3028,0,4.01,4.49,4.54,0.69
3029,0,4.01,4.49,4.54,0.69
3030,0,4.01,4.49,4.54,0.69
3031,0,4.01,4.49,4.54,0.69
3032,0,4.01,4.49,4.54,0.69
3033,0,4.01,4.49,4.54,0.69
3034,0,4.01,4.49,4.54,0.69
3035,0,4.01,4.49,4.54,0.69
3036,0,4.01,4.49,4.54,0.69
3037,0,4.01,4.49,4.54,0.69
3038,0,4.01,4.49,4.54,0.69
3039,0,4.01,4.49,4.54,0.69
3040,0,4.01,4.49,4.54,0.69
3041,0,4.01,4.49,4.54,0.69
3042,0,4.01,4.49,4.54,0.69
3043,0,4.01,4.49,4.54,0.69
3044,0,4.01,4.49,4.54,0.69
3045,0,4.01,4.49,4.54,0.69
3046,0,4.01,4.49,4.54,0.69
3047,0,4.01,4.49,4.54,0.69
3048,0,4.01,4.49,4.54,0.69
3049,0,4.01,4.49,4.54,0.69
3050,0,4.01,4.49,4.54,0.69
3051,0,4.01,4.49,4.54,0.69
3052,0,4.01,4.49,4.54,0.69
3053,0,4.01,4.49,4.54,0.69
3054,0,4.01,4.49,4.54,0.69
3055,0,4.01,4.49,4.54,0.69
3056,0,4.01,4.49,4.54,0.69
3057,0,4.01,4.49,4.54,0.69
3058,0,4.01,4.49,4.54,0.69
3059,0,4.01,4.49,4.54,0.69
3060,0,4.01,4.49,4.54,0.69
3061,0,4.01,4.49,4.54,0.69
3062,0,4.01,4.49,4.54,0.69
3063,0,4.01,4.49,4.54,0.69
3064,0,4.01,4.49,4.54,0.69
3065,0,4.01,4.49,4.54,0.69
3066,0,4.01,4.49,4.54,0.69
3067,0,4.01,4.49,4.54,0.69
3068,0,4.01,4.49,4.54,0.69
3069,0,4.01,4.49,4.54,0.69
3070,0,4.01,4.49,4.54,0.69
3071,0,4.01,4.49,4.54,0.69
3072,0,4.01,4.49,4.54,0.69
3073,0,4.01,4.49,4.54,0.69
3074,0,4.01,4.49,4.54,0.69
3075,0,4.01,4.49,4.54,0.69
3076,0,4.01,4.49,4.54,0.69
3077,0,4.01,4.49,4.54,0.69
3078,0,4.01,4.49,4.54,0.69
3079,0,4.01,4.49,4.54,0.69
3080,0,4.01,4.49,4.54,0.69
3081,0,4.01,4.49,4.54,0.69
3082,0,4.01,4.49,4.54,0.69
3083,0,4.01,4.49,4.54,0.69
3084,0,4.01,4.49,4.54,0.69
3085,0,4.01,4.49,4.54,0.69
3086,0,4.01,4.49,4.54,0.69
3087,0,4.01,4.49,4.54,0.69
3088,0,4.01,4.49,4.54,0.69
3089,0,4.01,4.49,4.54,0.69
3090,0,4.01,4.49,4.54,0.69
3091,0,4.01,4.49,4.54,0.69
3092,0,4.01,4.49,4.54,0.69
3093,0,4.01,4.49,4.54,0.69
3094,0,4.01,4.49,4.54,0.69
3095,0,4.01,4.49,4.54,0.69
3096,0,4.01,4.49,4.54,0.69
3097,0,4.01,4.49,4.54,0.69
3098,0,4.01,4.49,4.54,0.69
3099,0,4.01,4.49,4.54,0.69
3100,0,4.01,4.49,4.54,0.69
3101,0,4.01,4.49,4.54,0.69
3102,0,4.01,4.49,4.54,0.69
3103,0,4.01,4.49,4.54,0.69
3104,0,4.01,4.49,4.54,0.69
3105,0,4.01,4.49,4.54,0.69
3106,0,4.01,4.49,4.54,0.69
3107,0,4.01,4.49,4.54,0.69
3108,0,4.01,4.49,4.54,0.69
3109,0,4.01,4.49,4.54,0.69
3110,0,4.01,4.49,4.54,0.69
3111,0,4.01,4.49,4.54,0.69
3112,0,4.01,4.49,4.54,0.69
3113,0,4.01,4.49,4.54,0.69
3114,0,4.01,4.49,4.54,0.69
3115,0,4.01,4.49,4.54,0.69
3116,0,4.01,4.49,4.54,0.69
3117,0,4.01,4.49,4.54,0.69
3118,0,4.01,4.49,4.54,0.69
3119,0,4.01,4.49,4.54,0.69
3120,0,4.01,4.49,4.54,0.69
3121,0,4.01,4.49,4.54,0.69
3122,0,4.01,4.49,4.54,0.69
3123,0,4.01,4.49,4.54,0.69
3124,0,4.01,4.49,4.54,0.69
3125,0,4.01,4.49,4.54,0.69
3126,0,4.01,4.49,4.54,0.69
3127,0,4.01,4.49,4.54,0.69
3128,0,4.01,4.49,4.54,0.69
3129,0,4.01,4.49,4.54,0.69
3130,0,4.01,4.49,4.54,0.69
3131,0,4.01,4.49,4.54,0.69
3132,0,4.01,4.49,4.54,0.69
3133,0,4.01,4.49,4.54,0.69
3134,0,4.01,4.49,4.54,0.69
3135,0,4.01,4.49,4.54,0.69
3136,0,4.01,4.49,4.54,0.69
3137,0,4.01,4.49,4.54,0.69
3138,0,4.01,4.49,4.54,0.69
3139,0,4.01,4.49,4.54,0.69
3140,0,4.01,4.49,4.54,0.69
3141,0,4.01,4.49,4.54,0.69
3142,0,4.01,4.49,4.54,0.69
3143,0,4.01,4.49,4.54,0.69
3144,0,4.01,4.49,4.54,0.69
3145,0,4.01,4.49,4.54,0.69
3146,0,4.01,4.49,4.54,0.69
3147,0,4.01,4.49,4.54,0.69
3148,0,4.01,4.49,4.54,0.69
3149,0,4.01,4.49,4.54,0.69
3150,0,4.01,4.49,4.54,0.69
3151,0,4.01,4.49,4.54,0.69
3152,0,4.01,4.49,4.54,0.69
3153,0,4.01,4.49,4.54,0.69
3154,0,4.01,4.49,4.54,0.69
3155,0,4.01,4.49,4.54,0.69
3156,0,4.01,4.49,4.54,0.69
3157,0,4.01,4.49,4.54,0.69
3158,0,4.01,4.49,4.54,0.69
3159,0,4.01,4.49,4.54,0.69
3160,0,4.01,4.49,4.54,0.69
3161,0,4.01,4.49,4.54,0.69
3162,0,4.01,4.49,4.54,0.69
3163,0,4.01,4.49,4.54,0.69
3164,0,4.01,4.49,4.54,0.69
3165,0,4.01,4.49,4.54,0.69
3166,0,4.01,4.49,4.54,0.69
3167,0,4.01,4.49,4.54,0.69
3168,0,4.01,4.49,4.54,0.69
3169,0,4.01,4.49,4.54,0.69
3170,0,4.01,4.49,4.54,0.69
3171,0,4.01,4.49,4.54,0.69
3172,0,4.01,4.49,4.54,0.69
3173,0,4.01,4.49,4.54,0.69
3174,0,4.01,4.49,4.54,0.69
3175,0,4.01,4.49,4.54,0.69
3176,0,4.01,4.49,4.54,0.69
3177,0,4.01,4.49,4.54,0.69
3178,0,4.01,4.49,4.54,0.69
3179,0,4.01,4.49,4.54,0.69
3180,0,4.01,4.49,4.54,0.69
3181,0,4.01,4.49,4.54,0.69
3182,0,4.01,4.49,4.54,0.69
3183,0,4.01,4.49,4.54,0.69
3184,0,4.01,4.49,4.54,0.69
3185,0,4.01,4.49,4.54,0.69
3186,0,4.01,4.49,4.54,0.69
3187,0,4.01,4.49,4.54,0.69
3188,0,4.01,4.49,4.54,0.69
3189,0,4.01,4.49,4.54,0.69
3190,0,4.01,4.49,4.54,0.69
3191,0,4.01,4.49,4.54,0.69
3192,0,4.01,4.49,4.54,0.69
3193,0,4.01,4.49,4.54,0.69
3194,0,4.01,4.49,4.54,0.69
3195,0,4.01,4.49,4.54,0.69
3196,0,4.01,4.49,4.54,0.69
3197,0,4.01,4.49,4.54,0.69
3198,0,4.01,4.49,4.54,0.69
3199,0,4.01,4.49,4.54,0.69
3200,0,4.01,4.49,4.54,0.69
3201,0,4.01,4.49,4.54,0.69
3202,0,4.01,4.49,4.54,0.69
3203,0,4.01,4.49,4.54,0.69
3204,0,4.01,4.49,4.54,0.69
3205,0,4.01,4.49,4.54,0.69
3206,0,4.01,4.49,4.54,0.69
3207,0,4.01,4.49,4.54,0.69
3208,0,4.01,4.49,4.54,0.69
3209,0,4.01,4.49,4.54,0.69
3210,0,4.01,4.49,4.54,0.69
3211,0,4.01,4.49,4.54,0.69
3212,0,4.01,4.49,4.54,0.69
3213,0,4.01,4.49,4.54,0.69
3214,0,4.01,4.49,4.54,0.69
3215,0,4.01,4.49,4.54,0.69
3216,0,4.01,4.49,4.54,0.69
3217,0,4.01,4.49,4.54,0.69
3218,0,4.01,4.49,4.54,0.69
3219,0,4.01,4.49,4.54,0.69
3220,0,4.01,4.49,4.54,0.69
3221,0,4.01,4.49,4.54,0.69
3222,0,4.01,4.49,4.54,0.69
3223,0,4.01,4.49,4.54,0.69
3224,0,4.01,4.49,4.54,0.69
3225,0,4.01,4.49,4.54,0.69
3226,0,4.01,4.49,4.54,0.69
3227,0,4.01,4.49,4.54,0.69
3228,0,4.01,4.49,4.54,0.69
3229,0,4.01,4.49,4.54,0.69
3230,0,4.01,4.49,4.54,0.69
3231,0,4.01,4.49,4.54,0.69
3232,0,4.01,4.49,4.54,0.69
3233,0,4.01,4.49,4.54,0.69
3234,0,4.01,4.49,4.54,0.69
3235,0,4.01,4.49,4.54,0.69
3236,0,4.01,4.49,4.54,0.69
3237,0,4.01,4.49,4.54,0.69
3238,0,4.01,4.49,4.54,0.69
3239,0,4.01,4.49,4.54,0.69
3240,0,4.01,4.49,4.54,0.69
3241,0,4.01,4.49,4.54,0.69
3242,0,4.01,4.49,4.54,0.69
3243,0,4.01,4.49,4.54,0.69
3244,0,4.01,4.49,4.54,0.69
3245,0,4.01,4.49,4.54,0.69
3246,0,4.01,4.49,4.54,0.69
3247,0,4.01,4.49,4.54,0.69
3248,0,4.01,4.49,4.54,0.69
3249,0,4.01,4.49,4.54,0.69
3250,0,4.01,4.49,4.54,0.69
3251,0,4.01,4.49,4.54,0.69
3252,0,4.01,4.49,4.54,0.69
3253,0,4.01,4.49,4.54,0.69
3254,0,4.01,4.49,4.54,0.69
3255,0,4.01,4.49,4.54,0.69
3256,0,4.01,4.49,4.54,0.69
3257,0,4.01,4.49,4.54,0.69
3258,0,4.01,4.49,4.54,0.69
3259,0,4.01,4.49,4.54,0.69
3260,0,4.01,4.49,4.54,0.69
3261,0,4.01,4.49,4.54,0.69
3262,0,4.01,4.49,4.54,0.69
3263,0,4.01,4.49,4.54,0.69
3264,0,4.01,4.49,4.54,0.69
3265,0,4.01,4.49,4.54,0.69
3266,0,4.01,4.49,4.54,0.69
3267,0,4.01,4.49,4.54,0.69
3268,0,4.01,4.49,4.54,0.69
3269,0,4.01,4.49,4.54,0.69
3270,0,4.01,4.49,4.54,0.69
3271,0,4.01,4.49,4.54,0.69
3272,0,4.01,4.49,4.54,0.69
3273,0,4.01,4.49,4.54,0.69
3274,0,4.01,4.49,4.54,0.69
3275,0,4.01,4.49,4.54,0.69
3276,0,4.01,4.49,4.54,0.69
3277,0,4.01,4.49,4.54,0.69
3278,0,4.01,4.49,4.54,0.69
3279,0,4.01,4.49,4.54,0.69
3280,0,4.01,4.49,4.54,0.69
3281,0,4.01,4.49,4.54,0.69
3282,0,4.01,4.49,4.54,0.69
3283,0,4.01,4.49,4.54,0.69
3284,0,4.01,4.49,4.54,0.69
3285,0,4.01,4.49,4.54,0.69
3286,0,4.01,4.49,4.54,0.69
3287,0,4.01,4.49,4.54,0.69
3288,0,4.01,4.49,4.54,0.69
3289,0,4.01,4.49,4.54,0.69
3290,0,4.01,4.49,4.54,0.69
3291,0,4.01,4.49,4.54,0.69
3292,0,4.01,4.49,4.54,0.69
3293,0,4.01,4.49,4.54,0.69
3294,0,4.01,4.49,4.54,0.69
3295,0,4.01,4.49,4.54,0.69
3296,0,4.01,4.49,4.54,0.69
3297,0,4.01,4.49,4.54,0.69
3298,0,4.01,4.49,4.54,0.69
3299,0,4.01,4.49,4.54,0.69
3300,0,4.01,4.49,4.54,0.69
3301,0,4.01,4.49,4.54,0.69
3302,0,4.01,4.49,4.54,0.69
3303,0,4.01,4.49,4.54,0.69
3304,0,4.01,4.49,4.54,0.69
3305,0,4.01,4.49,4.54,0.69
3306,0,4.01,4.49,4.54,0.69
3307,0,4.01,4.49,4.54,0.69
3308,0,4.01,4.49,4.54,0.69
3309,0,4.01,4.49,4.54,0.69
3310,0,4.01,4.49,4.54,0.69
3311,0,4.01,4.49,4.54,0.69
3312,0,4.01,4.49,4.54,0.69
3313,0,4.01,4.49,4.54,0.69
3314,0,4.01,4.49,4.54,0.69
3315,0,4.01,4.49,4.54,0.69
3316,0,4.01,4.49,4.54,0.69
3317,0,4.01,4.49,4.54,0.69
3318,0,4.01,4.49,4.54,0.69
3319,0,4.01,4.49,4.54,0.69
3320,0,4.01,4.49,4.54,0.69
3321,0,4.01,4.49,4.54,0.69
3322,0,4.01,4.49,4.54,0.69
3323,0,4.01,4.49,4.54,0.69
3324,0,4.01,4.49,4.54,0.69
3325,0,4.01,4.49,4.54,0.69
3326,0,4.01,4.49,4.54,0.69
3327,0,4.01,4.49,4.54,0.69
3328,0,4.01,4.49,4.54,0.69
3329,0,4.01,4.49,4.54,0.69
3330,0,4.01,4.49,4.54,0.69
3331,0,4.01,4.49,4.54,0.69
3332,0,4.01,4.49,4.54,0.69
3333,0,4.01,4.49,4.54,0.69
3334,0,4.01,4.49,4.54,0.69
3335,0,4.01,4.49,4.54,0.69
3336,0,4.01,4.49,4.54,0.69
3337,0,4.01,4.49,4.54,0.69
3338,0,4.01,4.49,4.54,0.69
3339,0,4.01,4.49,4.54,0.69
3340,0,4.01,4.49,4.54,0.69
3341,0,4.01,4.49,4.54,0.69
3342,0,4.01,4.49,4.54,0.69
3343,0,4.01,4.49,4.54,0.69
3344,0,4.01,4.49,4.54,0.69
3345,0,4.01,4.49,4.54,0.69
3346,0,4.01,4.49,4.54,0.69
3347,0,4.01,4.49,4.54,0.69
3348,0,4.01,4.49,4.54,0.69
3349,0,4.01,4.49,4.54,0.69
3350,0,4.01,4.49,4.54,0.69
3351,0,4.01,4.49,4.54,0.69
3352,0,4.01,4.49,4.54,0.69
3353,0,4.01,4.49,4.54,0.69
3354,0,4.01,4.49,4.54,0.69
3355,0,4.01,4.49,4.54,0.69
3356,0,4.01,4.49,4.54,0.69
3357,0,4.01,4.49,4.54,0.69
3358,0,4.01,4.49,4.54,0.69
3359,0,4.01,4.49,4.54,0.69
3360,0,4.01,4.49,4.54,0.69
3361,0,4.01,4.49,4.54,0.69
3362,0,4.01,4.49,4.54,0.69
3363,0,4.01,4.49,4.54,0.69
3364,0,4.01,4.49,4.54,0.69
3365,0,4.01,4.49,4.54,0.69
3366,0,4.01,4.49,4.54,0.69
3367,0,4.01,4.49,4.54,0.69
3368,0,4.01,4.49,4.54,0.69
3369,0,4.01,4.49,4.54,0.69
3370,0,4.01,4.49,4.54,0.69
3371,0,4.01,4.49,4.54,0.69
3372,0,4.01,4.49,4.54,0.69
3373,0,4.01,4.49,4.54,0.69
3374,0,4.01,4.49,4.54,0.69
3375,0,4.01,4.49,4.54,0.69
3376,0,4.01,4.49,4.54,0.69
3377,0,4.01,4.49,4.54,0.69
3378,0,4.01,4.49,4.54,0.69
3379,0,4.01,4.49,4.54,0.69
3380,0,4.01,4.49,4.54,0.69
3381,0,4.01,4.49,4.54,0.69
3382,0,4.01,4.49,4.54,0.69
3383,0,4.01,4.49,4.54,0.69
3384,0,4.01,4.49,4.54,0.69
3385,0,4.01,4.49,4.54,0.69
3386,0,4.01,4.49,4.54,0.69
3387,0,4.01,4.49,4.54,0.69
3388,0,4.01,4.49,4.54,0.69
3389,0,4.01,4.49,4.54,0.69
3390,0,4.01,4.49,4.54,0.69
3391,0,4.01,4.49,4.54,0.69
3392,0,4.01,4.49,4.54,0.69
3393,0,4.01,4.49,4.54,0.69
3394,0,4.01,4.49,4.54,0.69
3395,0,4.01,4.49,4.54,0.69
3396,0,4.01,4.49,4.54,0.69
3397,0,4.01,4.49,4.54,0.69
3398,0,4.01,4.49,4.54,0.69
3399,0,4.01,4.49,4.54,0.69
3400,0,4.01,4.49,4.54,0.69
3401,0,4.01,4.49,4.54,0.69
3402,0,4.01,4.49,4.54,0.69
3403,0,4.01,4.49,4.54,0.69
3404,0,4.01,4.49,4.54,0.69
3405,0,4.01,4.49,4.54,0.69
3406,0,4.01,4.49,4.54,0.69
3407,0,4.01,4.49,4.54,0.69
3408,0,4.01,4.49,4.54,0.69
3409,0,4.01,4.49,4.54,0.69
3410,0,4.01,4.49,4.54,0.69
3411,0,4.01,4.49,4.54,0.69
3412,0,4.01,4.49,4.54,0.69
3413,0,4.01,4.49,4.54,0.69
3414,0,4.01,4.49,4.54,0.69
3415,0,4.01,4.49,4.54,0.69
3416,0,4.01,4.49,4.54,0.69
3417,0,4.01,4.49,4.54,0.69
3418,0,4.01,4.49,4.54,0.69
3419,0,4.01,4.49,4.54,0.69
3420,0,4.01,4.49,4.54,0.69
3421,0,4.01,4.49,4.54,0.69
3422,0,4.01,4.49,4.54,0.69
3423,0,4.01,4.49,4.54,0.69
3424,0,4.01,4.49,4.54,0.69
3425,0,4.01,4.49,4.54,0.69
3426,0,4.01,4.49,4.54,0.69
3427,0,4.01,4.49,4.54,0.69
3428,0,4.01,4.49,4.54,0.69
3429,0,4.01,4.49,4.54,0.69
3430,0,4.01,4.49,4.54,0.69
3431,0,4.01,4.49,4.54,0.69
3432,0,4.01,4.49,4.54,0.69
3433,0,4.01,4.49,4.54,0.69
3434,0,4.01,4.49,4.54,0.69
3435,0,4.01,4.49,4.54,0.69
3436,0,4.01,4.49,4.54,0.69
3437,0,4.01,4.49,4.54,0.69
3438,0,4.01,4.49,4.54,0.69
3439,0,4.01,4.49,4.54,0.69
3440,0,4.01,4.49,4.54,0.69
3441,0,4.01,4.49,4.54,0.69
3442,0,4.01,4.49,4.54,0.69
3443,0,4.01,4.49,4.54,0.69
3444,0,4.01,4.49,4.54,0.69
3445,0,4.01,4.49,4.54,0.69
3446,0,4.01,4.49,4.54,0.69
3447,0,4.01,4.49,4.54,0.69
3448,0,4.01,4.49,4.54,0.69
3449,0,4.01,4.49,4.54,0.69
3450,0,4.01,4.49,4.54,0.69
3451,0,4.01,4.49,4.54,0.69
3452,0,4.01,4.49,4.54,0.69
3453,0,4.01,4.49,4.54,0.69
3454,0,4.01,4.49,4.54,0.69
3455,0,4.01,4.49,4.54,0.69
3456,0,4.01,4.49,4.54,0.69
3457,0,4.01,4.49,4.54,0.69
3458,0,4.01,4.49,4.54,0.69
3459,0,4.01,4.49,4.54,0.69
3460,0,4.01,4.49,4.54,0.69
3461,0,4.01,4.49,4.54,0.69
3462,0,4.01,4.49,4.54,0.69
3463,0,4.01,4.49,4.54,0.69
3464,0,4.01,4.49,4.54,0.69
3465,0,4.01,4.49,4.54,0.69
3466,0,4.01,4.49,4.54,0.69
3467,0,4.01,4.49,4.54,0.69
3468,0,4.01,4.49,4.54,0.69
3469,0,4.01,4.49,4.54,0.69
3470,0,4.01,4.49,4.54,0.69
3471,0,4.01,4.49,4.54,0.69
3472,0,4.01,4.49,4.54,0.69
3473,0,4.01,4.49,4.54,0.69
3474,0,4.01,4.49,4.54,0.69
3475,0,4.01,4.49,4.54,0.69
3476,0,4.01,4.49,4.54,0.69
3477,0,4.01,4.49,4.54,0.69
3478,0,4.01,4.49,4.54,0.69
3479,0,4.01,4.49,4.54,0.69
3480,0,4.01,4.49,4.54,0.69
3481,0,4.01,4.49,4.54,0.69
3482,0,4.01,4.49,4.54,0.69
3483,0,4.01,4.49,4.54,0.69
3484,0,4.01,4.49,4.54,0.69
3485,0,4.01,4.49,4.54,0.69
3486,0,4.01,4.49,4.54,0.69
3487,0,4.01,4.49,4.54,0.69
3488,0,4.01,4.49,4.54,0.69
3489,0,4.01,4.49,4.54,0.69
3490,0,4.01,4.49,4.54,0.69
3491,0,4.01,4.49,4.54,0.69
3492,0,4.01,4.49,4.54,0.69
3493,0,4.01,4.49,4.54,0.69
3494,0,4.01,4.49,4.54,0.69
3495,0,4.01,4.49,4.54,0.69
3496,0,4.01,4.49,4.54,0.69
3497,0,4.01,4.49,4.54,0.69
3498,0,4.01,4.49,4.54,0.69
3499,0,4.01,4.49,4.54,0.69
3500,0,4.01,4.49,4.54,0.69
3501,0,4.01,4.49,4.54,0.69
3502,0,4.01,4.49,4.54,0.69
3503,0,4.01,4.49,4.54,0.69
3504,0,4.01,4.49,4.54,0.69
3505,0,4.01,4.49,4.54,0.69
3506,0,4.01,4.49,4.54,0.69
3507,0,4.01,4.49,4.54,0.69
3508,0,4.01,4.49,4.54,0.69
3509,0,4.01,4.49,4.54,0.69
3510,0,4.01,4.49,4.54,0.69
3511,0,4.01,4.49,4.54,0.69
3512,0,4.01,4.49,4.54,0.69
3513,0,4.01,4.49,4.54,0.69
3514,0,4.01,4.49,4.54,0.69
3515,0,4.01,4.49,4.54,0.69
3516,0,4.01,4.49,4.54,0.69
3517,0,4.01,4.49,4.54,0.69
3518,0,4.01,4.49,4.54,0.69
3519,0,4.01,4.49,4.54,0.69
3520,0,4.01,4.49,4.54,0.69
3521,0,4.01,4.49,4.54,0.69
3522,0,4.01,4.49,4.54,0.69
3523,0,4.01,4.49,4.54,0.69
3524,0,4.01,4.49,4.54,0.69
3525,0,4.01,4.49,4.54,0.69
3526,0,4.01,4.49,4.54,0.69
3527,0,4.01,4.49,4.54,0.69
3528,0,4.01,4.49,4.54,0.69
3529,0,4.01,4.49,4.54,0.69
3530,0,4.01,4.49,4.54,0.69
3531,0,4.01,4.49,4.54,0.69
3532,0,4.01,4.49,4.54,0.69
3533,0,4.01,4.49,4.54,0.69
3534,0,4.01,4.49,4.54,0.69
3535,0,4.01,4.49,4.54,0.69
3536,0,4.01,4.49,4.54,0.69
3537,0,4.01,4.49,4.54,0.69
3538,0,4.01,4.49,4.54,0.69
3539,0,4.01,4.49,4.54,0.69
3540,0,4.01,4.49,4.54,0.69
3541,0,4.01,4.49,4.54,0.69
3542,0,4.01,4.49,4.54,0.69
3543,0,4.01,4.49,4.54,0.69
3544,0,4.01,4.49,4.54,0.69
3545,0,4.01,4.49,4.54,0.69
3546,0,4.01,4.49,4.54,0.69
3547,0,4.01,4.49,4.54,0.69
3548,0,4.01,4.49,4.54,0.69
3549,0,4.01,4.49,4.54,0.69
3550,0,4.01,4.49,4.54,0.69
3551,0,4.01,4.49,4.54,0.69
3552,0,4.01,4.49,4.54,0.69
3553,0,4.01,4.49,4.54,0.69
3554,0,4.01,4.49,4.54,0.69
3555,0,4.01,4.49,4.54,0.69
3556,0,4.01,4.49,4.54,0.69
3557,0,4.01,4.49,4.54,0.69
3558,0,4.01,4.49,4.54,0.69
3559,0,4.01,4.49,4.54,0.69
3560,0,4.01,4.49,4.54,0.69
3561,0,4.01,4.49,4.54,0.69
3562,0,4.01,4.49,4.54,0.69
3563,0,4.01,4.49,4.54,0.69
3564,0,4.01,4.49,4.54,0.69
3565,0,4.01,4.49,4.54,0.69
3566,0,4.01,4.49,4.54,0.69
3567,0,4.01,4.49,4.54,0.69
3568,0,4.01,4.49,4.54,0.69
3569,0,4.01,4.49,4.54,0.69
3570,0,4.01,4.49,4.54,0.69
3571,0,4.01,4.49,4.54,0.69
3572,0,4.01,4.49,4.54,0.69
3573,0,4.01,4.49,4.54,0.69
3574,0,4.01,4.49,4.54,0.69
3575,0,4.01,4.49,4.54,0.69
3576,0,4.01,4.49,4.54,0.69
3577,0,4.01,4.49,4.54,0.69
3578,0,4.01,4.49,4.54,0.69
3579,0,4.01,4.49,4.54,0.69
3580,0,4.01,4.49,4.54,0.69
3581,0,4.01,4.49,4.54,0.69
3582,0,4.01,4.49,4.54,0.69
3583,0,4.01,4.49,4.54,0.69
3584,0,4.01,4.49,4.54,0.69
3585,0,4.01,4.49,4.54,0.69
3586,0,4.01,4.49,4.54,0.69
3587,0,4.01,4.49,4.54,0.69
3588,0,4.01,4.49,4.54,0.69
3589,0,4.01,4.49,4.54,0.69
3590,0,4.01,4.49,4.54,0.69
3591,0,4.01,4.49,4.54,0.69
3592,0,4.01,4.49,4.54,0.69
3593,0,4.01,4.49,4.54,0.69
3594,0,4.01,4.49,4.54,0.69
3595,0,4.01,4.49,4.54,0.69
3596,0,4.01,4.49,4.54,0.69
3597,0,4.01,4.49,4.54,0.69
3598,0,4.01,4.49,4.54,0.69
3599,0,4.01,4.49,4.54,0.69
3600,0,4.01,4.49,4.54,0.69
3601,0,4.01,4.49,4.54,0.69
3602,0,4.01,4.49,4.54,0.69
3603,0,4.01,4.49,4.54,0.69
3604,0,4.01,4.49,4.54,0.69
3605,0,4.01,4.49,4.54,0.69
3606,0,4.01,4.49,4.54,0.69
3607,0,4.01,4.49,4.54,0.69
3608,0,4.01,4.49,4.54,0.69
3609,0,4.01,4.49,4.54,0.69
3610,0,4.01,4.49,4.54,0.69
3611,0,4.01,4.49,4.54,0.69
3612,0,4.01,4.49,4.54,0.69
3613,0,4.01,4.49,4.54,0.69
3614,0,4.01,4.49,4.54,0.69
3615,0,4.01,4.49,4.54,0.69
3616,0,4.01,4.49,4.54,0.69
3617,0,4.01,4.49,4.54,0.69
3618,0,4.01,4.49,4.54,0.69
3619,0,4.01,4.49,4.54,0.69
3620,0,4.01,4.49,4.54,0.69
3621,0,4.01,4.49,4.54,0.69
3622,0,4.01,4.49,4.54,0.69
3623,0,4.01,4.49,4.54,0.69
3624,0,4.01,4.49,4.54,0.69
3625,0,4.01,4.49,4.54,0.69
3626,0,4.01,4.49,4.54,0.69
3627,0,4.01,4.49,4.54,0.69
3628,0,4.01,4.49,4.54,0.69
3629,0,4.01,4.49,4.54,0.69
3630,0,4.01,4.49,4.54,0.69
3631,0,4.01,4.49,4.54,0.69
3632,0,4.01,4.49,4.54,0.69
3633,0,4.01,4.49,4.54,0.69
3634,0,4.01,4.49,4.54,0.69
3635,0,4.01,4.49,4.54,0.69
3636,0,4.01,4.49,4.54,0.69
3637,0,4.01,4.49,4.54,0.69
3638,0,4.01,4.49,4.54,0.69
3639,0,4.01,4.49,4.54,0.69
3640,0,4.01,4.49,4.54,0.69
3641,0,4.01,4.49,4.54,0.69
3642,0,4.01,4.49,4.54,0.69
3643,0,4.01,4.49,4.54,0.69
3644,0,4.01,4.49,4.54,0.69
3645,0,4.01,4.49,4.54,0.69
3646,0,4.01,4.49,4.54,0.69
3647,0,4.01,4.49,4.54,0.69
3648,0,4.01,4.49,4.54,0.69
3649,0,4.01,4.49,4.54,0.69
3650,0,4.01,4.49,4.54,0.69
3651,0,4.01,4.49,4.54,0.69
3652,0,4.01,4.49,4.54,0.69
3653,0,4.01,4.49,4.54,0.69
3654,0,4.01,4.49,4.54,0.69
3655,0,4.01,4.49,4.54,0.69
