Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,,5013,89744
,,,,,,,,5014,86572
,,,,,,,,5015,80945
,,,,,,,,5016,75159
,,,,,,,,5017,69326
,,,,,,,,5018,64939
,,,,,,,,5019,61574
,,,,,,,,5020,59018
,,,,,,,,5021,57276
,,,,,,,,5022,56409
,,,,,,,,5023,56440
,,,,,,,,5024,56803
,,,,,,,,5025,61456
,,,,,,,,5026,68245
,,,,,,,,5027,75463
,,,,,,,,5028,82172
,,,,,,,,5029,87671
,,,,,,,,5030,91848
,,,,,,,,5031,94995
,,,,,,,,5032,97364
,,,,,,,,5033,98912
,,,,,,,,5034,99344
,,,,,,,,5035,97953
,,,,,,,,5036,94815
,,,,,,,,5037,91721
,,,,,,,,5038,88588
,,,,,,,,5039,82531
,,,,,,,,5040,76147
,,,,,,,,5041,69929
,,,,,,,,5042,65848
,,,,,,,,5043,63092
,,,,,,,,5044,61356
,,,,,,,,5045,60708
,,,,,,,,5046,61692
,,,,,,,,5047,63776
,,,,,,,,5048,65072
,,,,,,,,5049,70065
,,,,,,,,5050,76855
,,,,,,,,5051,83695
,,,,,,,,5052,89971
,,,,,,,,5053,95255
,,,,,,,,5054,99974
,,,,,,,,5055,102964
,,,,,,,,5056,105068
,,,,,,,,5057,105529
,,,,,,,,5058,105022
,,,,,,,,5059,103489
,,,,,,,,5060,99918
,,,,,,,,5061,96590
,,,,,,,,5062,92834
,,,,,,,,5063,85963
,,,,,,,,5064,78758
,,,,,,,,5065,72915
,,,,,,,,5066,68268
,,,,,,,,5067,65099
,,,,,,,,5068,62843
,,,,,,,,5069,62042
,,,,,,,,5070,63150
,,,,,,,,5071,65400
,,,,,,,,5072,66738
,,,,,,,,5073,70805
,,,,,,,,5074,76909
,,,,,,,,5075,83264
,,,,,,,,5076,89420
,,,,,,,,5077,95043
,,,,,,,,5078,100246
,,,,,,,,5079,103880
,,,,,,,,5080,106042
,,,,,,,,5081,106876
,,,,,,,,5082,106527
,,,,,,,,5083,105020
,,,,,,,,5084,101020
,,,,,,,,5085,97800
,,,,,,,,5086,94214
,,,,,,,,5087,87293
,,,,,,,,5088,80421
,,,,,,,,5089,74145
,,,,,,,,5090,69565
,,,,,,,,5091,66376
,,,,,,,,5092,64062
,,,,,,,,5093,63077
,,,,,,,,5094,64198
,,,,,,,,5095,66406
,,,,,,,,5096,67671
,,,,,,,,5097,71815
,,,,,,,,5098,77472
,,,,,,,,5099,83672
,,,,,,,,5100,89733
,,,,,,,,5101,95266
,,,,,,,,5102,100488
,,,,,,,,5103,104349
,,,,,,,,5104,106751
,,,,,,,,5105,107905
,,,,,,,,5106,107393
,,,,,,,,5107,105670
,,,,,,,,5108,101615
,,,,,,,,5109,98357
,,,,,,,,5110,94540
,,,,,,,,5111,87579
,,,,,,,,5112,80586
,,,,,,,,5113,74318
,,,,,,,,5114,69830
,,,,,,,,5115,66544
,,,,,,,,5116,64384
,,,,,,,,5117,63476
,,,,,,,,5118,64658
,,,,,,,,5119,66943
,,,,,,,,5120,68072
,,,,,,,,5121,71738
,,,,,,,,5122,76970
,,,,,,,,5123,83158
,,,,,,,,5124,88968
,,,,,,,,5125,94561
,,,,,,,,5126,99885
,,,,,,,,5127,103639
,,,,,,,,5128,105937
,,,,,,,,5129,106774
,,,,,,,,5130,106220
,,,,,,,,5131,104073
,,,,,,,,5132,99992
,,,,,,,,5133,96606
,,,,,,,,5134,92954
,,,,,,,,5135,86485
,,,,,,,,5136,80072
,,,,,,,,5137,73951
,,,,,,,,5138,69576
,,,,,,,,5139,66266
,,,,,,,,5140,64171
,,,,,,,,5141,63148
,,,,,,,,5142,63970
,,,,,,,,5143,66024
,,,,,,,,5144,67246
,,,,,,,,5145,71283
,,,,,,,,5146,77032
,,,,,,,,5147,83180
,,,,,,,,5148,88845
,,,,,,,,5149,93980
,,,,,,,,5150,98773
,,,,,,,,5151,102369
,,,,,,,,5152,104891
,,,,,,,,5153,105638
,,,,,,,,5154,104556
,,,,,,,,5155,101465
,,,,,,,,5156,97147
,,,,,,,,5157,93980
,,,,,,,,5158,90695
,,,,,,,,5159,85267
,,,,,,,,5160,79455
,,,,,,,,5161,73961
,,,,,,,,5162,69936
,,,,,,,,5163,66605
,,,,,,,,5164,64160
,,,,,,,,5165,62445
,,,,,,,,5166,61948
,,,,,,,,5167,61995
,,,,,,,,5168,62164
,,,,,,,,5169,67024
,,,,,,,,5170,73064
,,,,,,,,5171,79209
,,,,,,,,5172,84731
,,,,,,,,5173,89365
,,,,,,,,5174,93185
,,,,,,,,5175,96091
,,,,,,,,5176,98102
,,,,,,,,5177,99214
,,,,,,,,5178,98987
,,,,,,,,5179,96930
,,,,,,,,5180,93471
,,,,,,,,5181,90579
,,,,,,,,5182,87567
,,,,,,,,5183,82283
,,,,,,,,5184,76336
,,,,,,,,5185,71140
,,,,,,,,5186,67016
,,,,,,,,5187,63856
,,,,,,,,5188,61424
,,,,,,,,5189,59790
,,,,,,,,5190,59045
,,,,,,,,5191,58639
,,,,,,,,5192,58661
,,,,,,,,5193,63078
,,,,,,,,5194,69104
,,,,,,,,5195,75188
,,,,,,,,5196,80987
,,,,,,,,5197,85280
,,,,,,,,5198,88092
,,,,,,,,5199,90775
,,,,,,,,5200,92371
,,,,,,,,5201,92317
,,,,,,,,5202,91510
,,,,,,,,5203,89927
,,,,,,,,5204,87199
,,,,,,,,5205,85407
,,,,,,,,5206,83091
,,,,,,,,5207,77827
,,,,,,,,5208,71888
,,,,,,,,5209,66699
,,,,,,,,5210,62949
,,,,,,,,5211,60508
,,,,,,,,5212,59127
,,,,,,,,5213,59059
,,,,,,,,5214,60675
,,,,,,,,5215,63355
,,,,,,,,5216,65274
,,,,,,,,5217,69173
,,,,,,,,5218,74735
,,,,,,,,5219,81537
,,,,,,,,5220,87679
,,,,,,,,5221,93063
,,,,,,,,5222,97971
,,,,,,,,5223,101289
,,,,,,,,5224,103731
,,,,,,,,5225,103912
,,,,,,,,5226,102202
,,,,,,,,5227,99579
,,,,,,,,5228,96137
,,,,,,,,5229,93570
,,,,,,,,5230,89992
,,,,,,,,5231,83517
,,,,,,,,5232,76753
,,,,,,,,5233,70919
,,,,,,,,5234,66828
,,,,,,,,5235,63791
,,,,,,,,5236,61902
,,,,,,,,5237,61339
,,,,,,,,5238,62585
,,,,,,,,5239,65022
,,,,,,,,5240,66420
,,,,,,,,5241,70427
,,,,,,,,5242,76413
,,,,,,,,5243,83866
,,,,,,,,5244,90693
,,,,,,,,5245,96351
,,,,,,,,5246,101037
,,,,,,,,5247,103832
,,,,,,,,5248,104535
,,,,,,,,5249,104158
,,,,,,,,5250,102273
,,,,,,,,5251,99794
,,,,,,,,5252,95972
,,,,,,,,5253,93301
,,,,,,,,5254,89810
,,,,,,,,5255,83256
,,,,,,,,5256,76544
,,,,,,,,5257,70801
,,,,,,,,5258,66811
,,,,,,,,5259,63907
,,,,,,,,5260,61839
,,,,,,,,5261,61118
,,,,,,,,5262,62660
,,,,,,,,5263,65167
,,,,,,,,5264,66548
,,,,,,,,5265,70132
,,,,,,,,5266,75560
,,,,,,,,5267,81029
,,,,,,,,5268,85464
,,,,,,,,5269,89410
,,,,,,,,5270,93321
,,,,,,,,5271,95936
,,,,,,,,5272,97578
,,,,,,,,5273,98086
,,,,,,,,5274,97200
,,,,,,,,5275,94917
,,,,,,,,5276,91782
,,,,,,,,5277,89394
,,,,,,,,5278,86179
,,,,,,,,5279,80357
,,,,,,,,5280,73878
,,,,,,,,5281,68318
,,,,,,,,5282,64214
,,,,,,,,5283,61389
,,,,,,,,5284,59557
,,,,,,,,5285,59141
,,,,,,,,5286,60672
,,,,,,,,5287,63591
,,,,,,,,5288,64937
,,,,,,,,5289,68954
,,,,,,,,5290,75053
,,,,,,,,5291,81828
,,,,,,,,5292,88392
,,,,,,,,5293,94016
,,,,,,,,5294,99163
,,,,,,,,5295,102913
,,,,,,,,5296,105401
,,,,,,,,5297,106325
,,,,,,,,5298,105434
,,,,,,,,5299,102984
,,,,,,,,5300,99144
,,,,,,,,5301,96583
,,,,,,,,5302,92647
,,,,,,,,5303,86134
,,,,,,,,5304,79225
,,,,,,,,5305,73364
,,,,,,,,5306,69152
,,,,,,,,5307,65912
,,,,,,,,5308,63691
,,,,,,,,5309,62834
,,,,,,,,5310,63893
,,,,,,,,5311,65958
,,,,,,,,5312,66872
,,,,,,,,5313,70526
,,,,,,,,5314,76039
,,,,,,,,5315,82111
,,,,,,,,5316,88103
,,,,,,,,5317,93413
,,,,,,,,5318,98184
,,,,,,,,5319,101775
,,,,,,,,5320,103537
,,,,,,,,5321,103486
,,,,,,,,5322,100913
,,,,,,,,5323,96025
,,,,,,,,5324,90761
,,,,,,,,5325,87305
,,,,,,,,5326,83410
,,,,,,,,5327,77933
,,,,,,,,5328,71911
,,,,,,,,5329,66455
,,,,,,,,5330,62423
,,,,,,,,5331,59600
,,,,,,,,5332,57486
,,,,,,,,5333,56101
,,,,,,,,5334,55985
,,,,,,,,5335,56503
,,,,,,,,5336,57068
,,,,,,,,5337,61153
,,,,,,,,5338,66724
,,,,,,,,5339,72976
,,,,,,,,5340,79259
,,,,,,,,5341,84897
,,,,,,,,5342,89481
,,,,,,,,5343,93311
,,,,,,,,5344,96007
,,,,,,,,5345,97386
,,,,,,,,5346,97308
,,,,,,,,5347,95232
,,,,,,,,5348,91445
,,,,,,,,5349,88565
,,,,,,,,5350,84988
,,,,,,,,5351,79756
,,,,,,,,5352,73640
,,,,,,,,5353,68303
,,,,,,,,5354,64238
,,,,,,,,5355,61195
,,,,,,,,5356,58988
,,,,,,,,5357,57489
,,,,,,,,5358,56935
,,,,,,,,5359,56990
,,,,,,,,5360,57038
,,,,,,,,5361,60823
,,,,,,,,5362,66584
,,,,,,,,5363,73063
,,,,,,,,5364,79661
,,,,,,,,5365,85836
,,,,,,,,5366,90929
,,,,,,,,5367,94700
,,,,,,,,5368,97119
,,,,,,,,5369,98626
,,,,,,,,5370,98618
,,,,,,,,5371,95927
,,,,,,,,5372,91740
,,,,,,,,5373,89343
,,,,,,,,5374,86205
,,,,,,,,5375,80428
,,,,,,,,5376,74267
,,,,,,,,5377,69146
,,,,,,,,5378,65818
,,,,,,,,5379,63581
,,,,,,,,5380,62233
,,,,,,,,5381,61893
,,,,,,,,5382,63481
,,,,,,,,5383,66150
,,,,,,,,5384,67329
,,,,,,,,5385,70761
,,,,,,,,5386,76459
,,,,,,,,5387,82600
,,,,,,,,5388,88393
,,,,,,,,5389,93086
,,,,,,,,5390,97502
,,,,,,,,5391,100946
,,,,,,,,5392,103128
,,,,,,,,5393,103800
,,,,,,,,5394,102659
,,,,,,,,5395,99711
,,,,,,,,5396,95668
,,,,,,,,5397,93211
,,,,,,,,5398,88936
,,,,,,,,5399,82124
,,,,,,,,5400,75033
,,,,,,,,5401,69184
,,,,,,,,5402,65153
,,,,,,,,5403,62188
,,,,,,,,5404,60274
,,,,,,,,5405,59774
,,,,,,,,5406,61270
,,,,,,,,5407,64031
,,,,,,,,5408,65140
,,,,,,,,5409,68807
,,,,,,,,5410,74507
,,,,,,,,5411,80961
,,,,,,,,5412,87594
,,,,,,,,5413,93637
,,,,,,,,5414,98853
,,,,,,,,5415,102773
,,,,,,,,5416,104786
,,,,,,,,5417,105188
,,,,,,,,5418,104051
,,,,,,,,5419,100592
,,,,,,,,5420,96496
,,,,,,,,5421,93601
,,,,,,,,5422,89000
,,,,,,,,5423,82153
,,,,,,,,5424,75122
,,,,,,,,5425,69160
,,,,,,,,5426,65113
,,,,,,,,5427,61965
,,,,,,,,5428,60114
,,,,,,,,5429,59550
,,,,,,,,5430,60922
,,,,,,,,5431,63883
,,,,,,,,5432,65093
,,,,,,,,5433,67657
,,,,,,,,5434,72174
,,,,,,,,5435,77325
,,,,,,,,5436,82373
,,,,,,,,5437,86843
,,,,,,,,5438,90943
,,,,,,,,5439,94138
,,,,,,,,5440,96977
,,,,,,,,5441,99019
,,,,,,,,5442,98771
,,,,,,,,5443,96288
,,,,,,,,5444,92423
,,,,,,,,5445,90172
,,,,,,,,5446,86676
,,,,,,,,5447,81015
,,,,,,,,5448,74360
,,,,,,,,5449,68869
,,,,,,,,5450,65277
,,,,,,,,5451,62883
,,,,,,,,5452,61437
,,,,,,,,5453,60931
,,,,,,,,5454,62597
,,,,,,,,5455,65967
,,,,,,,,5456,66780
,,,,,,,,5457,69648
,,,,,,,,5458,74526
,,,,,,,,5459,80000
,,,,,,,,5460,84928
,,,,,,,,5461,88585
,,,,,,,,5462,91774
,,,,,,,,5463,94033
,,,,,,,,5464,95708
,,,,,,,,5465,96296
,,,,,,,,5466,95541
,,,,,,,,5467,93268
,,,,,,,,5468,89898
,,,,,,,,5469,88114
,,,,,,,,5470,85053
,,,,,,,,5471,79322
,,,,,,,,5472,73151
,,,,,,,,5473,68039
,,,,,,,,5474,64308
,,,,,,,,5475,61436
,,,,,,,,5476,59895
,,,,,,,,5477,59455
,,,,,,,,5478,61080
,,,,,,,,5479,64038
,,,,,,,,5480,65300
,,,,,,,,5481,68681
,,,,,,,,5482,73943
,,,,,,,,5483,79561
,,,,,,,,5484,85008
,,,,,,,,5485,90007
,,,,,,,,5486,94249
,,,,,,,,5487,97134
,,,,,,,,5488,99095
,,,,,,,,5489,99595
,,,,,,,,5490,98223
,,,,,,,,5491,94837
,,,,,,,,5492,90522
,,,,,,,,5493,88174
,,,,,,,,5494,84729
,,,,,,,,5495,79489
,,,,,,,,5496,73518
,,,,,,,,5497,68381
,,,,,,,,5498,64466
,,,,,,,,5499,61493
,,,,,,,,5500,59366
,,,,,,,,5501,58121
,,,,,,,,5502,57985
,,,,,,,,5503,58613
,,,,,,,,5504,59017
,,,,,,,,5505,62595
,,,,,,,,5506,67535
,,,,,,,,5507,72425
,,,,,,,,5508,76529
,,,,,,,,5509,79748
,,,,,,,,5510,81814
,,,,,,,,5511,81972
,,,,,,,,5512,80992
,,,,,,,,5513,79403
,,,,,,,,5514,77713
,,,,,,,,5515,75014
,,,,,,,,5516,72457
,,,,,,,,5517,71456
,,,,,,,,5518,69497
,,,,,,,,5519,65919
,,,,,,,,5520,61741
,,,,,,,,5521,57861
,,,,,,,,5522,55105
,,,,,,,,5523,52993
,,,,,,,,5524,51457
,,,,,,,,5525,50731
,,,,,,,,5526,50567
,,,,,,,,5527,51002
,,,,,,,,5528,51202
,,,,,,,,5529,53943
,,,,,,,,5530,57671
,,,,,,,,5531,61263
,,,,,,,,5532,65068
,,,,,,,,5533,69204
,,,,,,,,5534,73361
,,,,,,,,5535,77072
,,,,,,,,5536,80119
,,,,,,,,5537,82271
,,,,,,,,5538,82792
,,,,,,,,5539,81008
,,,,,,,,5540,78041
,,,,,,,,5541,76519
,,,,,,,,5542,73494
,,,,,,,,5543,68331
,,,,,,,,5544,62239
,,,,,,,,5545,57805
,,,,,,,,5546,54539
,,,,,,,,5547,52554
,,,,,,,,5548,51529
,,,,,,,,5549,51650
,,,,,,,,5550,53624
,,,,,,,,5551,57201
,,,,,,,,5552,58537
,,,,,,,,5553,62018
,,,,,,,,5554,66870
,,,,,,,,5555,72334
,,,,,,,,5556,77767
,,,,,,,,5557,82651
,,,,,,,,5558,87162
,,,,,,,,5559,90644
,,,,,,,,5560,93077
,,,,,,,,5561,94100
,,,,,,,,5562,93307
,,,,,,,,5563,90501
,,,,,,,,5564,86221
,,,,,,,,5565,83759
,,,,,,,,5566,79548
,,,,,,,,5567,73070
,,,,,,,,5568,66372
,,,,,,,,5569,61002
,,,,,,,,5570,57407
,,,,,,,,5571,55025
,,,,,,,,5572,53429
,,,,,,,,5573,53285
,,,,,,,,5574,55086
,,,,,,,,5575,58562
,,,,,,,,5576,59755
,,,,,,,,5577,61827
,,,,,,,,5578,64964
,,,,,,,,5579,68995
,,,,,,,,5580,72827
,,,,,,,,5581,76062
,,,,,,,,5582,78940
,,,,,,,,5583,80928
,,,,,,,,5584,81818
,,,,,,,,5585,81922
,,,,,,,,5586,80894
,,,,,,,,5587,78685
,,,,,,,,5588,75826
,,,,,,,,5589,75286
,,,,,,,,5590,72593
,,,,,,,,5591,67492
,,,,,,,,5592,61625
,,,,,,,,5593,57090
,,,,,,,,5594,54135
,,,,,,,,5595,52179
,,,,,,,,5596,51096
,,,,,,,,5597,51148
,,,,,,,,5598,53330
,,,,,,,,5599,56991
,,,,,,,,5600,58288
,,,,,,,,5601,60842
,,,,,,,,5602,64759
,,,,,,,,5603,69677
,,,,,,,,5604,74810
,,,,,,,,5605,79086
,,,,,,,,5606,83362
,,,,,,,,5607,86770
,,,,,,,,5608,89174
,,,,,,,,5609,90317
,,,,,,,,5610,89155
,,,,,,,,5611,86483
,,,,,,,,5612,82486
,,,,,,,,5613,80748
,,,,,,,,5614,77071
,,,,,,,,5615,70861
,,,,,,,,5616,64560
,,,,,,,,5617,59590
,,,,,,,,5618,56413
,,,,,,,,5619,54378
,,,,,,,,5620,53228
,,,,,,,,5621,53467
,,,,,,,,5622,55488
,,,,,,,,5623,59315
,,,,,,,,5624,60196
,,,,,,,,5625,62998
,,,,,,,,5626,67869
,,,,,,,,5627,73015
,,,,,,,,5628,77858
,,,,,,,,5629,82279
,,,,,,,,5630,86602
,,,,,,,,5631,89497
,,,,,,,,5632,91589
,,,,,,,,5633,92437
,,,,,,,,5634,91426
,,,,,,,,5635,88337
,,,,,,,,5636,84433
,,,,,,,,5637,82902
,,,,,,,,5638,79421
,,,,,,,,5639,73768
,,,,,,,,5640,67737
,,,,,,,,5641,62845
,,,,,,,,5642,59416
,,,,,,,,5643,56795
,,,,,,,,5644,55352
,,,,,,,,5645,55138
,,,,,,,,5646,57246
,,,,,,,,5647,60797
,,,,,,,,5648,62144
,,,,,,,,5649,64687
,,,,,,,,5650,68658
,,,,,,,,5651,73528
,,,,,,,,5652,78526
,,,,,,,,5653,83058
,,,,,,,,5654,86613
,,,,,,,,5655,89125
,,,,,,,,5656,91035
,,,,,,,,5657,92026
,,,,,,,,5658,91220
,,,,,,,,5659,87906
,,,,,,,,5660,83990
,,,,,,,,5661,82621
,,,,,,,,5662,79683
,,,,,,,,5663,75029
,,,,,,,,5664,69754
,,,,,,,,5665,64871
,,,,,,,,5666,61610
,,,,,,,,5667,59193
,,,,,,,,5668,57545
,,,,,,,,5669,56642
,,,,,,,,5670,57155
,,,,,,,,5671,58406
,,,,,,,,5672,59150
,,,,,,,,5673,62380
,,,,,,,,5674,66992
,,,,,,,,5675,72183
,,,,,,,,5676,76734
,,,,,,,,5677,80564
,,,,,,,,5678,83499
,,,,,,,,5679,85458
,,,,,,,,5680,86860
,,,,,,,,5681,86798
,,,,,,,,5682,85608
,,,,,,,,5683,83174
,,,,,,,,5684,80178
,,,,,,,,5685,79645
,,,,,,,,5686,77078
,,,,,,,,5687,73195
,,,,,,,,5688,68496
,,,,,,,,5689,63874
,,,,,,,,5690,60648
,,,,,,,,5691,58181
,,,,,,,,5692,56434
,,,,,,,,5693,55202
,,,,,,,,5694,55146
,,,,,,,,5695,55726
,,,,,,,,5696,55770
,,,,,,,,5697,59277
,,,,,,,,5698,64422
,,,,,,,,5699,69890
,,,,,,,,5700,75073
,,,,,,,,5701,79056
,,,,,,,,5702,81914
,,,,,,,,5703,83818
,,,,,,,,5704,85352
,,,,,,,,5705,86145
,,,,,,,,5706,85749
,,,,,,,,5707,83559
,,,,,,,,5708,81004
,,,,,,,,5709,80599
,,,,,,,,5710,77123
,,,,,,,,5711,71267
,,,,,,,,5712,65181
,,,,,,,,5713,59819
,,,,,,,,5714,56481
,,,,,,,,5715,54506
,,,,,,,,5716,53428
,,,,,,,,5717,53548
,,,,,,,,5718,56130
,,,,,,,,5719,61844
,,,,,,,,5720,62493
,,,,,,,,5721,64857
,,,,,,,,5722,69911
,,,,,,,,5723,75540
,,,,,,,,5724,81054
,,,,,,,,5725,86024
,,,,,,,,5726,90616
,,,,,,,,5727,93815
,,,,,,,,5728,95746
,,,,,,,,5729,97034
,,,,,,,,5730,96423
,,,,,,,,5731,93592
,,,,,,,,5732,89831
,,,,,,,,5733,88294
,,,,,,,,5734,83666
,,,,,,,,5735,76618
,,,,,,,,5736,69508
,,,,,,,,5737,63932
,,,,,,,,5738,60253
,,,,,,,,5739,57944
,,,,,,,,5740,56631
,,,,,,,,5741,56541
,,,,,,,,5742,58935
,,,,,,,,5743,63722
,,,,,,,,5744,64601
,,,,,,,,5745,66603
,,,,,,,,5746,71104
,,,,,,,,5747,76789
,,,,,,,,5748,82425
,,,,,,,,5749,87051
,,,,,,,,5750,91051
,,,,,,,,5751,93963
,,,,,,,,5752,95567
,,,,,,,,5753,96013
,,,,,,,,5754,94778
,,,,,,,,5755,91941
,,,,,,,,5756,88582
,,,,,,,,5757,87387
,,,,,,,,5758,83087
,,,,,,,,5759,76384
,,,,,,,,5760,69268
,,,,,,,,5761,63794
,,,,,,,,5762,60029
,,,,,,,,5763,57538
,,,,,,,,5764,55993
,,,,,,,,5765,55817
,,,,,,,,5766,57780
,,,,,,,,5767,62228
,,,,,,,,5768,62846
,,,,,,,,5769,64565
,,,,,,,,5770,68777
,,,,,,,,5771,74094
,,,,,,,,5772,79069
,,,,,,,,5773,83601
,,,,,,,,5774,87752
,,,,,,,,5775,90945
,,,,,,,,5776,93344
,,,,,,,,5777,94956
,,,,,,,,5778,94058
,,,,,,,,5779,91144
,,,,,,,,5780,87632
,,,,,,,,5781,86273
,,,,,,,,5782,81696
,,,,,,,,5783,74845
,,,,,,,,5784,68050
,,,,,,,,5785,62499
,,,,,,,,5786,58733
,,,,,,,,5787,56244
,,,,,,,,5788,54748
,,,,,,,,5789,54631
,,,,,,,,5790,56789
,,,,,,,,5791,61186
,,,,,,,,5792,61996
,,,,,,,,5793,64268
,,,,,,,,5794,69138
,,,,,,,,5795,75124
,,,,,,,,5796,80522
,,,,,,,,5797,85484
,,,,,,,,5798,89891
,,,,,,,,5799,93238
,,,,,,,,5800,95553
,,,,,,,,5801,96881
,,,,,,,,5802,96235
,,,,,,,,5803,93339
,,,,,,,,5804,89842
,,,,,,,,5805,88460
,,,,,,,,5806,83989
,,,,,,,,5807,77383
,,,,,,,,5808,71194
,,,,,,,,5809,65698
,,,,,,,,5810,62240
,,,,,,,,5811,59918
,,,,,,,,5812,58428
,,,,,,,,5813,58349
,,,,,,,,5814,60652
,,,,,,,,5815,65233
,,,,,,,,5816,66397
,,,,,,,,5817,68146
,,,,,,,,5818,72253
,,,,,,,,5819,77001
,,,,,,,,5820,81515
,,,,,,,,5821,86157
,,,,,,,,5822,91016
,,,,,,,,5823,94792
,,,,,,,,5824,97188
,,,,,,,,5825,98173
,,,,,,,,5826,97208
,,,,,,,,5827,93790
,,,,,,,,5828,89350
,,,,,,,,5829,87010
,,,,,,,,5830,82927
,,,,,,,,5831,77720
,,,,,,,,5832,72575
,,,,,,,,5833,67761
,,,,,,,,5834,64357
,,,,,,,,5835,61564
,,,,,,,,5836,59685
,,,,,,,,5837,58498
,,,,,,,,5838,58364
,,,,,,,,5839,59017
,,,,,,,,5840,59262
,,,,,,,,5841,62938
,,,,,,,,5842,68978
,,,,,,,,5843,75270
,,,,,,,,5844,80702
,,,,,,,,5845,84538
,,,,,,,,5846,86246
,,,,,,,,5847,87617
,,,,,,,,5848,88378
,,,,,,,,5849,88580
,,,,,,,,5850,88023
,,,,,,,,5851,85994
,,,,,,,,5852,82667
,,,,,,,,5853,81483
,,,,,,,,5854,77967
,,,,,,,,5855,73358
,,,,,,,,5856,68249
,,,,,,,,5857,64023
,,,,,,,,5858,60755
,,,,,,,,5859,58366
,,,,,,,,5860,56489
,,,,,,,,5861,55310
,,,,,,,,5862,54937
,,,,,,,,5863,55237
,,,,,,,,5864,55365
,,,,,,,,5865,59329
,,,,,,,,5866,65539
,,,,,,,,5867,71713
,,,,,,,,5868,77231
,,,,,,,,5869,82553
,,,,,,,,5870,87025
,,,,,,,,5871,90626
,,,,,,,,5872,92982
,,,,,,,,5873,94287
,,,,,,,,5874,94155
,,,,,,,,5875,91896
,,,,,,,,5876,87932
,,,,,,,,5877,85831
,,,,,,,,5878,81861
,,,,,,,,5879,76615
,,,,,,,,5880,71289
,,,,,,,,5881,66270
,,,,,,,,5882,62419
,,,,,,,,5883,59561
,,,,,,,,5884,57643
,,,,,,,,5885,56591
,,,,,,,,5886,56708
,,,,,,,,5887,57855
,,,,,,,,5888,57466
,,,,,,,,5889,61021
,,,,,,,,5890,68004
,,,,,,,,5891,75223
,,,,,,,,5892,81690
,,,,,,,,5893,87273
,,,,,,,,5894,92086
,,,,,,,,5895,95777
,,,,,,,,5896,98355
,,,,,,,,5897,99641
,,,,,,,,5898,99612
,,,,,,,,5899,97127
,,,,,,,,5900,93449
,,,,,,,,5901,91469
,,,,,,,,5902,86354
,,,,,,,,5903,79382
,,,,,,,,5904,72212
,,,,,,,,5905,66476
,,,,,,,,5906,62762
,,,,,,,,5907,60231
,,,,,,,,5908,58786
,,,,,,,,5909,58743
,,,,,,,,5910,60954
,,,,,,,,5911,65727
,,,,,,,,5912,66767
,,,,,,,,5913,69200
,,,,,,,,5914,74245
,,,,,,,,5915,80297
,,,,,,,,5916,86198
,,,,,,,,5917,92000
,,,,,,,,5918,97588
,,,,,,,,5919,101644
,,,,,,,,5920,104164
,,,,,,,,5921,105065
,,,,,,,,5922,104285
,,,,,,,,5923,101412
,,,,,,,,5924,97580
,,,,,,,,5925,95542
,,,,,,,,5926,89379
,,,,,,,,5927,81697
,,,,,,,,5928,74224
,,,,,,,,5929,68341
,,,,,,,,5930,64481
,,,,,,,,5931,61697
,,,,,,,,5932,59892
,,,,,,,,5933,59588
,,,,,,,,5934,61735
,,,,,,,,5935,66540
,,,,,,,,5936,67017
,,,,,,,,5937,69256
,,,,,,,,5938,74064
,,,,,,,,5939,80031
,,,,,,,,5940,85853
,,,,,,,,5941,91354
,,,,,,,,5942,97024
,,,,,,,,5943,101288
,,,,,,,,5944,103847
,,,,,,,,5945,104863
,,,,,,,,5946,104146
,,,,,,,,5947,101624
,,,,,,,,5948,97361
,,,,,,,,5949,94788
,,,,,,,,5950,89219
,,,,,,,,5951,81800
,,,,,,,,5952,74299
,,,,,,,,5953,68202
,,,,,,,,5954,64029
,,,,,,,,5955,61248
,,,,,,,,5956,59596
,,,,,,,,5957,59196
,,,,,,,,5958,61152
,,,,,,,,5959,65805
,,,,,,,,5960,66451
,,,,,,,,5961,68788
,,,,,,,,5962,73844
,,,,,,,,5963,79788
,,,,,,,,5964,85732
,,,,,,,,5965,91480
,,,,,,,,5966,96916
,,,,,,,,5967,100978
,,,,,,,,5968,103440
,,,,,,,,5969,104374
,,,,,,,,5970,103684
,,,,,,,,5971,101013
,,,,,,,,5972,97096
,,,,,,,,5973,94756
,,,,,,,,5974,89054
,,,,,,,,5975,81793
,,,,,,,,5976,74474
,,,,,,,,5977,68455
,,,,,,,,5978,64577
,,,,,,,,5979,61826
,,,,,,,,5980,60069
,,,,,,,,5981,59491
,,,,,,,,5982,61428
,,,,,,,,5983,65767
,,,,,,,,5984,66596
,,,,,,,,5985,68879
,,,,,,,,5986,74044
,,,,,,,,5987,80651
,,,,,,,,5988,86871
,,,,,,,,5989,92713
,,,,,,,,5990,98075
,,,,,,,,5991,101719
,,,,,,,,5992,103720
,,,,,,,,5993,104330
,,,,,,,,5994,103235
,,,,,,,,5995,99891
,,,,,,,,5996,95005
,,,,,,,,5997,92012
,,,,,,,,5998,86831
,,,,,,,,5999,80859
,,,,,,,,6000,74371
,,,,,,,,6001,68377
,,,,,,,,6002,64054
,,,,,,,,6003,60591
,,,,,,,,6004,58069
,,,,,,,,6005,56384
