Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State,,Net+Recirc-Gross,Recirc-heating-fixed-var-magnet
1.98E-05,4073.487801,6184.807426,2111.319626,21.92418151,378.2443864,1290.098698,15481.19057,15462.01857,0.263932007,23111.25336,0.239744327,20705.10914,37.82443864,,,
1.98E-05,4701.722844,6979.709945,2277.987101,21.91407391,379.3165441,1455.704123,17468.45647,17449.27486,0.220524118,23703.14221,0.257057921,21198.73583,37.93165441,,,
1.98E-05,6414.644461,9154.69151,2740.047049,21.81506409,388.3466852,1908.83294,22906.00444,22886.72878,0.205910091,25004.8992,0.252738866,21975.44766,38.83466852,,,
1.99E-05,7434.698084,10463.03358,3028.3355,21.53667695,404.3203283,2181.426135,26177.12409,26157.58396,0.206597296,26078.22682,0.236333947,22642.6223,40.43203283,,,
2.00E-05,7607.065253,10685.33002,3078.26477,21.37831176,408.0836864,2227.750412,26733.01564,26713.32506,0.209575523,26305.04485,0.218637669,22920.28561,40.80836864,,,
2.00E-05,7646.659723,10736.43661,3089.776887,21.31573013,409.0062289,2238.402568,26860.84156,26841.09152,0.217883017,25667.39432,0.199620839,22763.5937,40.90062289,,,
2.00E-05,7667.383204,10763.01268,3095.629479,21.26840098,409.3657243,2243.942994,26927.3267,26907.53171,0.237451747,24116.35446,0.17745361,22151.31357,40.93657243,,,
2.01E-05,7619.512359,10701.20075,3081.688394,21.56626916,408.0278319,2231.041933,26772.5139,26753.00188,0.273721077,21562.71872,0.150796047,21029.04118,40.80278319,,,
2.00E-05,6922.543744,9805.51637,2882.972626,21.97833834,395.5334557,2044.408472,24532.91148,24513.79092,0.318700588,18071.98858,0.12687242,19378.4757,39.55334557,,,
2.00E-05,3673.221685,5662.692543,1989.470857,22.2008368,364.9147552,1181.302905,14175.64054,14156.73136,0.318790672,14162.4072,0.141552945,17338.61507,36.49147552,,,
1.99E-05,934.9992204,2206.589983,1271.590762,22.43936191,366.8360969,461.2629436,5535.157537,5516.474957,0.278468509,11326.57173,0.188873285,15730.50356,36.68360969,,,
1.99E-05,114.0969727,1171.98086,1057.883887,22.65426478,368.4748128,245.7024493,2948.430572,2929.952149,0.230037191,9904.647315,0.244021893,14830.4066,36.84748128,,,
2.08E-05,0.000186248,1031.906913,1031.906727,22.7317703,371.6083439,216.5142531,2598.172076,2579.767284,0.181869157,9516.616397,0.299146374,14474.94965,37.16083439,,,
2.09E-05,0.000184662,1030.582283,1030.582099,22.77078366,370.5237551,216.2352,2594.823438,2576.455708,0.130626624,9954.920527,0.354766086,14578.30061,37.05237551,,,
1.99E-05,1521.317665,2951.096009,1429.778344,22.57585875,369.7926279,616.3574978,7396.292932,7377.740024,0.10301194,11362.63115,0.390896832,15180.79863,36.97926279,,,
1.99E-05,4028.688869,6126.101277,2097.412408,22.47052143,376.0645238,1277.825003,15333.90617,15315.25319,0.114137356,13735.80244,0.394866803,16189.25139,37.60645238,,,
2.00E-05,6499.379957,9263.686792,2764.306836,22.13872082,389.6010967,1931.514658,23178.18517,23159.21698,0.160960991,16452.52729,0.367622816,17308.36511,38.96010967,,,
1.99E-05,7449.504285,10481.96991,3032.465622,21.25528939,404.7644956,2185.393477,26224.73222,26204.92477,0.215328824,18415.41373,0.329898428,18096.8705,40.47644956,,,
2.01E-05,7452.591761,10486.07043,3033.478671,21.82638844,404.3973814,2186.202541,26234.44099,26215.17608,0.265233698,19066.11314,0.29288937,18260.69953,40.43973814,,,
1.99E-05,6666.788169,9480.048077,2813.259908,22.13339,393.4838279,1976.59033,23719.09345,23700.12019,0.301879551,18455.19055,0.265662019,17852.85793,39.34838279,,,
1.99E-05,6040.75181,8684.455781,2643.703971,22.22723834,389.5898011,1810.834572,21730.02355,21711.13945,0.33437536,17062.18182,0.243967099,17055.77092,38.95898011,,,
1.99E-05,4407.332149,6608.887425,2201.555276,22.3445955,379.742941,1378.41538,16540.99117,16522.21856,0.343745354,15194.8156,0.241432188,15994.83504,37.9742941,,,
1.99E-05,2757.343083,4516.769045,1759.425961,22.36211252,373.4553177,942.5561712,11310.67858,11291.92261,0.328389803,13515.96913,0.258393182,14964.98875,37.34553177,,,
1.99E-05,2873.846737,4666.924082,1793.077344,22.37400045,375.8134671,973.8375169,11686.05488,11667.3102,0.323339295,12411.18603,0.27000109,14187.02259,37.58134671,,,
1.99E-05,1676.107604,3150.480687,1474.373083,22.4577666,372.9576518,657.9053047,7894.866815,7876.201719,0.29786293,11553.88779,0.296261862,13552.8494,37.29576518,,,
2.12E-05,0.000189413,1031.719076,1031.718887,22.80198583,371.3949796,216.4695616,2597.635779,2579.297691,0.238352917,11145.13247,0.345360627,13176.15017,37.13949796,,,
1.99E-05,458.8381957,1609.601687,1150.763491,22.61072134,370.2235442,336.8768658,4042.524006,4024.004217,0.186204856,11532.6353,0.388003787,13230.15386,37.02235442,,,
1.99E-05,2606.310579,4325.226682,1718.916104,22.27449103,372.9307876,902.658465,10831.90591,10813.06671,0.173046132,12721.79871,0.401152466,13664.83848,37.29307876,,,
1.99E-05,5258.042788,7688.251912,2430.209124,22.09436767,383.7596958,1603.302701,19239.6401,19220.62978,0.207074246,14351.82331,0.37796583,14243.99187,38.37596958,,,
1.99E-05,7101.877488,10037.06023,2935.18274,21.88638196,399.5899621,2092.654036,25111.85848,25092.65057,0.273496348,15571.07223,0.329175725,14599.84606,39.95899621,,,
1.99E-05,7319.615066,10315.13619,2995.521126,21.82545999,402.0519772,2150.591329,25807.10627,25787.84048,0.344507558,15607.09836,0.2764605,14449.41172,40.20519772,,,
2.00E-05,6613.08909,9409.255949,2796.166859,22.0825495,391.185949,1961.846001,23542.16142,23523.13987,0.408223776,14389.91024,0.231079166,13764.58173,39.1185949,,,
1.99E-05,4329.452907,6509.022327,2179.56942,22.23927017,378.6592924,1357.618497,16291.42849,16272.55582,0.435769072,12334.55997,0.214349808,12687.02502,37.86592924,,,
1.99E-05,1709.352888,3189.394291,1480.041403,22.32022802,370.6456241,666.0231906,7992.281484,7973.485726,0.419349597,10350.30465,0.23100189,11580.03559,37.06456241,,,
2.08E-05,0.00018734,1031.310795,1031.310607,22.62228213,371.2372357,216.3987295,2596.785793,2578.276987,0.374702615,9009.30623,0.268806976,10742.03435,37.12372357,,,
2.08E-05,0.000190923,1033.64258,1033.642389,22.66319229,373.0455574,216.8812792,2602.576391,2584.106449,0.334914748,8317.194905,0.30429916,10249.50139,37.30455574,,,
2.09E-05,0.000195755,1033.846926,1033.84673,22.73331204,373.1427578,216.9183,2603.020642,2584.617314,0.297253189,8012.261784,0.338678795,10010.24304,37.31427578,,,
2.09E-05,0.000189749,1031.556835,1031.556645,22.75983603,371.3053509,216.4390982,2597.270217,2578.892087,0.259661543,7996.504183,0.372950897,9981.324019,37.13053509,,,
2.09E-05,0.000194638,1030.754452,1030.754258,22.85477659,370.5827022,216.2644191,2595.174068,2576.886131,0.22027888,8251.696868,0.408024475,10151.90889,37.05827022,,,
2.09E-05,0.000188441,1025.634916,1025.634728,22.81888883,366.5627882,215.2006906,2582.40932,2564.08729,0.176852686,8819.764383,0.444945901,10537.26998,36.65627882,,,
2.00E-05,1299.205063,2653.890449,1354.685386,22.29434127,356.8767003,554.4619843,6653.546473,6634.726123,0.154673093,9839.168113,0.466007495,11191.34657,35.68767003,,,
1.98E-05,3238.436453,5115.371746,1876.935292,21.62297817,366.9364218,1067.323532,12807.88751,12788.42936,0.165390595,11268.32727,0.462545998,12062.09495,36.69364218,,,
2.00E-05,4090.260602,6193.947793,2103.687191,21.93136893,368.701091,1292.002371,15504.03466,15484.86948,0.184665661,12735.29163,0.450582971,12926.55513,36.8701091,,,
1.99E-05,4909.171687,7238.562501,2329.390814,21.95185732,376.7578701,1509.628726,18115.55196,18096.40625,0.212528984,14113.20941,0.430302209,13745.98534,37.67578701,,,
1.99E-05,4873.178981,7198.437154,2325.258173,22.0226713,380.9194658,1501.263676,18015.17132,17996.09289,0.232295626,15175.77682,0.413635417,14424.24788,38.09194658,,,
1.98E-05,4690.833054,6967.819443,2276.986389,21.93432847,380.7743674,1453.225333,17438.71097,17419.54861,0.242555785,15964.77,0.402196161,14974.08005,38.07743674,,,
1.98E-05,5232.00854,7658.382871,2426.374331,21.91325982,386.3143868,1597.094324,19165.13955,19145.95718,0.26058639,16575.07444,0.384812911,15419.85273,38.63143868,,,
1.98E-05,4022.307887,6122.625783,2100.317897,22.02098459,380.1080217,1277.136531,15325.6445,15306.56446,0.250399125,16788.66057,0.386434805,15675.08774,38.01080217,,,
1.98E-05,4286.51241,6458.033041,2171.520631,21.9190861,381.5281037,1347.021082,16164.25944,16145.0826,0.243282115,17186.28631,0.38549963,15962.77233,38.15281037,,,
1.98E-05,4798.190486,7105.586679,2307.396194,21.74344349,382.6584495,1481.941941,17783.3104,17763.9667,0.243708763,17721.80402,0.37838948,16251.40172,38.26584495,,,
1.98E-05,4942.311965,7284.83826,2342.526295,21.7360585,380.4512869,1519.28659,18231.44637,18212.09565,0.243602731,18246.45146,0.370142212,16454.54132,38.04512869,,,
1.97E-05,6081.996057,8732.804127,2650.80807,21.64321162,387.1591237,1820.953375,21851.44924,21832.01032,0.264631188,18830.78429,0.345569866,16557.24447,38.71591237,,,
1.97E-05,6343.481687,9063.814576,2720.332889,21.6588818,387.7090302,1889.912617,22678.96048,22659.53644,0.290648826,18941.65067,0.316252723,16362.47132,38.77090302,,,
1.97E-05,6439.889735,9185.894024,2746.004289,21.66223301,387.9441361,1915.34556,22984.15591,22964.73506,0.322034867,18475.72704,0.283075287,15835.95199,38.79441361,,,
1.98E-05,6509.11044,9274.435231,2765.32479,21.78799408,388.7027552,1933.781681,23205.38946,23186.08808,0.362509961,17391.41788,0.244904116,14981.26654,38.87027552,,,
1.99E-05,6338.343139,9056.572025,2718.228886,22.00788594,386.7925165,1888.376123,22660.52255,22641.43006,0.411128712,15676.79229,0.20383581,13812.20089,38.67925165,,,
1.99E-05,5136.142623,7524.460515,2388.317892,22.05944015,376.02382,1569.182272,18830.19479,18811.15129,0.448476801,13465.29104,0.173923625,12385.50144,37.602382,,,
1.99E-05,2918.642306,4720.865034,1802.222729,22.17487136,373.9045221,985.0909753,11821.09643,11802.16259,0.452753212,11206.43676,0.169655699,10901.55563,37.39045221,,,
1.99E-05,859.6517755,2116.326872,1256.675096,22.33585764,370.8205483,442.4663304,5309.598089,5290.81718,0.423939893,9447.80595,0.189738845,9636.587759,37.08205483,,,
2.08E-05,0.000189678,1036.013056,1036.012866,22.57072288,375.0073349,217.3824487,2608.590428,2590.03264,0.384054776,8337.132098,0.218046829,8707.652663,37.50073349,,,
2.10E-05,0.000195131,1036.331076,1036.330881,22.62198461,375.2118919,217.4446446,2609.336779,2590.827691,0.348732315,7682.554286,0.243307251,8051.789961,37.52118919,,,
2.10E-05,0.000196068,1034.116843,1034.116647,22.66225703,373.4218717,216.9801579,2603.762937,2585.292107,0.316059372,7296.447202,0.266396505,7578.430015,37.34218717,,,
2.11E-05,0.000182106,1029.976205,1029.976023,22.70160098,370.1076513,216.1144107,2593.373966,2574.940512,0.284715334,7095.210025,0.287956561,7238.569519,37.01076513,,,
1.99E-05,2395.537734,4056.516536,1660.978801,22.38817735,370.8700573,846.6682068,10160.02255,10141.29134,0.306384146,7047.341692,0.273341131,7011.072978,37.08700573,,,
2.00E-05,2734.953613,4473.791292,1738.837679,22.21065074,361.9602014,933.6144671,11203.37809,11184.47823,0.336292884,6907.128326,0.252717829,6760.00959,36.19602014,,,
1.98E-05,2845.729409,4618.905346,1773.175937,21.77092094,366.4712949,963.8813615,11566.58096,11547.26337,0.370541133,6646.994354,0.229066667,6470.84892,36.64712949,,,
2.00E-05,2428.566205,4088.356207,1659.790003,22.1033079,363.3103136,853.3240212,10239.89235,10220.89052,0.398342842,6246.228357,0.209935834,6118.08212,36.33103136,,,
1.99E-05,1705.024584,3176.135165,1471.110581,22.17505644,364.6107977,663.2723666,7959.271583,7940.337912,0.413559074,5773.307649,0.199657355,5744.734335,36.46107977,,,
1.98E-05,1225.504336,2578.854075,1353.349739,22.27279731,371.1934634,538.8311181,6465.976004,6447.135187,0.421679292,5299.240078,0.194650515,5387.233454,37.11934634,,,
2.00E-05,163.6870131,1239.20409,1075.517077,22.54819299,372.2008431,259.7156807,3116.589415,3098.010225,0.409597264,4851.612676,0.203656329,5056.926126,37.22008431,,,
2.67E-05,4.22E-05,1036.565191,1036.565149,22.66315237,375.3594774,217.4901595,2609.882958,2591.412979,0.396507296,4489.693904,0.21375431,4785.531039,37.53594774,,,
2.82E-05,2.82E-05,1037.648839,1037.648811,22.75908122,376.1290448,217.708325,2612.500945,2594.122098,0.385472843,4197.078145,0.222821161,4565.988208,37.61290448,,,
2.86E-05,2.77E-05,1037.455804,1037.455776,22.83243494,375.908679,217.6623021,2611.94867,2593.639509,0.376123488,3954.495657,0.231078281,4390.976433,37.5908679,,,
2.86E-05,2.77E-05,1037.348931,1037.348904,22.88128464,375.7790892,217.6361698,2611.635082,2593.372328,0.368195283,3750.062554,0.238699706,4253.699897,37.57790892,,,
2.86E-05,2.78E-05,1037.227993,1037.227965,22.87119844,375.6926342,217.6117728,2611.342319,2593.069983,0.361480766,3575.448057,0.245831492,4147.912507,37.56926342,,,
2.86E-05,2.78E-05,1037.234411,1037.234383,22.88379948,375.6861116,217.6121123,2611.346392,2593.086028,0.35581605,3424.669279,0.252596498,4068.892567,37.56861116,,,
2.85E-05,2.81E-05,1037.420368,1037.420339,22.84396672,375.8700061,217.6540067,2611.849125,2593.550919,0.351064461,3294.019424,0.259101772,4013.434905,37.58700061,,,
2.82E-05,2.84E-05,1037.624215,1037.624187,22.83008469,376.0441683,217.6975739,2612.371932,2594.060538,0.347105751,3180.660733,0.265444396,3978.91415,37.60441683,,,
2.72E-05,2.92E-05,1038.333885,1038.333856,22.87623895,376.5634891,217.8417678,2614.10226,2595.834713,0.343839416,3082.94487,0.271709705,3963.986793,37.65634891,,,
2.72E-05,2.85E-05,1037.190872,1037.190844,23.04143607,375.5064857,217.5905622,2611.087791,2592.977181,0.341138512,2998.71726,0.277999171,3966.17708,37.55064857,,,
2.69E-05,2.88E-05,1036.905938,1036.905909,22.96413259,375.3520957,217.5373207,2610.448892,2592.264844,0.338922315,2928.459437,0.284378494,3984.898129,37.53520957,,,
2.66E-05,2.86E-05,1036.741546,1036.741517,22.99266809,375.195676,217.5008134,2610.010805,2591.853865,0.337099698,2871.491278,0.29092003,4019.409471,37.5195676,,,
2.64E-05,2.84E-05,1036.301488,1036.301459,22.9837982,374.8554643,217.4098368,2608.919085,2590.753719,0.335566887,2828.774714,0.29770184,4070.085653,37.48554643,,,
2.66E-05,2.81E-05,1035.880243,1035.880215,22.95651891,374.5470991,217.3242372,2607.891889,2589.700608,0.33425359,2796.218956,0.304803568,4137.985911,37.45470991,,,
2.69E-05,2.82E-05,1035.76474,1035.764712,22.99084949,374.4240461,217.2974562,2607.570517,2589.41185,0.333104538,2772.307125,0.312307247,4224.266579,37.44240461,,,
2.71E-05,2.82E-05,1034.565242,1034.565214,22.99750924,373.4683108,217.0470336,2604.565445,2586.413105,0.332033266,2758.131293,0.320319162,4330.762912,37.34683108,,,
2.72E-05,2.83E-05,1033.283479,1033.283451,23.04219154,372.4124367,216.7764624,2601.318589,2583.208697,0.330957072,2755.592355,0.328947135,4460.24787,37.24124367,,,
2.68E-05,2.73E-05,1028.563333,1028.563306,22.88564646,368.8198075,215.8054923,2589.666944,2571.408334,0.329710042,2768.479753,0.338359119,4617.514501,36.88198075,,,
2.65E-05,2.89E-05,1016.264466,1016.264437,22.67732681,359.2750293,213.2597213,2559.117679,2540.661166,0.328011493,2802.786139,0.348811111,4811.03875,35.92750293,,,
2.78E-05,2.96E-05,1022.401461,1022.401432,21.89589876,364.8530484,214.6001244,2575.202523,2556.003653,0.325976095,2867.255941,0.360305448,5051.700808,36.48530484,,,
2.69E-05,3.11E-05,1019.957927,1019.957896,22.53886137,362.3265206,214.0401538,2568.482873,2549.894817,0.323193409,2967.875653,0.373123102,5330.094834,36.23265206,,,
2.65E-05,3.19E-05,1024.839219,1024.839187,22.66673531,366.0731256,215.0469658,2580.564622,2562.098046,0.319354228,3131.710603,0.387499603,5678.036173,36.60731256,,,
2.00E-05,77.01128976,1129.745453,1052.734163,22.51309332,372.254124,236.9145859,2842.976168,2824.363632,0.315528456,3392.199573,0.402710655,6120.254792,37.2254124,,,
2.12E-05,0.000196778,1035.532858,1035.532661,22.57134037,374.6266023,217.2823586,2607.389346,2588.832145,0.307234505,3798.406968,0.421649109,6687.750692,37.46266023,,,
1.99E-05,378.1736139,1513.605681,1135.432067,22.36625471,375.1163929,316.8970595,3802.766235,3784.014202,0.302683331,4456.194508,0.438519023,7437.453029,37.51163929,,,
1.98E-05,1529.54415,2968.271676,1438.727526,22.14435848,375.5608871,619.9699206,7439.642023,7420.679189,0.316289456,5485.035459,0.443090565,8424.59805,37.55608871,,,
1.98E-05,1506.742502,2936.54216,1429.799658,22.22810409,373.1662165,613.3529777,7360.238676,7341.355401,0.319466654,6903.587367,0.453682065,9642.21742,37.31662165,,,
1.99E-05,2652.895323,4386.678972,1733.783649,22.1634659,375.0980136,915.4698097,10985.64211,10966.69743,0.333141597,9021.135242,0.454790798,11224.52268,37.50980136,,,
1.99E-05,3889.464442,5953.436378,2063.971935,22.07531291,378.9598117,1241.884451,14902.61937,14883.59094,0.353518823,11975.41192,0.446888475,13200.03415,37.89598117,,,
1.98E-05,5997.221369,8630.344205,2633.122837,22.00662894,390.4850518,1799.578796,21594.95419,21575.86051,0.393569063,15841.97764,0.41887378,15559.08219,39.04850518,,,
1.98E-05,7465.518937,10504.76019,3039.241254,21.75530469,406.3317226,2190.101867,26281.23291,26261.90048,0.437665397,19947.05536,0.380569262,18028.37995,40.63317226,,,
1.98E-05,7682.121467,10782.34524,3100.223777,21.55147316,409.6717443,2247.9482,26975.38919,26955.86311,0.462965351,23341.00498,0.349597685,20302.44592,40.96717443,,,
1.99E-05,7723.808326,10835.64228,3111.833956,21.50874355,410.2177255,2259.055127,27108.67237,27089.10571,0.471652402,25860.47341,0.327241757,22292.00325,41.02177255,,,
2.00E-05,7733.587972,10848.11721,3114.529236,21.54842365,410.2775247,2261.650928,27139.82199,27120.29302,0.467481422,27738.48912,0.312441624,23951.07738,41.02775247,,,
2.00E-05,7738.253851,10854.14167,3115.887818,21.57629335,410.3553476,2262.903817,27154.85667,27135.35417,0.452986547,29236.40911,0.303693844,25270.11443,41.03553476,,,
2.00E-05,7725.254139,10837.68218,3112.42804,21.77271195,410.1437601,2259.459208,27113.52134,27094.20545,0.429828944,30439.36551,0.299746372,26263.02355,41.01437601,,,
1.99E-05,7740.556523,10858.50872,3117.952199,21.78101756,411.3214091,2263.797412,27165.57981,27146.27181,0.400693331,31350.10186,0.298887014,26980.42786,41.13214091,,,
1.99E-05,7726.623138,10840.7044,3114.081264,21.82880004,411.1157064,2260.084398,27121.02362,27101.76101,0.367546274,31881.75967,0.300511349,27470.99266,41.11157064,,,
1.99E-05,7715.716873,10826.87044,3111.153568,21.83942587,411.0602999,2257.201482,27086.42862,27067.1761,0.333061001,32039.41118,0.303707884,27775.13414,41.10602999,,,
1.99E-05,7691.08155,10794.9147,3103.833152,21.84642008,410.3908867,2250.543486,27006.53263,26987.28675,0.299396018,31841.72393,0.307916111,27913.21119,41.03908867,,,
1.99E-05,7650.542147,10742.92225,3092.380102,21.94971783,409.6744733,2239.703551,26876.45337,26857.30562,0.268465382,31318.92543,0.312657918,27898.09352,40.96744733,,,
1.99E-05,7707.485594,10814.70201,3107.21642,21.70755633,409.7796699,2254.676834,27056.13283,27036.75503,0.244171565,30545.34826,0.315865336,27747.18316,40.97796699,,,
2.00E-05,7732.347936,10846.63281,3114.284873,21.49092842,410.3953544,2261.34623,27136.16561,27116.58202,0.227735383,29496.76531,0.317029079,27386.89842,41.03953544,,,
1.98E-05,7742.06649,10859.01865,3116.95216,21.1106275,410.8324529,2263.95672,27167.4915,27147.54662,0.220755315,28169.86939,0.315164854,26765.83719,41.08324529,,,
2.00E-05,7726.867321,10839.34936,3112.482041,21.36907066,410.2221174,2259.838493,27118.07276,27098.3734,0.225425428,26447.07352,0.308594132,25702.38586,41.02221174,,,
1.99E-05,7711.834838,10820.48245,3108.647614,21.47487696,410.2208654,2255.899512,27070.80497,27051.20613,0.244668702,24306.57287,0.295361852,24219.86025,41.02208654,,,
1.98E-05,7677.895847,10777.77448,3099.878636,21.62356909,410.2124565,2246.990251,26963.89379,26944.43621,0.281706089,21643.77155,0.273722833,22301.68533,41.02124565,,,
1.99E-05,5722.137672,8278.875446,2556.737774,22.10637821,387.2307655,1726.34827,20716.18753,20697.18862,0.297857,18396.07772,0.270189704,19954.96165,38.72307655,,,
1.99E-05,4178.569193,6319.829346,2141.260153,22.24053512,379.764049,1318.203209,15818.44483,15799.57336,0.299458885,15588.082,0.279314956,17784.51487,37.9764049,,,
1.99E-05,2995.018184,4819.418932,1824.400748,22.31231372,375.4239262,1005.612148,12067.35061,12048.54733,0.28947037,13501.78315,0.297410153,15966.02903,37.54239262,,,
1.99E-05,2406.618599,4074.565188,1667.946589,22.36548706,374.0986047,850.4301374,10205.16573,10186.41297,0.276188478,12112.65463,0.317478477,14528.96211,37.40986047,,,
1.99E-05,1488.196691,2911.394938,1423.198247,22.45376585,371.5960109,608.0961102,7297.156241,7278.487344,0.248821942,11227.71718,0.345835762,13406.84029,37.15960109,,,
1.99E-05,1285.511905,2654.354579,1368.842675,22.47209837,370.7736106,554.5446056,6654.537929,6635.886449,0.219706372,10836.34802,0.373516887,12618.54086,37.07736106,,,
1.99E-05,1521.208868,2950.562752,1429.353884,22.45916328,369.5867199,616.255641,7395.07065,7376.40688,0.195793974,10829.5456,0.395367681,12102.90674,36.95867199,,,
1.99E-05,2482.711914,4166.827348,1684.115434,22.40167666,371.0128494,869.6485481,10435.78675,10417.06837,0.191112541,11108.02781,0.401618065,11782.45562,37.10128494,,,
1.99E-05,3413.02601,5340.071309,1927.0453,22.36526894,369.5505129,1114.077158,13368.93124,13350.17827,0.204357852,11466.25335,0.393047792,11522.43353,36.95505129,,,
2.00E-05,4524.458416,6747.126669,2222.668254,22.33532293,372.0646261,1407.215945,16886.59809,16867.81667,0.24039403,11710.32241,0.366709064,11211.81976,37.20646261,,,
2.00E-05,5124.988522,7510.203605,2385.215083,22.30503823,375.6650444,1566.19264,18794.3192,18775.50901,0.290504619,11596.42029,0.3292912,10732.49912,37.56650444,,,
1.99E-05,4438.656141,6646.384984,2207.728843,22.44910423,378.0082848,1386.219094,16634.63579,16615.96246,0.329594431,11019.66945,0.29871139,10046.10001,37.80082848,,,
1.99E-05,4281.022363,6447.901137,2166.878775,22.52254869,378.4413709,1344.862495,16138.3564,16119.75284,0.371126911,10172.49915,0.266748343,9251.797301,37.84413709,,,
1.99E-05,3502.141048,5460.757792,1958.616744,22.55239439,375.8066388,1139.205351,13670.46968,13651.89448,0.402826315,9116.956366,0.242197867,8380.976924,37.58066388,,,
2.00E-05,2576.442279,4288.990667,1712.548388,22.67946152,373.7393286,895.077238,10740.93115,10722.47667,0.421801801,8014.999439,0.227200615,7509.716495,37.37393286,,,
1.99E-05,1366.516497,2757.628464,1391.111967,22.76076598,371.2617042,576.0371367,6912.448406,6894.071159,0.421176815,7001.829699,0.226235503,6704.511403,37.12617042,,,
2.10E-05,0.000188869,1030.593833,1030.593644,23.02646168,370.2974571,216.2173649,2594.609417,2576.484581,0.396149821,6188.994528,0.242162176,6026.071291,37.02974571,,,
2.00E-05,371.4813075,1500.587444,1129.106136,22.88172561,371.027931,314.1441197,3769.730944,3751.468609,0.383179264,5632.402417,0.250257499,5513.898901,37.1027931,,,
2.00E-05,382.5336709,1500.185898,1117.652227,22.78936742,359.7427233,314.067776,3768.814819,3750.464744,0.373202842,5201.433305,0.256454711,5104.027347,35.97427233,,,
2.02E-05,13.67317666,1035.611555,1021.938378,22.83695698,360.7713356,217.2777258,2607.333752,2589.028887,0.357564674,4853.191034,0.266502336,4772.132631,36.07713356,,,
2.00E-05,363.6120398,1484.959657,1121.347617,21.73375835,367.5822858,310.9792127,3731.752045,3712.399142,0.351620135,4585.27105,0.270138239,4515.121103,36.75822858,,,
2.02E-05,246.0162451,1330.283159,1084.266914,22.63493582,361.896006,278.6836121,3344.204682,3325.707897,0.344663247,4343.138928,0.274527806,4289.953492,36.1896006,,,
2.00E-05,245.7729455,1334.361803,1088.588858,22.81644816,365.2010901,279.5189596,3354.228857,3335.904508,0.339205979,4137.770149,0.278016889,4105.964887,36.52010901,,,
2.01E-05,31.5691793,1073.06579,1041.496611,22.95128199,372.4213312,225.0716376,2700.860731,2682.664475,0.330432298,3960.763067,0.28384309,3956.137853,37.24213312,,,
2.75E-05,2.90E-05,1034.129952,1034.129923,23.04197972,373.0827558,216.9528277,2603.434974,2585.32488,0.322008717,3813.058302,0.289573209,3838.010606,37.30827558,,,
2.86E-05,2.59E-05,1035.165593,1035.165567,23.01296424,373.9293597,217.1708832,2606.05164,2587.913982,0.314464078,3689.435264,0.294873424,3748.00309,37.39293597,,,
2.82E-05,2.81E-05,1036.53182,1036.531792,23.06284469,374.9650224,217.4515648,2609.419821,2591.32955,0.307659322,3586.536624,0.299865844,3685.055501,37.49650224,,,
2.83E-05,2.78E-05,1036.568018,1036.56799,23.04196068,375.0129102,217.4607594,2609.530157,2591.420045,0.301450174,3501.102623,0.304671661,3644.961735,37.50129102,,,
2.84E-05,2.78E-05,1036.438599,1036.438571,23.03289287,374.9188036,217.434515,2609.215224,2591.096498,0.295726024,3431.130254,0.309385098,3624.742993,37.49188036,,,
2.83E-05,2.81E-05,1036.038991,1036.038963,23.06755087,374.5705328,217.3485197,2608.183279,2590.097478,0.290382484,3375.434472,0.314092221,3622.350603,37.45705328,,,
2.83E-05,2.77E-05,1033.945085,1033.945058,23.02960825,372.9477964,216.9152932,2602.98456,2584.862714,0.285293092,3333.735708,0.318889133,3636.497349,37.29477964,,,
2.81E-05,2.82E-05,1033.386519,1033.386491,23.05389584,372.4832324,216.7970025,2601.56507,2583.466297,0.280386427,3306.075001,0.323830218,3666.140623,37.24832324,,,
2.76E-05,2.89E-05,1026.61065,1026.610621,23.0107325,367.1587475,215.3887807,2584.666402,2566.526624,0.275452913,3293.0372,0.329057992,3711.009934,36.71587475,,,
2.70E-05,3.03E-05,1021.131069,1021.131039,23.01054936,362.8209132,214.2472164,2570.967625,2552.827673,0.270406743,3295.524404,0.334626384,3770.698874,36.28209132,,,
2.69E-05,3.01E-05,1019.780843,1019.780813,23.02137879,361.7420119,213.965062,2567.581771,2549.452107,0.265202707,3314.818406,0.340552381,3844.360057,36.17420119,,,
2.64E-05,2.97E-05,1032.310925,1032.310896,23.07755974,371.6099287,216.5710472,2598.853606,2580.777313,0.259951007,3352.94136,0.346739733,3931.941961,37.16099287,,,
2.64E-05,2.90E-05,1033.46007,1033.460041,23.12062211,372.480016,216.8070432,2601.685559,2583.650175,0.254326838,3409.27817,0.353395287,4035.64989,37.2480016,,,
2.66E-05,2.89E-05,1034.602818,1034.602789,23.15424678,373.3537288,217.0424536,2604.510485,2586.507045,0.248206553,3483.368133,0.360602991,4157.437619,37.33537288,,,
2.67E-05,2.90E-05,1035.745202,1035.745173,23.18918498,374.2259438,217.2776842,2607.333253,2589.363005,0.241442878,3578.610542,0.368455172,4299.11514,37.42259438,,,
2.67E-05,2.92E-05,1035.510754,1035.510725,23.24123262,373.9924117,217.2247204,2606.697688,2588.776885,0.233829294,3700.058617,0.377073094,4463.461729,37.39924117,,,
